GEOID,STATE,GROUP,Sum of home_device_count
36061012500,New York,0,625
36061012600,New York,0,856
36061012700,New York,0,1223
36061012800,New York,0,479
36061012900,New York,0,1969
36061013000,New York,0,124
36061013100,New York,0,594
36061013200,New York,0,543
36061013300,New York,0,959
36061013400,New York,0,1129
36061013500,New York,0,1616
36061013600,New York,0,1619
36061013700,New York,0,805
36061013800,New York,0,961
36061013900,New York,0,805
36061014000,New York,0,366
36061014200,New York,0,145
36061014300,New York,0,815
36061014401,New York,0,301
36061014402,New York,0,710
36061014500,New York,0,807
36061014601,New York,0,279
36061014602,New York,0,552
36061014700,New York,0,256
36061014801,New York,0,156
36061014802,New York,0,402
36061014900,New York,0,527
36061015001,New York,0,73
36061015002,New York,0,366
36061015100,New York,0,1202
36061015200,New York,0,1057
36061015300,New York,0,502
36061015400,New York,0,2600
36061015500,New York,0,1171
36061015601,New York,0,594
36061015602,New York,0,659
36061015700,New York,0,806
36061015801,New York,0,273
36061015802,New York,0,331
36061015900,New York,0,564
36061016001,New York,0,124
36061016002,New York,0,138
36061016100,New York,0,588
36061016200,New York,0,1905
36061016300,New York,0,342
36061016400,New York,0,1782
36061016500,New York,0,528
36061016600,New York,0,1542
36061016700,New York,0,688
36061016800,New York,0,1138
36061016900,New York,0,637
36061017000,New York,0,1652
36061017100,New York,0,846
36061017200,New York,0,1134
36061017300,New York,0,624
36061017401,New York,0,1660
36061017402,New York,0,314
36061017500,New York,0,759
36061017700,New York,0,1145
36061017800,New York,0,900
36061017900,New York,0,870
36061018000,New York,0,1781
36061018100,New York,0,945
36061018200,New York,0,1867
36061018300,New York,0,1044
36061018400,New York,0,2261
36061018500,New York,0,572
36061018600,New York,0,1983
36061018700,New York,0,1088
36061018800,New York,0,1188
36061018900,New York,0,2170
36061019000,New York,0,950
36061019100,New York,0,994
36061019200,New York,0,1036
36061019300,New York,0,963
36061019400,New York,0,2038
36061019500,New York,0,723
36061019600,New York,0,1219
36061019701,New York,0,194
36061019702,New York,0,435
36061019800,New York,0,372
36061019900,New York,0,411
36061020000,New York,0,484
36061020101,New York,0,43
36061020102,New York,0,942
36061020300,New York,0,243
36061020500,New York,0,595
36061020600,New York,0,1350
36061020701,New York,0,159
36061020800,New York,0,2011
36061020901,New York,0,1262
36061021000,New York,0,1668
36061021100,New York,0,1812
36061021200,New York,0,1477
36061021303,New York,0,1547
36061021400,New York,0,1017
36061021500,New York,0,1163
36061021600,New York,0,2393
36061021703,New York,0,72
36061021800,New York,0,3049
36061021900,New York,0,1698
36061022000,New York,0,1844
36061022102,New York,0,548
36061022200,New York,0,1036
36061022301,New York,0,1349
36061022302,New York,0,330
36061022400,New York,0,2605
36061022500,New York,0,1697
36061022600,New York,0,1637
36061022700,New York,0,1028
36061022800,New York,0,1883
36061022900,New York,0,1498
36061023000,New York,0,3613
36061023100,New York,0,1550
36061023200,New York,0,3659
36061023300,New York,0,1007
36061023400,New York,0,2077
36061023501,New York,0,1576
36061023502,New York,0,956
36061023600,New York,0,2577
36061023700,New York,0,1282
36061023801,New York,0,823
36061023802,New York,0,587
36061023900,New York,0,713
36061024000,New York,0,442
36061024100,New York,0,1239
36061024200,New York,0,1118
36061024301,New York,0,687
36061024302,New York,0,2389
36061024500,New York,0,2327
36061024700,New York,0,1323
36061024900,New York,0,111
36061025100,New York,0,756
36061025300,New York,0,1477
36061025500,New York,0,951
36061025700,New York,0,833
36061025900,New York,0,1258
36061026100,New York,0,1735
36061026300,New York,0,1032
36061026500,New York,0,998
36061026700,New York,0,188
36061026900,New York,0,1504
36061027100,New York,0,856
36061027300,New York,0,1131
36061027500,New York,0,395
36061027700,New York,0,1018
36061027900,New York,0,1561
36061028100,New York,0,293
36061028300,New York,0,1164
36061028500,New York,0,963
36061028700,New York,0,836
36061029100,New York,0,1203
36061029300,New York,0,1186
36061029500,New York,0,1021
36061029700,New York,0,51
36061029900,New York,0,874
36061030300,New York,0,740
36061030700,New York,0,414
36061030900,New York,0,2199
36061031100,New York,0,762
36061031703,New York,0,581
36061031704,New York,0,1165
36061031900,New York,0,1
36079010100,New York,0,1988
36079010200,New York,0,3389
36079010300,New York,0,1790
36079010400,New York,0,1506
36079010500,New York,0,2050
36079010600,New York,0,951
36079010700,New York,0,660
36079010800,New York,0,978
36079010900,New York,0,3299
36079011000,New York,0,1700
36079011100,New York,0,2835
36079011200,New York,0,2796
36079011300,New York,0,2073
36079011400,New York,0,2745
36079011500,New York,0,3500
36079011600,New York,0,2634
36079011700,New York,0,1925
36079011800,New York,0,2611
36079011900,New York,0,2328
36081000100,New York,0,1783
36081000200,New York,0,952
36081000400,New York,0,1507
36081000600,New York,0,1332
36081000700,New York,0,853
36081000800,New York,0,948
36081001000,New York,0,1568
36081001200,New York,0,1546
36081001400,New York,0,1454
36081001600,New York,0,1014
36081001800,New York,0,1454
36081001900,New York,0,1389
36081002000,New York,0,919
36081002200,New York,0,825
36081002400,New York,0,905
36081002500,New York,0,2216
36081002600,New York,0,1021
36081002800,New York,0,1556
36081003000,New York,0,1119
36081003100,New York,0,531
36081003200,New York,0,1076
36081003300,New York,0,1224
36081003400,New York,0,1139
36081003600,New York,0,2037
36081003700,New York,0,20
36081003800,New York,0,1014
36081003900,New York,0,480
36081004001,New York,0,969
36081004002,New York,0,937
36081004200,New York,0,2504
36081004300,New York,0,711
36081004401,New York,0,2322
36081004500,New York,0,737
36081004700,New York,0,1254
36081005000,New York,0,41
36081005100,New York,0,1458
36081005200,New York,0,1506
36081005300,New York,0,1359
36081005400,New York,0,2650
36081005500,New York,0,615
36081005700,New York,0,1469
36081005800,New York,0,3164
36081005900,New York,0,1228
36081006100,New York,0,1545
36081006201,New York,0,1794
36081006202,New York,0,3412
36081006300,New York,0,1436
36081006501,New York,0,1092
36081006502,New York,0,998
36081006900,New York,0,883
36081007100,New York,0,1110
36081007300,New York,0,1013
36081007500,New York,0,1177
36081007700,New York,0,428
36081007900,New York,0,1111
36081008100,New York,0,323
36081008300,New York,0,1540
36081008500,New York,0,704
36081008600,New York,0,1780
36081008700,New York,0,1585
36081008800,New York,0,1787
36081009100,New York,0,823
36081009400,New York,0,1455
36081009500,New York,0,925
36081009600,New York,0,1435
36081009700,New York,0,727
36081009800,New York,0,1204
36081009900,New York,0,41
36081010000,New York,0,886
36081010100,New York,0,600
36081010200,New York,0,1417
36081010300,New York,0,1174
36081010400,New York,0,1625
36081010500,New York,0,2054
36081010600,New York,0,2038
36081010701,New York,0,14
36081010800,New York,0,1338
36081011000,New York,0,1640
36081011100,New York,0,518
36081011200,New York,0,870
36081011300,New York,0,1066
36081011400,New York,0,508
36081011500,New York,0,655
36081011600,New York,0,834
36081011700,New York,0,1165
36081011800,New York,0,1178
36081011900,New York,0,476
36081012000,New York,0,799
36081012100,New York,0,523
36081012200,New York,0,1417
36081012301,New York,0,1103
36081012400,New York,0,754
36081012500,New York,0,622
36081012601,New York,0,1302
36081012602,New York,0,1452
36081012800,New York,0,935
36081013000,New York,0,300
36081013200,New York,0,736
36081013400,New York,0,1942
36081013500,New York,0,576
36081013600,New York,0,771
36081013700,New York,0,627
36081013800,New York,0,1597
36081014000,New York,0,1326
36081014100,New York,0,607
36081014201,New York,0,1647
36081014202,New York,0,1340
36081014300,New York,0,1239
36081014400,New York,0,1186
36081014500,New York,0,601
36081014700,New York,0,756
36081014800,New York,0,1058
36081014900,New York,0,934
36081015000,New York,0,1477
36081015100,New York,0,771
36081015200,New York,0,1302
36081015300,New York,0,701
36081015400,New York,0,1076
36081015500,New York,0,761
36081015600,New York,0,1613
36081015700,New York,0,923
36081015801,New York,0,1705
36081015802,New York,0,2126
36081015900,New York,0,1307
36081016100,New York,0,873
36081016300,New York,0,1659
36081016400,New York,0,1411
36081016600,New York,0,1544
36081016800,New York,0,1287
36081016900,New York,0,1571
36081017000,New York,0,1131
36081017100,New York,0,425
36081017200,New York,0,699
36081017400,New York,0,1138
36081017600,New York,0,1142
36081017800,New York,0,953
36081017900,New York,0,525
36081018000,New York,0,1054
36081018101,New York,0,798
36081018102,New York,0,1083
36081018200,New York,0,1145
36081018300,New York,0,2000
36081018401,New York,0,906
36081018402,New York,0,1168
36081018501,New York,0,1125
36081018502,New York,0,936
36081018600,New York,0,914
36081018700,New York,0,965
36081018800,New York,0,758
36081018900,New York,0,1296
36081019000,New York,0,970
36081019200,New York,0,947
36081019400,New York,0,1467
36081019600,New York,0,1802
36081019800,New York,0,1730
36081019900,New York,0,1084
36081020200,New York,0,703
36081020400,New York,0,1354
36081020500,New York,0,474
36081020600,New York,0,907
36081020800,New York,0,2009
36081021200,New York,0,923
36081021400,New York,0,3556
36081021600,New York,0,1347
36081021900,New York,0,126
36081022001,New York,0,2415
36081022002,New York,0,2313
36081022900,New York,0,51
36081023000,New York,0,971
36081023200,New York,0,2692
36081023500,New York,0,2661
36081023600,New York,0,2373
36081023800,New York,0,2687
36081024000,New York,0,2414
36081024300,New York,0,2040
36081024500,New York,0,1642
36081024600,New York,0,211
36081024700,New York,0,645
36081024900,New York,0,2751
36081025100,New York,0,2556
36081025301,New York,0,1476
36081025302,New York,0,751
36081025400,New York,0,6012
36081025500,New York,0,523
36081025700,New York,0,938
36081025800,New York,0,1740
36081025900,New York,0,1877
36081026000,New York,0,1177
36081026100,New York,0,3286
36081026200,New York,0,533
36081026300,New York,0,2909
36081026400,New York,0,1070
36081026500,New York,0,2028
36081026600,New York,0,533
36081026700,New York,0,3090
36081026901,New York,0,2356
36081026902,New York,0,1798
36081027000,New York,0,835
36081027100,New York,0,2849
36081027200,New York,0,1187
36081027300,New York,0,2522
36081027400,New York,0,966
36081027500,New York,0,1475
36081027600,New York,0,571
36081027700,New York,0,2937
36081027800,New York,0,796
36081027900,New York,0,2161
36081028000,New York,0,1125
36081028100,New York,0,2260
36081028200,New York,0,942
36081028300,New York,0,2378
36081028400,New York,0,2290
36081028500,New York,0,1220
36081028700,New York,0,1967
36081028800,New York,0,2502
36081028900,New York,0,1572
36081029100,New York,0,3312
36081029300,New York,0,693
36081029400,New York,0,2994
36081029500,New York,0,1431
36081029700,New York,0,1082
36081029900,New York,0,8
36081030600,New York,0,2384
36081030902,New York,0,4088
36081030903,New York,0,3120
36081030904,New York,0,1529
36081031700,New York,0,3188
36081032000,New York,0,2758
36081032700,New York,0,1592
36081032800,New York,0,1332
36081032900,New York,0,1570
36081033000,New York,0,2564
36081033100,New York,0,506
36081033401,New York,0,2059
36081033402,New York,0,5180
36081033700,New York,0,1948
36081033900,New York,0,1537
36081034700,New York,0,1459
36081035100,New York,0,1718
36081035200,New York,0,709
36081035300,New York,0,993
36081035700,New York,0,2207
36081035800,New York,0,1614
36081036100,New York,0,973
36081036300,New York,0,796
36081036500,New York,0,1570
36081036600,New York,0,1069
36081036700,New York,0,1143
36081036800,New York,0,957
36081037100,New York,0,832
36081037300,New York,0,883
36081037500,New York,0,1216
36081037600,New York,0,2308
36081037700,New York,0,1321
36081037900,New York,0,1991
36081038100,New York,0,1925
36081038301,New York,0,10
36081038302,New York,0,216
36081038400,New York,0,815
36081039400,New York,0,1141
36081039800,New York,0,705
36081039900,New York,0,1395
36081040000,New York,0,433
36081040100,New York,0,2170
36081040200,New York,0,760
36081040300,New York,0,1864
36081040400,New York,0,1663
36081040500,New York,0,1206
36081040700,New York,0,2326
36081040900,New York,0,1293
36081041100,New York,0,1078
36081041300,New York,0,1533
36081041400,New York,0,2327
36081041500,New York,0,1228
36081042400,New York,0,878
36081042600,New York,0,13
36081042700,New York,0,1597
36081043200,New York,0,669
36081043400,New York,0,511
36081043701,New York,0,1110
36081043702,New York,0,2606
36081043900,New York,0,1304
36081044000,New York,0,3065
36081044301,New York,0,1737
36081044302,New York,0,2518
36081044400,New York,0,2308
36081044601,New York,0,1621
36081044602,New York,0,3797
36081044800,New York,0,2325
36081045000,New York,0,1167
36081045200,New York,0,788
36081045400,New York,0,3598
36081045500,New York,0,8109
36081045600,New York,0,739
36081045700,New York,0,1245
36081045800,New York,0,1529
36081045900,New York,0,1588
36081046000,New York,0,4098
36081046100,New York,0,813
36081046200,New York,0,5366
36081046300,New York,0,1308
36081046400,New York,0,661
36081046500,New York,0,1336
36081046600,New York,0,2271
36081046700,New York,0,1903
36081046800,New York,0,2420
36081046900,New York,0,2579
36081047000,New York,0,1691
36081047100,New York,0,1301
36081047200,New York,0,1842
36081047300,New York,0,1653
36081047500,New York,0,1954
36081047600,New York,0,476
36081047800,New York,0,2313
36081047900,New York,0,2549
36081048000,New York,0,2119
36081048100,New York,0,2483
36081048200,New York,0,1075
36081048300,New York,0,2250
36081048400,New York,0,2639
36081048500,New York,0,2050
36081048900,New York,0,623
36081049200,New York,0,2745
36081049301,New York,0,806
36081049302,New York,0,1305
36081049500,New York,0,786
36081049600,New York,0,1535
36081049700,New York,0,1147
36081049900,New York,0,2221
36081050000,New York,0,2196
36081050201,New York,0,454
36081050202,New York,0,661
36081050400,New York,0,901
36081050500,New York,0,1063
36081050600,New York,0,630
36081050700,New York,0,1505
36081050800,New York,0,1135
36081051000,New York,0,803
36081051100,New York,0,1155
36081051200,New York,0,1334
36081051300,New York,0,1026
36081051500,New York,0,1469
36081051600,New York,0,834
36081051700,New York,0,592
36081051800,New York,0,809
36081052000,New York,0,251
36081052100,New York,0,1127
36081052200,New York,0,614
36081052400,New York,0,494
36081052500,New York,0,966
36081052600,New York,0,790
36081052800,New York,0,859
36081053000,New York,0,978
36081053100,New York,0,1092
36081053200,New York,0,951
36081053401,New York,0,510
36081053500,New York,0,850
36081053601,New York,0,566
36081053800,New York,0,810
36081053900,New York,0,1032
36081054000,New York,0,2592
36081054200,New York,0,3322
36081054500,New York,0,790
36081054700,New York,0,1026
36081054800,New York,0,928
36081054900,New York,0,1437
36081055100,New York,0,2022
36081055200,New York,0,1736
36081055300,New York,0,737
36081055400,New York,0,1160
36081055500,New York,0,997
36081055600,New York,0,1228
36081055700,New York,0,1223
36081055800,New York,0,796
36081055900,New York,0,501
36081056000,New York,0,1125
36081056100,New York,0,153
36081056200,New York,0,782
36081056400,New York,0,742
36081056500,New York,0,493
36081056600,New York,0,925
36081056700,New York,0,1777
36081056800,New York,0,2448
36081057700,New York,0,1785
36081057900,New York,0,746
36081058000,New York,0,1338
36081058100,New York,0,1119
36081058200,New York,0,1944
36081058300,New York,0,821
36081058500,New York,0,904
36081058700,New York,0,1340
36081058900,New York,0,1303
36081059000,New York,0,457
36081059100,New York,0,1152
36081059200,New York,0,339
36081059300,New York,0,1397
36081059400,New York,0,685
36081059500,New York,0,2099
36081059600,New York,0,331
36081059800,New York,0,483
36081059900,New York,0,725
36081060000,New York,0,442
36081060100,New York,0,1499
36081060300,New York,0,516
36081060600,New York,0,443
36081060701,New York,0,38
36081060800,New York,0,513
36081061000,New York,0,567
36081061200,New York,0,465
36081061301,New York,0,2120
36081061302,New York,0,0
36081061400,New York,0,613
36081061601,New York,0,791
36081061602,New York,0,568
36081061800,New York,0,596
36081061900,New York,0,1429
36081062000,New York,0,539
36081062100,New York,0,1640
36081062200,New York,0,745
36081062300,New York,0,1032
36081062500,New York,0,1991
36081062600,New York,0,1081
36081062700,New York,0,1517
36081062900,New York,0,2887
36081063000,New York,0,512
36081063200,New York,0,1004
36081063301,New York,0,505
36081063302,New York,0,867
36081063500,New York,0,982
36081063700,New York,0,2119
36081063800,New York,0,1255
36081063900,New York,0,1271
36081064101,New York,0,696
36081064102,New York,0,343
36081064500,New York,0,1386
36081064600,New York,0,1109
36081065000,New York,0,808
36081065400,New York,0,1451
36081065501,New York,0,1
36081065600,New York,0,2169
36081065702,New York,0,678
36081065703,New York,0,1405
36081065900,New York,0,669
36081066000,New York,0,1230
36081066100,New York,0,950
36081066300,New York,0,1541
36081066400,New York,0,4044
36081066501,New York,0,1631
36081066701,New York,0,1224
36081066900,New York,0,1018
36081067100,New York,0,1408
36081067700,New York,0,664
36081067900,New York,0,1753
36081068000,New York,0,2279
36081068200,New York,0,346
36081068300,New York,0,2284
36081068700,New York,0,1631
36081069000,New York,0,1512
36081069300,New York,0,1139
36081069400,New York,0,1247
36081069500,New York,0,1305
36081069701,New York,0,1483
36081069702,New York,0,1715
36081070300,New York,0,1073
36081070700,New York,0,863
36081070900,New York,0,667
36081071100,New York,0,1279
36081071303,New York,0,1644
36081071304,New York,0,1910
36081071305,New York,0,1226
36081071306,New York,0,2550
36081071600,New York,0,1216
36081071701,New York,0,2653
36081071702,New York,0,2893
36081071900,New York,0,1007
36081072100,New York,0,1819
36081072300,New York,0,419
36081072900,New York,0,783
36081073100,New York,0,556
36081073700,New York,0,631
36081073900,New York,0,1430
36081074100,New York,0,1344
36081074300,New York,0,1756
36081074500,New York,0,1961
36081074700,New York,0,1443
36081074900,New York,0,551
36081075701,New York,0,1083
36081075702,New York,0,1511
36081076901,New York,0,1413
36081076902,New York,0,386
36081077300,New York,0,850
36081077500,New York,0,1140
36081077902,New York,0,871
36081077903,New York,0,893
36081077904,New York,0,2055
36081077905,New York,0,1108
36081077906,New York,0,997
36081077907,New York,0,1157
36081077908,New York,0,1817
36081078800,New York,0,571
36081079000,New York,0,1609
36081079200,New York,0,1415
36081079300,New York,0,8
36081079701,New York,0,1879
36081079702,New York,0,894
36081079900,New York,0,839
36081080301,New York,0,1239
36081080302,New York,0,1415
36081080900,New York,0,2435
36081081400,New York,0,1647
36081081800,New York,0,2137
36081083700,New York,0,1585
36081083800,New York,0,2045
36081084000,New York,0,2841
36081084500,New York,0,1472
36081084601,New York,0,1218
36081084602,New York,0,863
36081084900,New York,0,1305
36081085300,New York,0,1768
36081085500,New York,0,1936
36081085700,New York,0,1737
36081085900,New York,0,1119
36081086100,New York,0,296
36081086300,New York,0,2391
36081086400,New York,0,1831
36081086500,New York,0,1988
36081086900,New York,0,732
36081087100,New York,0,1666
36081088400,New York,0,4397
36081088901,New York,0,4864
36081089200,New York,0,5465
36081090700,New York,0,863
36081091601,New York,0,942
36081091602,New York,0,33
36081091800,New York,0,0
36081091900,New York,0,1751
36081092200,New York,0,452
36081092500,New York,0,1492
36081092800,New York,0,1041
36081092900,New York,0,2833
36081093401,New York,0,1054
36081093402,New York,0,857
36081093800,New York,0,1148
36081093900,New York,0,2130
36081094201,New York,0,697
36081094202,New York,0,1354
36081094203,New York,0,1844
36081094500,New York,0,1705
36081094700,New York,0,1069
36081095400,New York,0,2106
36081096400,New York,0,2095
36081097202,New York,0,673
36081097203,New York,0,2394
36081097204,New York,0,929
36081097300,New York,0,1687
36081098100,New York,0,1068
36081098700,New York,0,1027
36081099100,New York,0,2842
36081099200,New York,0,1286
36081099701,New York,0,1172
36081099703,New York,0,1926
36081099704,New York,0,3312
36081099705,New York,0,1064
36081099801,New York,0,2059
36081099802,New York,0,1324
36081099900,New York,0,13
36081100801,New York,0,654
36081100802,New York,0,2941
36081101001,New York,0,2532
36081101002,New York,0,803
36081101700,New York,0,3309
36081102900,New York,0,2058
36081103201,New York,0,2185
36081103202,New York,0,998
36081103300,New York,0,2014
36081103900,New York,0,2856
36081104700,New York,0,4198
36081105900,New York,0,2276
36081107201,New York,0,902
36081107202,New York,0,21
36081108500,New York,0,1456
36081109300,New York,0,1478
36081109700,New York,0,508
36081109900,New York,0,1623
36081111300,New York,0,1156
36081112300,New York,0,1245
36081112900,New York,0,1021
36081113300,New York,0,783
36081113900,New York,0,1520
36081114100,New York,0,1347
36081114700,New York,0,1232
36081115100,New York,0,444
36081115500,New York,0,1552
36081115700,New York,0,951
36081115900,New York,0,1662
36081116100,New York,0,1812
36081116300,New York,0,2754
36081116700,New York,0,510
36081117100,New York,0,1138
36081117500,New York,0,3274
36081118100,New York,0,997
36081118500,New York,0,846
36081118700,New York,0,560
36081118900,New York,0,938
36081119100,New York,0,1711
36081119300,New York,0,953
36081119500,New York,0,524
36081119900,New York,0,449
36081120100,New York,0,379
36081120300,New York,0,766
36081120500,New York,0,555
36081120700,New York,0,1277
36081121500,New York,0,1175
36081122300,New York,0,1237
36081122701,New York,0,3945
36081122702,New York,0,3050
36081124100,New York,0,1190
36081124700,New York,0,1926
36081125700,New York,0,1848
36081126500,New York,0,717
36081126700,New York,0,1025
36081127700,New York,0,1479
36081128300,New York,0,14
36081129102,New York,0,1779
36081129103,New York,0,1486
36081129104,New York,0,1960
36081130100,New York,0,2104
36081133300,New York,0,975
36081133900,New York,0,777
36081134100,New York,0,1985
36081134700,New York,0,7928
36081136700,New York,0,2464
36081137700,New York,0,4389
36081138501,New York,0,2584
36081138502,New York,0,96
36081139900,New York,0,579
36081140300,New York,0,1161
36081140901,New York,0,648
36081140902,New York,0,1633
36081141700,New York,0,2793
36081142900,New York,0,2029
36081143500,New York,0,1262
36081144100,New York,0,1590
36081144700,New York,0,2358
36081145101,New York,0,760
36081145102,New York,0,1624
36081145900,New York,0,1692
36081146300,New York,0,1620
36081146700,New York,0,1228
36081147100,New York,0,1781
36081147900,New York,0,2493
36081148300,New York,0,1916
36081150701,New York,0,1602
36081150702,New York,0,2027
36081152901,New York,0,3535
36081152902,New York,0,1848
36081155101,New York,0,350
36081155102,New York,0,3798
36081156700,New York,0,645
36081157101,New York,0,4042
36081157102,New York,0,1516
36081157901,New York,0,2373
36081157902,New York,0,2517
36081157903,New York,0,2692
36081161700,New York,0,2030
36081162100,New York,0,3360
36081990100,New York,0,11
36085000300,New York,0,928
36085000600,New York,0,744
36085000700,New York,0,1727
36085000800,New York,0,2296
36085000900,New York,0,504
36085001100,New York,0,1493
36085001700,New York,0,671
36085001800,New York,0,135
36085002001,New York,0,744
36085002002,New York,0,1454
36085002100,New York,0,1641
36085002700,New York,0,501
36085002900,New York,0,2533
36085003300,New York,0,1445
36085003600,New York,0,1051
36085003900,New York,0,695
36085004000,New York,0,5751
36085004700,New York,0,1015
36085005000,New York,0,1495
36085005900,New York,0,1987
36085006400,New York,0,1517
36085006700,New York,0,1409
36085007000,New York,0,3693
36085007400,New York,0,1504
36085007500,New York,0,1189
36085007700,New York,0,432
36085008100,New York,0,1105
36085009601,New York,0,1225
36085009602,New York,0,1651
36085009700,New York,0,1777
36085010500,New York,0,2403
36085011201,New York,0,3635
36085011202,New York,0,3906
36085011401,New York,0,1170
36085011402,New York,0,2558
36085012100,New York,0,1530
36085012200,New York,0,2525
36085012500,New York,0,1547
36085012804,New York,0,3267
36085012805,New York,0,1470
36085012806,New York,0,3834
36085013201,New York,0,867
36085013203,New York,0,2421
36085013204,New York,0,2734
36085013301,New York,0,613
36085013302,New York,0,1495
36085013400,New York,0,2792
36085013800,New York,0,4157
36085014100,New York,0,1399
36085014604,New York,0,2713
36085014605,New York,0,1921
36085014606,New York,0,3490
36085014607,New York,0,3432
36085014608,New York,0,3019
36085014700,New York,0,1210
36085015100,New York,0,3559
36085015400,New York,0,20
36085015601,New York,0,2886
36085015602,New York,0,1454
36085015603,New York,0,2276
36085016901,New York,0,1704
36085017005,New York,0,2017
36085017007,New York,0,2723
36085017008,New York,0,3942
36085017009,New York,0,1826
36085017010,New York,0,3210
36085017011,New York,0,1558
36085017012,New York,0,2987
36085017300,New York,0,896
36085017600,New York,0,2138
36085017700,New York,0,3939
36085018100,New York,0,1706
36085018701,New York,0,1351
36085018702,New York,0,2338
36085018901,New York,0,2942
36085018902,New York,0,1857
36085019700,New York,0,1024
36085019800,New York,0,2677
36085020100,New York,0,2643
36085020700,New York,0,2499
36085020801,New York,0,3944
36085020803,New York,0,3051
36085020804,New York,0,1957
36085021300,New York,0,2592
36085022300,New York,0,1714
36085022600,New York,0,3707
36085022800,New York,0,76
36085023100,New York,0,2682
36085023900,New York,0,2075
36085024401,New York,0,2134
36085024402,New York,0,1538
36085024700,New York,0,1337
36085024800,New York,0,1542
36085025100,New York,0,3283
36085027301,New York,0,3008
36085027302,New York,0,1097
36085027702,New York,0,4225
36085027704,New York,0,2138
36085027705,New York,0,3086
36085027706,New York,0,2095
36085027900,New York,0,1263
36085029102,New York,0,2091
36085029103,New York,0,5606
36085029104,New York,0,3694
36085030301,New York,0,3005
36085030302,New York,0,4883
36085031901,New York,0,1219
36085031902,New York,0,2451
36085032300,New York,0,614
36085990100,New York,0,19
36087010101,New York,0,3086
36087010102,New York,0,2005
36087010200,New York,0,1684
36087010501,New York,0,2371
36087010502,New York,0,2111
36087010503,New York,0,782
36087010601,New York,0,1576
36087010602,New York,0,2442
36087010701,New York,0,937
36087010702,New York,0,794
36087010703,New York,0,825
36087010801,New York,0,2494
36087010802,New York,0,2656
36087010803,New York,0,3113
36087010804,New York,0,1869
36087010901,New York,0,1868
36087010902,New York,0,2624
36087011000,New York,0,620
36087011101,New York,0,2746
36087011102,New York,0,2441
36087011200,New York,0,2774
36087011301,New York,0,2205
36087011302,New York,0,3592
36087011303,New York,0,2454
36087011401,New York,0,2042
36087011403,New York,0,2467
36087011404,New York,0,1678
36087011405,New York,0,1378
36087011501,New York,0,1665
36087011502,New York,0,2021
36087011504,New York,0,2281
36087011505,New York,0,139
36087011506,New York,0,254
36087011601,New York,0,1859
36087011602,New York,0,2986
36087011603,New York,0,3027
36087011700,New York,0,1177
36087011800,New York,0,588
36087011901,New York,0,2228
36087011902,New York,0,1841
36087012000,New York,0,1707
36087012101,New York,0,451
36087012102,New York,0,330
36087012103,New York,0,367
36087012105,New York,0,168
36087012106,New York,0,674
36087012202,New York,0,905
36087012203,New York,0,470
36087012204,New York,0,288
36087012300,New York,0,1473
36087012401,New York,0,1609
36087012402,New York,0,1468
36087012501,New York,0,962
36087012502,New York,0,1275
36087012600,New York,0,2907
36087012700,New York,0,1771
36087012800,New York,0,2786
36087013001,New York,0,799
36087013002,New York,0,2471
36087013003,New York,0,814
36087013100,New York,0,2033
36087013200,New York,0,530
36087013300,New York,0,581
36087013401,New York,0,1771
36087013402,New York,0,1359
36103110101,New York,0,1190
36103110102,New York,0,1950
36103110200,New York,0,2064
36103110300,New York,0,2057
36103110401,New York,0,1027
36103110402,New York,0,1543
36103110501,New York,0,1806
36103110502,New York,0,1451
36103110600,New York,0,3393
36103110801,New York,0,1024
36103110803,New York,0,3173
36103110901,New York,0,995
36103110902,New York,0,1562
36103111001,New York,0,1163
36103111002,New York,0,2744
36103111100,New York,0,3979
36103111201,New York,0,1470
36103111202,New York,0,2320
36103111300,New York,0,2582
36103111401,New York,0,659
36103111402,New York,0,3292
36103111503,New York,0,2414
36103111504,New York,0,787
36103111505,New York,0,2474
36103111506,New York,0,2375
36103111601,New York,0,2375
36103111602,New York,0,1802
36103111701,New York,0,3131
36103111703,New York,0,2450
36103111704,New York,0,2703
36103111801,New York,0,5500
36103111802,New York,0,3009
36103111803,New York,0,2659
36103111804,New York,0,1956
36103111900,New York,0,2595
36103112001,New York,0,2584
36103112002,New York,0,2295
36103112102,New York,0,3266
36103112103,New York,0,3499
36103112104,New York,0,1753
36103112204,New York,0,2053
36103112206,New York,0,7522
36103112210,New York,0,4252
36103112211,New York,0,4500
36103112212,New York,0,2154
36103112213,New York,0,4295
36103112214,New York,0,4412
36103122300,New York,0,3337
36103122403,New York,0,1161
36103122404,New York,0,2001
36103122405,New York,0,1595
36103122406,New York,0,1798
36103122501,New York,0,1515
36103122502,New York,0,2321
36103122601,New York,0,4385
36103122602,New York,0,3559
36103122603,New York,0,4171
36103122704,New York,0,1410
36103122705,New York,0,2151
36103122706,New York,0,2920
36103122707,New York,0,3017
36103122801,New York,0,3155
36103122802,New York,0,2832
36103122901,New York,0,4371
36103122902,New York,0,2411
36103123001,New York,0,3843
36103123002,New York,0,2226
36103123101,New York,0,2061
36103123102,New York,0,2549
36103123201,New York,0,862
36103123202,New York,0,2681
36103123301,New York,0,3049
36103123302,New York,0,746
36103123401,New York,0,2754
36103123402,New York,0,6039
36103123500,New York,0,2018
36103123600,New York,0,2145
36103123701,New York,0,2791
36103123702,New York,0,3722
