GEOID,STATE,Date,Sum of home_device_count
36047084000,New York,13-Feb,571
36047084600,New York,13-Feb,606
36047084800,New York,13-Feb,592
36047085000,New York,13-Feb,862
36047085200,New York,13-Feb,204
36047085400,New York,13-Feb,597
36047085600,New York,13-Feb,966
36047085800,New York,13-Feb,1034
36047086000,New York,13-Feb,1624
36047086200,New York,13-Feb,1171
36047086400,New York,13-Feb,833
36047086600,New York,13-Feb,1257
36047086800,New York,13-Feb,1363
36047087000,New York,13-Feb,1131
36047087200,New York,13-Feb,969
36047087401,New York,13-Feb,941
36047087600,New York,13-Feb,583
36047087800,New York,13-Feb,1362
36047088000,New York,13-Feb,1351
36047088200,New York,13-Feb,2161
36047088400,New York,13-Feb,1667
36047088600,New York,13-Feb,1788
36047088800,New York,13-Feb,1550
36047089000,New York,13-Feb,2300
36047089200,New York,13-Feb,1127
36047089400,New York,13-Feb,1316
36047089600,New York,13-Feb,1375
36047089800,New York,13-Feb,1154
36047090000,New York,13-Feb,1943
36047090200,New York,13-Feb,1644
36047090600,New York,13-Feb,2202
36047090800,New York,13-Feb,1942
36047091000,New York,13-Feb,1835
36047091200,New York,13-Feb,2549
36047091600,New York,13-Feb,1802
36047091800,New York,13-Feb,765
36047092000,New York,13-Feb,1326
36047092200,New York,13-Feb,1144
36047092400,New York,13-Feb,1761
36047092800,New York,13-Feb,794
36047093000,New York,13-Feb,1029
36047093200,New York,13-Feb,308
36047093400,New York,13-Feb,576
36047093600,New York,13-Feb,392
36047093800,New York,13-Feb,838
36047094401,New York,13-Feb,1274
36047094402,New York,13-Feb,1203
36047094600,New York,13-Feb,594
36047095000,New York,13-Feb,1313
36047095400,New York,13-Feb,1541
36047095600,New York,13-Feb,1581
36047095800,New York,13-Feb,816
36047096000,New York,13-Feb,59
36047096200,New York,13-Feb,785
36047096400,New York,13-Feb,1163
36047096600,New York,13-Feb,898
36047096800,New York,13-Feb,575
36047097000,New York,13-Feb,1038
36047097400,New York,13-Feb,1446
36047098200,New York,13-Feb,2053
36047098400,New York,13-Feb,443
36047098600,New York,13-Feb,1190
36047098800,New York,13-Feb,860
36047099000,New York,13-Feb,1033
36047099200,New York,13-Feb,698
36047099400,New York,13-Feb,903
36047099600,New York,13-Feb,1316
36047099800,New York,13-Feb,1566
36047100400,New York,13-Feb,952
36047100600,New York,13-Feb,864
36047100800,New York,13-Feb,770
36047101000,New York,13-Feb,809
36047101200,New York,13-Feb,719
36047101400,New York,13-Feb,722
36047101600,New York,13-Feb,321
36047101800,New York,13-Feb,688
36047102000,New York,13-Feb,634
36047102200,New York,13-Feb,604
36047102400,New York,13-Feb,594
36047102600,New York,13-Feb,920
36047102800,New York,13-Feb,531
36047103400,New York,13-Feb,2045
36047105801,New York,13-Feb,2920
36047105804,New York,13-Feb,2504
36047107000,New York,13-Feb,1450
36047107800,New York,13-Feb,1367
36047109800,New York,13-Feb,1005
36047110400,New York,13-Feb,2295
36047110600,New York,13-Feb,2512
36047111000,New York,13-Feb,1560
36047111600,New York,13-Feb,869
36047111800,New York,13-Feb,1353
36047112000,New York,13-Feb,1133
36047112200,New York,13-Feb,1197
36047112400,New York,13-Feb,1430
36047112600,New York,13-Feb,1688
36047112800,New York,13-Feb,1524
36047113000,New York,13-Feb,1415
36047113200,New York,13-Feb,573
36047113400,New York,13-Feb,1702
36047114201,New York,13-Feb,442
36047114202,New York,13-Feb,678
36047114400,New York,13-Feb,1650
36047114600,New York,13-Feb,924
36047115000,New York,13-Feb,1117
36047115200,New York,13-Feb,1451
36047115600,New York,13-Feb,1752
36047115800,New York,13-Feb,895
36047116000,New York,13-Feb,873
36047116200,New York,13-Feb,934
36047116400,New York,13-Feb,1137
36047116600,New York,13-Feb,905
36047116800,New York,13-Feb,562
36047117000,New York,13-Feb,624
36047117201,New York,13-Feb,729
36047117202,New York,13-Feb,1476
36047117400,New York,13-Feb,1153
36047117601,New York,13-Feb,843
36047117602,New York,13-Feb,1170
36047117800,New York,13-Feb,733
36047118000,New York,13-Feb,66
36047118201,New York,13-Feb,958
36047118202,New York,13-Feb,1405
36047118400,New York,13-Feb,1669
36047118600,New York,13-Feb,1163
36047118800,New York,13-Feb,2224
36047119000,New York,13-Feb,1055
36047119200,New York,13-Feb,1682
36047119400,New York,13-Feb,1448
36047119600,New York,13-Feb,3645
36047119800,New York,13-Feb,1197
36047120000,New York,13-Feb,1177
36047120200,New York,13-Feb,728
36047120800,New York,13-Feb,4686
36047121000,New York,13-Feb,1702
36047121400,New York,13-Feb,1805
36047122000,New York,13-Feb,2380
36047123700,New York,13-Feb,420
36047150200,New York,13-Feb,801
36047152200,New York,13-Feb,813
36047990100,New York,13-Feb,4
36059300100,New York,13-Feb,2543
36059300300,New York,13-Feb,1828
36059300400,New York,13-Feb,2495
36059300500,New York,13-Feb,2315
36059300600,New York,13-Feb,2415
36059300700,New York,13-Feb,2290
36059300800,New York,13-Feb,1663
36059300900,New York,13-Feb,3069
36059301000,New York,13-Feb,3056
36059301101,New York,13-Feb,3011
36059301102,New York,13-Feb,2256
36059301200,New York,13-Feb,2425
36059301300,New York,13-Feb,2285
36059301400,New York,13-Feb,911
36059301500,New York,13-Feb,1107
36059301600,New York,13-Feb,2951
36059301700,New York,13-Feb,1223
36059301800,New York,13-Feb,2062
36059301900,New York,13-Feb,2088
36059302000,New York,13-Feb,3483
36059302101,New York,13-Feb,3749
36059302102,New York,13-Feb,2544
36059302200,New York,13-Feb,2009
36059302300,New York,13-Feb,1733
36059302400,New York,13-Feb,2415
36059302501,New York,13-Feb,1354
36059302502,New York,13-Feb,1880
36059302600,New York,13-Feb,831
36059302700,New York,13-Feb,2108
36059302800,New York,13-Feb,2518
36059302900,New York,13-Feb,2121
36059303000,New York,13-Feb,3019
36059303101,New York,13-Feb,1060
36059303102,New York,13-Feb,1758
36059303201,New York,13-Feb,1832
36059303202,New York,13-Feb,2361
36059303301,New York,13-Feb,1056
36059303302,New York,13-Feb,2342
36059303400,New York,13-Feb,1225
36059303500,New York,13-Feb,3379
36059303600,New York,13-Feb,2841
36059303700,New York,13-Feb,2829
36059303800,New York,13-Feb,2595
36059303900,New York,13-Feb,1679
36059304001,New York,13-Feb,971
36059304002,New York,13-Feb,1460
36059304100,New York,13-Feb,1451
36059304202,New York,13-Feb,1239
36059304203,New York,13-Feb,1615
36059304204,New York,13-Feb,1694
36059404300,New York,13-Feb,2046
36059404400,New York,13-Feb,1786
36059404500,New York,13-Feb,1437
36059404600,New York,13-Feb,1724
36059404700,New York,13-Feb,2459
36059404800,New York,13-Feb,3282
36059404901,New York,13-Feb,1814
36059404902,New York,13-Feb,1453
36059405000,New York,13-Feb,2733
36059405100,New York,13-Feb,3332
36059405200,New York,13-Feb,3009
36059405301,New York,13-Feb,1441
36059405302,New York,13-Feb,1986
36059405400,New York,13-Feb,4894
36059405500,New York,13-Feb,3895
36059405600,New York,13-Feb,2310
36059405700,New York,13-Feb,2831
36059405800,New York,13-Feb,2035
36059405900,New York,13-Feb,2401
36059406001,New York,13-Feb,2427
36059406002,New York,13-Feb,1222
36059406100,New York,13-Feb,1398
36059406201,New York,13-Feb,1370
36059406202,New York,13-Feb,2346
36059406300,New York,13-Feb,1200
36059406400,New York,13-Feb,2515
36059406501,New York,13-Feb,2531
36059406600,New York,13-Feb,1992
36059406701,New York,13-Feb,1106
36059406702,New York,13-Feb,2124
36059406801,New York,13-Feb,1917
36059406802,New York,13-Feb,1504
36059406900,New York,13-Feb,2876
36059407000,New York,13-Feb,2818
36059407101,New York,13-Feb,2015
36059407102,New York,13-Feb,2260
36059407201,New York,13-Feb,1595
36059407203,New York,13-Feb,1470
36059407204,New York,13-Feb,1087
36059407301,New York,13-Feb,3745
36059407302,New York,13-Feb,1958
36059407401,New York,13-Feb,2130
36059407402,New York,13-Feb,1111
36059407501,New York,13-Feb,1816
36059407502,New York,13-Feb,1604
36059407600,New York,13-Feb,3285
36059407700,New York,13-Feb,2828
36059407801,New York,13-Feb,3737
36059407802,New York,13-Feb,226
36059407900,New York,13-Feb,2597
36059408000,New York,13-Feb,3807
36059408100,New York,13-Feb,4483
36059408200,New York,13-Feb,4079
36059408300,New York,13-Feb,4317
36059408400,New York,13-Feb,2108
36059408500,New York,13-Feb,4096
36059408600,New York,13-Feb,2589
36059408700,New York,13-Feb,2390
36059408800,New York,13-Feb,4297
36059408900,New York,13-Feb,3877
36059409000,New York,13-Feb,4222
36059409100,New York,13-Feb,2785
36059409200,New York,13-Feb,4551
36059409300,New York,13-Feb,2816
36059409400,New York,13-Feb,3009
36059409500,New York,13-Feb,3072
36059409600,New York,13-Feb,3286
36059409700,New York,13-Feb,3191
36059409800,New York,13-Feb,2211
36059409900,New York,13-Feb,3474
36059410000,New York,13-Feb,1581
36059410100,New York,13-Feb,2308
36059410200,New York,13-Feb,1109
36059410300,New York,13-Feb,3585
36059410400,New York,13-Feb,2172
36059410500,New York,13-Feb,3846
36059410600,New York,13-Feb,3916
36059410700,New York,13-Feb,3093
36059410800,New York,13-Feb,2517
36059410900,New York,13-Feb,2949
36059411000,New York,13-Feb,1644
36059411100,New York,13-Feb,1413
36059411200,New York,13-Feb,1502
36059411301,New York,13-Feb,1331
36059411302,New York,13-Feb,1793
36059411400,New York,13-Feb,2032
36059411500,New York,13-Feb,1760
36059411600,New York,13-Feb,820
36059411700,New York,13-Feb,3322
36059411800,New York,13-Feb,3803
36059411901,New York,13-Feb,1574
36059411902,New York,13-Feb,1471
36059412000,New York,13-Feb,2910
36059412100,New York,13-Feb,2582
36059412200,New York,13-Feb,2991
36059412301,New York,13-Feb,1080
36059412302,New York,13-Feb,1721
36059412400,New York,13-Feb,1846
36059412500,New York,13-Feb,1864
36059412600,New York,13-Feb,1572
36059412700,New York,13-Feb,1152
36059412800,New York,13-Feb,1314
36059412900,New York,13-Feb,2264
36059413001,New York,13-Feb,2471
36059413002,New York,13-Feb,2274
36059413100,New York,13-Feb,3025
36059413200,New York,13-Feb,3599
36059413300,New York,13-Feb,4136
36059413400,New York,13-Feb,3132
36059413500,New York,13-Feb,3003
36059413600,New York,13-Feb,3155
36059413700,New York,13-Feb,2406
36059413803,New York,13-Feb,1868
36059413804,New York,13-Feb,1506
36059413900,New York,13-Feb,2745
36059414001,New York,13-Feb,1368
36059414002,New York,13-Feb,2054
36059414100,New York,13-Feb,2372
36059414201,New York,13-Feb,1917
36059414202,New York,13-Feb,1397
36059414301,New York,13-Feb,1298
36059414303,New York,13-Feb,1188
36059414304,New York,13-Feb,1528
36059414400,New York,13-Feb,2106
36059414501,New York,13-Feb,1942
36059414502,New York,13-Feb,1509
36059414600,New York,13-Feb,1872
36059414700,New York,13-Feb,1992
36059414800,New York,13-Feb,3315
36059414900,New York,13-Feb,3866
36059415000,New York,13-Feb,2863
36059415101,New York,13-Feb,2015
36059415102,New York,13-Feb,3922
36059415201,New York,13-Feb,2145
36059415202,New York,13-Feb,2976
36059415300,New York,13-Feb,3571
36059415401,New York,13-Feb,3284
36059415402,New York,13-Feb,3476
36059415500,New York,13-Feb,1285
36059415600,New York,13-Feb,3252
36059415700,New York,13-Feb,4262
36059415802,New York,13-Feb,4175
36059416000,New York,13-Feb,2827
36059416100,New York,13-Feb,4055
36059416201,New York,13-Feb,1361
36059416202,New York,13-Feb,1383
36059416300,New York,13-Feb,443
36059416401,New York,13-Feb,668
36059416402,New York,13-Feb,413
36059416500,New York,13-Feb,1134
36059416600,New York,13-Feb,994
36059416701,New York,13-Feb,947
36059416702,New York,13-Feb,695
36059416801,New York,13-Feb,555
36059416802,New York,13-Feb,745
36059416900,New York,13-Feb,601
36059517000,New York,13-Feb,1007
36059517101,New York,13-Feb,1660
36059517102,New York,13-Feb,1078
36059517200,New York,13-Feb,2304
36059517301,New York,13-Feb,1392
36059517302,New York,13-Feb,2065
36059517400,New York,13-Feb,1502
36059517500,New York,13-Feb,1824
36059517600,New York,13-Feb,2344
36059517701,New York,13-Feb,4212
36059517705,New York,13-Feb,1095
36059517801,New York,13-Feb,1024
36059517802,New York,13-Feb,910
36059517901,New York,13-Feb,1454
36059517902,New York,13-Feb,752
36059518000,New York,13-Feb,2456
36059518100,New York,13-Feb,1144
36059518201,New York,13-Feb,2526
36059518203,New York,13-Feb,1984
36059518204,New York,13-Feb,3749
36059518300,New York,13-Feb,3395
36059518400,New York,13-Feb,2741
36059518501,New York,13-Feb,4285
36059518502,New York,13-Feb,1714
36059518600,New York,13-Feb,2809
36059518700,New York,13-Feb,3336
36059518800,New York,13-Feb,1782
36059518900,New York,13-Feb,3902
36059519000,New York,13-Feb,3720
36059519100,New York,13-Feb,3259
36059519200,New York,13-Feb,3455
36059519300,New York,13-Feb,3394
36059519400,New York,13-Feb,2036
36059519500,New York,13-Feb,3411
36059519601,New York,13-Feb,2723
36059519602,New York,13-Feb,1481
36059519702,New York,13-Feb,2900
36059519703,New York,13-Feb,2551
36059519704,New York,13-Feb,2681
36059519801,New York,13-Feb,1648
36059519802,New York,13-Feb,2939
36059519900,New York,13-Feb,2908
36059520001,New York,13-Feb,4077
36059520002,New York,13-Feb,2667
36059520100,New York,13-Feb,4195
36059520200,New York,13-Feb,2138
36059520300,New York,13-Feb,3530
36059520401,New York,13-Feb,1811
36059520402,New York,13-Feb,1841
36059520501,New York,13-Feb,2576
36059520502,New York,13-Feb,2743
36059520600,New York,13-Feb,3285
36059520700,New York,13-Feb,2549
36059520800,New York,13-Feb,1771
36059520900,New York,13-Feb,2338
36059521000,New York,13-Feb,2642
36059521100,New York,13-Feb,2299
36059521200,New York,13-Feb,1404
36059521301,New York,13-Feb,1656
36059521302,New York,13-Feb,3602
36059521400,New York,13-Feb,4342
36059521500,New York,13-Feb,3464
36059521601,New York,13-Feb,2325
36059521602,New York,13-Feb,1991
36059521700,New York,13-Feb,2793
36059521801,New York,13-Feb,2156
36059521802,New York,13-Feb,3001
36059521902,New York,13-Feb,2908
36059522000,New York,13-Feb,2826
36059522700,New York,13-Feb,2416
36059980100,New York,13-Feb,651
36059981100,New York,13-Feb,1016
36059982100,New York,13-Feb,340
36059990100,New York,13-Feb,0
36059990400,New York,13-Feb,0
36061000100,New York,13-Feb,2
36061000201,New York,13-Feb,350
36061000202,New York,13-Feb,1381
36061000500,New York,13-Feb,252
36061000600,New York,13-Feb,1419
36061000700,New York,13-Feb,1193
36061000800,New York,13-Feb,698
36061000900,New York,13-Feb,501
36061001001,New York,13-Feb,106
36061001002,New York,13-Feb,1585
36061001200,New York,13-Feb,416
36061001300,New York,13-Feb,1075
36061001401,New York,13-Feb,531
36061001402,New York,13-Feb,532
36061001501,New York,13-Feb,1463
36061001502,New York,13-Feb,1663
36061001600,New York,13-Feb,860
36061001800,New York,13-Feb,993
36061002000,New York,13-Feb,1525
36061002100,New York,13-Feb,548
36061002201,New York,13-Feb,1425
36061002202,New York,13-Feb,315
36061002400,New York,13-Feb,1062
36061002500,New York,13-Feb,1057
36061002601,New York,13-Feb,713
36061002602,New York,13-Feb,623
36061002700,New York,13-Feb,406
36061002800,New York,13-Feb,1341
36061002900,New York,13-Feb,948
36061003001,New York,13-Feb,517
36061003002,New York,13-Feb,450
36061003100,New York,13-Feb,3279
36061003200,New York,13-Feb,1092
36061003300,New York,13-Feb,561
36061003400,New York,13-Feb,793
36061003601,New York,13-Feb,462
36061003602,New York,13-Feb,346
36061003700,New York,13-Feb,346
36061003800,New York,13-Feb,1212
36061003900,New York,13-Feb,566
36061004000,New York,13-Feb,734
36061004100,New York,13-Feb,560
36061004200,New York,13-Feb,1470
36061004300,New York,13-Feb,456
36061004400,New York,13-Feb,1362
36061004500,New York,13-Feb,154
36061004700,New York,13-Feb,115
36061004800,New York,13-Feb,638
36061004900,New York,13-Feb,242
36061005000,New York,13-Feb,660
36061005200,New York,13-Feb,386
36061005400,New York,13-Feb,379
36061005501,New York,13-Feb,439
36061005502,New York,13-Feb,118
36061005600,New York,13-Feb,306
36061005700,New York,13-Feb,196
36061005800,New York,13-Feb,233
36061005900,New York,13-Feb,755
36061006000,New York,13-Feb,547
36061006100,New York,13-Feb,928
36061006200,New York,13-Feb,1302
36061006300,New York,13-Feb,316
36061006400,New York,13-Feb,876
36061006500,New York,13-Feb,810
36061006600,New York,13-Feb,1534
36061006700,New York,13-Feb,514
36061006800,New York,13-Feb,680
36061006900,New York,13-Feb,186
36061007000,New York,13-Feb,1032
36061007100,New York,13-Feb,392
36061007200,New York,13-Feb,939
36061007300,New York,13-Feb,263
36061007400,New York,13-Feb,783
36061007500,New York,13-Feb,219
36061007600,New York,13-Feb,614
36061007700,New York,13-Feb,339
36061007800,New York,13-Feb,1093
36061007900,New York,13-Feb,295
36061008000,New York,13-Feb,828
36061008100,New York,13-Feb,713
36061008200,New York,13-Feb,413
36061008300,New York,13-Feb,715
36061008400,New York,13-Feb,288
36061008601,New York,13-Feb,508
36061008602,New York,13-Feb,67
36061008603,New York,13-Feb,500
36061008700,New York,13-Feb,717
36061008800,New York,13-Feb,862
36061008900,New York,13-Feb,757
36061009000,New York,13-Feb,1004
36061009100,New York,13-Feb,911
36061009200,New York,13-Feb,638
36061009300,New York,13-Feb,849
36061009400,New York,13-Feb,327
36061009500,New York,13-Feb,1098
36061009600,New York,13-Feb,451
36061009700,New York,13-Feb,1331
36061009800,New York,13-Feb,1091
36061009900,New York,13-Feb,1042
36061010000,New York,13-Feb,437
36061010100,New York,13-Feb,945
36061010200,New York,13-Feb,209
36061010300,New York,13-Feb,749
36061010400,New York,13-Feb,497
36061010601,New York,13-Feb,546
36061010602,New York,13-Feb,435
36061010800,New York,13-Feb,1465
36061010900,New York,13-Feb,478
36061011000,New York,13-Feb,853
36061011100,New York,13-Feb,1274
36061011201,New York,13-Feb,284
36061011202,New York,13-Feb,101
36061011203,New York,13-Feb,187
