GEOID,County,Time of Day,Change in Percent Devices at Home
34023009200,Middlesex,Morning,15.06
34023009300,Middlesex,Morning,3.99
34023009400,Middlesex,Morning,12.72
34025800100,Monmouth,Morning,3.94
34025800200,Monmouth,Morning,4.9
34025800400,Monmouth,Morning,9.55
34025800500,Monmouth,Morning,16.05
34025800601,Monmouth,Morning,16.5
34025800602,Monmouth,Morning,17.65
34025800701,Monmouth,Morning,23.01
34025800702,Monmouth,Morning,18.42
34025800800,Monmouth,Morning,17.77
34025800900,Monmouth,Morning,14.82
34025801000,Monmouth,Morning,22.46
34025801100,Monmouth,Morning,24.69
34025801200,Monmouth,Morning,12.56
34025801300,Monmouth,Morning,27.78
34025801400,Monmouth,Morning,23.95
34025801500,Monmouth,Morning,15.85
34025801600,Monmouth,Morning,1.89
34025801700,Monmouth,Morning,0.71
34025801800,Monmouth,Morning,11.82
34025801900,Monmouth,Morning,16.82
34025802000,Monmouth,Morning,17.32
34025802100,Monmouth,Morning,21.41
34025802200,Monmouth,Morning,6.65
34025802300,Monmouth,Morning,22.95
34025802400,Monmouth,Morning,29.02
34025802500,Monmouth,Morning,18.86
34025802600,Monmouth,Morning,12.51
34025802700,Monmouth,Morning,17.02
34025802800,Monmouth,Morning,16.36
34025802900,Monmouth,Morning,26.49
34025803000,Monmouth,Morning,14.07
34025803100,Monmouth,Morning,20.16
34025803201,Monmouth,Morning,11.12
34025803202,Monmouth,Morning,19
34025803300,Monmouth,Morning,22.69
34025803400,Monmouth,Morning,7.68
34025803500,Monmouth,Morning,11.94
34025803600,Monmouth,Morning,16.5
34025803700,Monmouth,Morning,19.58
34025803800,Monmouth,Morning,18.5
34025803900,Monmouth,Morning,6.72
34025804100,Monmouth,Morning,17.53
34025804200,Monmouth,Morning,20.11
34025804500,Monmouth,Morning,7.63
34025804600,Monmouth,Morning,23.73
34025804700,Monmouth,Morning,7.44
34025804800,Monmouth,Morning,15.2
34025805001,Monmouth,Morning,9.15
34025805100,Monmouth,Morning,13.87
34025805300,Monmouth,Morning,9.69
34025805400,Monmouth,Morning,10.43
34025805500,Monmouth,Morning,17.24
34025805600,Monmouth,Morning,19.73
34025805700,Monmouth,Morning,-1.63
34025805800,Monmouth,Morning,4.12
34025805900,Monmouth,Morning,7.55
34025806000,Monmouth,Morning,-2.53
34025806100,Monmouth,Morning,-7.77
34025806201,Monmouth,Morning,-23.76
34025806202,Monmouth,Morning,13.81
34025806300,Monmouth,Morning,-2.77
34025806400,Monmouth,Morning,22.21
34025806501,Monmouth,Morning,26.79
34025806502,Monmouth,Morning,26.92
34025806503,Monmouth,Morning,11.7
34025806504,Monmouth,Morning,20.8
34025806600,Monmouth,Morning,17.36
34025807003,Monmouth,Morning,8.83
34025807004,Monmouth,Morning,8.32
34025807100,Monmouth,Morning,8.27
34025807200,Monmouth,Morning,-5.84
34025807300,Monmouth,Morning,9.43
34025807400,Monmouth,Morning,3.72
34025807500,Monmouth,Morning,5.16
34025807600,Monmouth,Morning,11.65
34025807700,Monmouth,Morning,7.7
34025807800,Monmouth,Morning,20.23
34025807900,Monmouth,Morning,18.29
34025808001,Monmouth,Morning,19.9
34025808002,Monmouth,Morning,24.35
34025808100,Monmouth,Morning,4.57
34025808200,Monmouth,Morning,7.43
34025808300,Monmouth,Morning,29.64
34025808401,Monmouth,Morning,9.14
34025808402,Monmouth,Morning,15.34
34025808500,Monmouth,Morning,21.12
34025808600,Monmouth,Morning,20.97
34025808701,Monmouth,Morning,20.8
34025808702,Monmouth,Morning,11.62
34025808800,Monmouth,Morning,26.23
34025808900,Monmouth,Morning,18.71
34025809000,Monmouth,Morning,3.99
34025809100,Monmouth,Morning,22.93
34025809200,Monmouth,Morning,36.8
34025809301,Monmouth,Morning,29.64
34025809302,Monmouth,Morning,18.02
34025809400,Monmouth,Morning,24.15
34025809501,Monmouth,Morning,19.39
34025809502,Monmouth,Morning,18.7
34025809600,Monmouth,Morning,18.76
34025809701,Monmouth,Morning,21.92
34025809703,Monmouth,Morning,19.33
34025809704,Monmouth,Morning,16.81
34025809901,Monmouth,Morning,18.89
34025809902,Monmouth,Morning,15.32
34025809903,Monmouth,Morning,43.29
34025810001,Monmouth,Morning,19.95
34025810002,Monmouth,Morning,12.42
34025810003,Monmouth,Morning,14.62
34025810004,Monmouth,Morning,12.25
34025810101,Monmouth,Morning,26.79
34025810102,Monmouth,Morning,19.78
34025810200,Monmouth,Morning,20.28
34025810300,Monmouth,Morning,11.02
34025810401,Monmouth,Morning,21.28
34025810402,Monmouth,Morning,16.77
34025810501,Monmouth,Morning,26.82
34025810502,Monmouth,Morning,19.98
34025810503,Monmouth,Morning,11.57
34025810600,Monmouth,Morning,16.08
34025810700,Monmouth,Morning,31.79
34025810800,Monmouth,Morning,13.46
34025810900,Monmouth,Morning,19.51
34025811000,Monmouth,Morning,12.54
34025811101,Monmouth,Morning,8.69
34025811102,Monmouth,Morning,17.55
34025811200,Monmouth,Morning,9.5
34025811301,Monmouth,Morning,19.09
34025811303,Monmouth,Morning,20.51
34025811304,Monmouth,Morning,19.06
34025811401,Monmouth,Morning,18.42
34025811402,Monmouth,Morning,14.96
34025811501,Monmouth,Morning,14.08
34025811502,Monmouth,Morning,15.87
34025811600,Monmouth,Morning,-2.4
34025811900,Monmouth,Morning,15.04
34025812000,Monmouth,Morning,25.7
34025812100,Monmouth,Morning,-1.55
34025812200,Monmouth,Morning,10.61
34025812300,Monmouth,Morning,17.91
34025812400,Monmouth,Morning,10.12
34025812501,Monmouth,Morning,20.61
34025812502,Monmouth,Morning,10.67
34025990000,Monmouth,Morning,55.28
34027040101,Morris,Morning,16.42
34027040102,Morris,Morning,19.74
34027040200,Morris,Morning,18.83
34027040300,Morris,Morning,20.68
34027040400,Morris,Morning,16.94
34027040500,Morris,Morning,10.04
34027040600,Morris,Morning,17.42
34027040701,Morris,Morning,15.63
34027040702,Morris,Morning,21.89
34027040801,Morris,Morning,21.24
34027040803,Morris,Morning,21.08
34027040804,Morris,Morning,13.81
34027040805,Morris,Morning,17.48
34027040900,Morris,Morning,9.21
34027041000,Morris,Morning,13.52
34027041100,Morris,Morning,23.74
34027041200,Morris,Morning,15.97
34027041300,Morris,Morning,18.48
34027041400,Morris,Morning,19.19
34027041500,Morris,Morning,22.98
34027041601,Morris,Morning,13.56
34027041602,Morris,Morning,22.63
34027041603,Morris,Morning,15.85
34027041604,Morris,Morning,17.18
34027041701,Morris,Morning,12.95
34027041702,Morris,Morning,21.61
34027041704,Morris,Morning,10.8
34027041705,Morris,Morning,12.01
34027041706,Morris,Morning,11.68
34027041801,Morris,Morning,-0.36
34027041802,Morris,Morning,19.12
34027041803,Morris,Morning,15.92
34027041901,Morris,Morning,17.62
34027041902,Morris,Morning,11.76
34027042000,Morris,Morning,12.33
34027042100,Morris,Morning,19.71
34027042200,Morris,Morning,15.72
34027042301,Morris,Morning,24.39
34027042302,Morris,Morning,11.91
34027042500,Morris,Morning,14.84
34027042600,Morris,Morning,1.21
34027042700,Morris,Morning,15.86
34027042800,Morris,Morning,16.17
34027042900,Morris,Morning,12.59
34027043000,Morris,Morning,15.76
34027043100,Morris,Morning,22.4
34027043200,Morris,Morning,6.7
34027043301,Morris,Morning,15.75
34027043302,Morris,Morning,16.17
34027043303,Morris,Morning,16.99
34027043401,Morris,Morning,17.6
34027043402,Morris,Morning,17.66
34027043500,Morris,Morning,15.31
34027043600,Morris,Morning,8.53
34027043700,Morris,Morning,8.21
34027043800,Morris,Morning,14.18
34027043900,Morris,Morning,18.36
34027044000,Morris,Morning,12.36
34027044101,Morris,Morning,-1.33
34027044102,Morris,Morning,12.12
34027044200,Morris,Morning,13.31
34027044300,Morris,Morning,12.23
34027044401,Morris,Morning,20.83
34027044403,Morris,Morning,18.8
34027044404,Morris,Morning,19.19
34027044501,Morris,Morning,24.08
34027044502,Morris,Morning,18.16
34027044601,Morris,Morning,15.2
34027044602,Morris,Morning,19.45
34027044701,Morris,Morning,5.79
34027044702,Morris,Morning,11.74
34027044800,Morris,Morning,8.48
34027044900,Morris,Morning,14.12
34027045000,Morris,Morning,2.24
34027045100,Morris,Morning,12.41
34027045200,Morris,Morning,19.13
34027045300,Morris,Morning,8.31
34027045401,Morris,Morning,14.25
34027045402,Morris,Morning,7.83
34027045501,Morris,Morning,22.93
34027045502,Morris,Morning,21.97
34027045602,Morris,Morning,26.55
34027045603,Morris,Morning,8.62
34027045701,Morris,Morning,22.52
34027045703,Morris,Morning,16.92
34027045704,Morris,Morning,15.92
34027045804,Morris,Morning,18.43
34027045901,Morris,Morning,35.91
34027045902,Morris,Morning,15.11
34027046000,Morris,Morning,20.02
34027046103,Morris,Morning,16.23
34027046104,Morris,Morning,14.43
34027046105,Morris,Morning,18.33
34027046106,Morris,Morning,11.06
34027046201,Morris,Morning,21.82
34027046202,Morris,Morning,17.88
34027046297,Morris,Morning,25.22
34027046298,Morris,Morning,15.91
34027046300,Morris,Morning,17.54
34027046400,Morris,Morning,15.34
34029710100,Ocean,Morning,13.76
34029711100,Ocean,Morning,19.39
34029711200,Ocean,Morning,20.47
34029711300,Ocean,Morning,14.59
34029711400,Ocean,Morning,17.39
34029712000,Ocean,Morning,23.69
34029713000,Ocean,Morning,13.39
34029713100,Ocean,Morning,16.01
34029713201,Ocean,Morning,15.43
34029713202,Ocean,Morning,14.18
34029713203,Ocean,Morning,7.92
34029713300,Ocean,Morning,16.76
34029713401,Ocean,Morning,17.62
34029713402,Ocean,Morning,13.07
34029713500,Ocean,Morning,17.14
34029713600,Ocean,Morning,15.19
34029713700,Ocean,Morning,13.84
34029713800,Ocean,Morning,15.11
34029713900,Ocean,Morning,6.09
34029714000,Ocean,Morning,16.55
34029714100,Ocean,Morning,23.21
34029714200,Ocean,Morning,18.94
34029714300,Ocean,Morning,12.53
34029714400,Ocean,Morning,28.61
34029715000,Ocean,Morning,9.51
34029715200,Ocean,Morning,8.72
34029715301,Ocean,Morning,9.83
34029715302,Ocean,Morning,-8.96
34029715401,Ocean,Morning,-4.66
34029715402,Ocean,Morning,-11.11
34029715500,Ocean,Morning,8.61
34029715600,Ocean,Morning,-7.53
34029715700,Ocean,Morning,16.85
34029715800,Ocean,Morning,-8.96
34029715901,Ocean,Morning,3.23
34029715902,Ocean,Morning,6.69
34029716000,Ocean,Morning,6.69
34029717001,Ocean,Morning,19.55
34029717002,Ocean,Morning,22.92
34029717101,Ocean,Morning,16.9
34029717102,Ocean,Morning,28.95
34029717200,Ocean,Morning,19.04
34029717300,Ocean,Morning,18.65
34029717400,Ocean,Morning,12.14
34029717501,Ocean,Morning,11.9
34029717502,Ocean,Morning,11.55
34029718000,Ocean,Morning,19.66
34029720001,Ocean,Morning,8.5
34029720101,Ocean,Morning,3.56
34029720102,Ocean,Morning,18.89
34029720103,Ocean,Morning,19.55
34029720202,Ocean,Morning,9.56
34029720203,Ocean,Morning,12.68
34029720204,Ocean,Morning,15.45
34029720205,Ocean,Morning,0.22
34029720206,Ocean,Morning,16.35
34029721000,Ocean,Morning,-1.85
34029722001,Ocean,Morning,12.61
34029722002,Ocean,Morning,17.84
34029722100,Ocean,Morning,14.75
34029722200,Ocean,Morning,-3.13
34029722300,Ocean,Morning,20.43
34029722401,Ocean,Morning,18.25
34029722402,Ocean,Morning,15.98
34029722500,Ocean,Morning,18.36
34029722600,Ocean,Morning,21.97
34029722701,Ocean,Morning,22.57
34029722702,Ocean,Morning,19.12
34029722800,Ocean,Morning,17.61
34029722900,Ocean,Morning,17.77
34029723000,Ocean,Morning,22.56
34029723100,Ocean,Morning,14.95
34029723200,Ocean,Morning,25.58
34029723300,Ocean,Morning,17.37
34029723400,Ocean,Morning,18.01
34029723500,Ocean,Morning,6.46
34029723600,Ocean,Morning,17.87
34029724000,Ocean,Morning,10.5
34029725001,Ocean,Morning,19.42
34029725002,Ocean,Morning,17.97
34029725100,Ocean,Morning,-1.35
34029726000,Ocean,Morning,22.97
34029727001,Ocean,Morning,27.92
34029727002,Ocean,Morning,12.27
34029728000,Ocean,Morning,8.36
34029729000,Ocean,Morning,5.21
34029730000,Ocean,Morning,12.66
34029731001,Ocean,Morning,23.66
34029731002,Ocean,Morning,11.69
34029731101,Ocean,Morning,13.73
34029731102,Ocean,Morning,12.77
34029731103,Ocean,Morning,19.12
34029731201,Ocean,Morning,7.87
34029731202,Ocean,Morning,14.53
34029731203,Ocean,Morning,9.43
34029731204,Ocean,Morning,5.34
34029731205,Ocean,Morning,9.15
34029731206,Ocean,Morning,7.67
34029732001,Ocean,Morning,20.43
34029732002,Ocean,Morning,16.62
34029732101,Ocean,Morning,15.54
34029732103,Ocean,Morning,13.38
34029732104,Ocean,Morning,20.87
34029733000,Ocean,Morning,13.3
34029734001,Ocean,Morning,16.04
34029734002,Ocean,Morning,19.11
34029734003,Ocean,Morning,19.58
34029735001,Ocean,Morning,18.14
34029735002,Ocean,Morning,21.4
34029735101,Ocean,Morning,17.78
34029735103,Ocean,Morning,24.17
34029735104,Ocean,Morning,17.11
34029736001,Ocean,Morning,16.82
34029736002,Ocean,Morning,8.72
34029736101,Ocean,Morning,15.19
34029736102,Ocean,Morning,16.44
34029736105,Ocean,Morning,13.61
34029737000,Ocean,Morning,8.51
34029738001,Ocean,Morning,23.36
34029738002,Ocean,Morning,10.55
34029738100,Ocean,Morning,13.57
34029739000,Ocean,Morning,28.76
34029739100,Ocean,Morning,5.08
34029980000,Ocean,Morning,-100
34029990000,Ocean,Morning,-100
34031116500,Passaic,Morning,19.77
34031124200,Passaic,Morning,11.7
34031124311,Passaic,Morning,13.26
34031124312,Passaic,Morning,15.74
34031124321,Passaic,Morning,12.65
34031124322,Passaic,Morning,18.61
34031124323,Passaic,Morning,16.96
34031124401,Passaic,Morning,17.94
34031124402,Passaic,Morning,10.06
34031124500,Passaic,Morning,3.45
34031124601,Passaic,Morning,10.6
34031124602,Passaic,Morning,18.89
34031124700,Passaic,Morning,8.81
34031124800,Passaic,Morning,19.3
34031124900,Passaic,Morning,5.3
34031125000,Passaic,Morning,12.63
34031125100,Passaic,Morning,0.68
34031133701,Passaic,Morning,21.5
34031133702,Passaic,Morning,17.27
34031143200,Passaic,Morning,15.85
34031143300,Passaic,Morning,14
34031143400,Passaic,Morning,15.54
34031154001,Passaic,Morning,-33.14
34031154002,Passaic,Morning,15.75
34031163500,Passaic,Morning,13.87
34031175200,Passaic,Morning,12.86
34031175301,Passaic,Morning,3.96
34031175302,Passaic,Morning,18.85
34031175401,Passaic,Morning,2.31
34031175402,Passaic,Morning,11.77
34031175500,Passaic,Morning,15.63
34031175601,Passaic,Morning,-4.29
34031175602,Passaic,Morning,4.61
34031175701,Passaic,Morning,10.71
34031175703,Passaic,Morning,1.61
34031175704,Passaic,Morning,4.22
34031175801,Passaic,Morning,-2.56
34031175802,Passaic,Morning,-0.6
34031175900,Passaic,Morning,-14.39
34031180100,Passaic,Morning,18.86
34031180201,Passaic,Morning,8.45
34031180202,Passaic,Morning,6.23
34031180300,Passaic,Morning,14.29
34031180600,Passaic,Morning,4.3
34031180700,Passaic,Morning,-4.89
34031180800,Passaic,Morning,9.74
34031180900,Passaic,Morning,7.53
34031181000,Passaic,Morning,13.4
34031181100,Passaic,Morning,23.88
34031181200,Passaic,Morning,-2.37
34031181300,Passaic,Morning,2.05
34031181400,Passaic,Morning,8.18
34031181500,Passaic,Morning,-2.63
34031181702,Passaic,Morning,0.48
34031181800,Passaic,Morning,5.93
34031181900,Passaic,Morning,13.55
34031182000,Passaic,Morning,-1.47
34031182100,Passaic,Morning,10.28
34031182200,Passaic,Morning,21.03
34031182301,Passaic,Morning,14.16
34031182302,Passaic,Morning,3.13
34031182400,Passaic,Morning,6.92
34031182500,Passaic,Morning,9.15
34031182600,Passaic,Morning,18.55
34031182700,Passaic,Morning,10.44
34031182800,Passaic,Morning,1.73
34031182900,Passaic,Morning,3.36
34031183000,Passaic,Morning,4.43
34031183101,Passaic,Morning,14.63
34031183102,Passaic,Morning,24.35
34031183200,Passaic,Morning,3.7
34031196401,Passaic,Morning,10.72
34031196402,Passaic,Morning,13.88
34031203600,Passaic,Morning,13.33
34031216701,Passaic,Morning,9.38
34031216702,Passaic,Morning,17.84
34031223801,Passaic,Morning,26.41
34031223802,Passaic,Morning,10.88
34031223900,Passaic,Morning,-12.5
34031236601,Passaic,Morning,8.87
34031236602,Passaic,Morning,12.67
34031246001,Passaic,Morning,2.53
34031246002,Passaic,Morning,18.48
34031246003,Passaic,Morning,21.9
34031246101,Passaic,Morning,24.22
34031246102,Passaic,Morning,10.04
34031246103,Passaic,Morning,21.91
34031246104,Passaic,Morning,20.48
34031246201,Passaic,Morning,24.93
34031246202,Passaic,Morning,27.65
34031246203,Passaic,Morning,27.85
34031246300,Passaic,Morning,13.05
34031256801,Passaic,Morning,19.49
34031256802,Passaic,Morning,12.7
34031256803,Passaic,Morning,17.93
34031256804,Passaic,Morning,17.48
34031256805,Passaic,Morning,19.34
34031264101,Passaic,Morning,15.28
34031264102,Passaic,Morning,14.41
34031264200,Passaic,Morning,11.96
34035050100,Somerset,Morning,13.97
34035050200,Somerset,Morning,8.45
34035050300,Somerset,Morning,15.98
34035050400,Somerset,Morning,11.56
34035050500,Somerset,Morning,10.88
34035050600,Somerset,Morning,18.31
34035050701,Somerset,Morning,22
34035050703,Somerset,Morning,22.32
34035050704,Somerset,Morning,10.01
34035050801,Somerset,Morning,20.9
34035050802,Somerset,Morning,24.22
34035050901,Somerset,Morning,24.9
34035050902,Somerset,Morning,21.93
34035050903,Somerset,Morning,24.44
34035051000,Somerset,Morning,12.22
34035051100,Somerset,Morning,0.86
34035051200,Somerset,Morning,13.37
34035051300,Somerset,Morning,-7.62
34035051400,Somerset,Morning,5.11
34035051500,Somerset,Morning,-0.48
34035051600,Somerset,Morning,14.1
34035051700,Somerset,Morning,5.78
34035051800,Somerset,Morning,1
34035051900,Somerset,Morning,16.14
34035052001,Somerset,Morning,11.87
34035052002,Somerset,Morning,7.09
34035052100,Somerset,Morning,18.78
34035052201,Somerset,Morning,12.77
34035052203,Somerset,Morning,16.22
34035052204,Somerset,Morning,14.08
34035052300,Somerset,Morning,11.18
34035052400,Somerset,Morning,17.06
34035052601,Somerset,Morning,19.3
34035052603,Somerset,Morning,21.26
34035052700,Somerset,Morning,17.92
34035052800,Somerset,Morning,14.77
34035052901,Somerset,Morning,24.09
34035052903,Somerset,Morning,23.69
34035052904,Somerset,Morning,15.11
34035053000,Somerset,Morning,3.55
34035053102,Somerset,Morning,11.61
34035053103,Somerset,Morning,19.06
34035053105,Somerset,Morning,22.6
34035053200,Somerset,Morning,10.92
34035053300,Somerset,Morning,7.81
34035053402,Somerset,Morning,10.03
34035053403,Somerset,Morning,6.04
34035053404,Somerset,Morning,14.88
34035053501,Somerset,Morning,6.91
34035053602,Somerset,Morning,22.24
34035053603,Somerset,Morning,21.77
34035053604,Somerset,Morning,20.25
34035053703,Somerset,Morning,16.43
34035053704,Somerset,Morning,24.45
34035053705,Somerset,Morning,13.81
34035053706,Somerset,Morning,20.47
34035053707,Somerset,Morning,19.63
34035053801,Somerset,Morning,15.69
34035053803,Somerset,Morning,18.02
34035053804,Somerset,Morning,15.97
34035053805,Somerset,Morning,16.7
34035053901,Somerset,Morning,17.12
34035053904,Somerset,Morning,16.44
34035053905,Somerset,Morning,22.37
34035054100,Somerset,Morning,21.55
34035054201,Somerset,Morning,12.31
34035054202,Somerset,Morning,17.26
34035054300,Somerset,Morning,12.59
34037371000,Sussex,Morning,13.23
34037371100,Sussex,Morning,11.08
34037371200,Sussex,Morning,11.74
34037371300,Sussex,Morning,18.53
34037371400,Sussex,Morning,11.87
34037371502,Sussex,Morning,22.83
34037371503,Sussex,Morning,6.19
34037371600,Sussex,Morning,10.72
34037371700,Sussex,Morning,20.98
34037371800,Sussex,Morning,6.72
34037371900,Sussex,Morning,4.43
34037372000,Sussex,Morning,13.48
34037372100,Sussex,Morning,24.08
34037372200,Sussex,Morning,22.37
34037372300,Sussex,Morning,14.11
34037372400,Sussex,Morning,17.52
34037372500,Sussex,Morning,16.39
34037372600,Sussex,Morning,20.4
34037372700,Sussex,Morning,17.58
34037372800,Sussex,Morning,16.06
34037372900,Sussex,Morning,21.84
34037373000,Sussex,Morning,20.66
34037373100,Sussex,Morning,12.19
34037373200,Sussex,Morning,19.68
34037373300,Sussex,Morning,12.7
34037373400,Sussex,Morning,26.92
34037373500,Sussex,Morning,20.82
34037373600,Sussex,Morning,19.37
34037373700,Sussex,Morning,16.96
34037373800,Sussex,Morning,18.18
34037373900,Sussex,Morning,15.44
34037374000,Sussex,Morning,20.29
34037374100,Sussex,Morning,13.37
34037374200,Sussex,Morning,16.58
34037374300,Sussex,Morning,22.75
34037374400,Sussex,Morning,21.45
34037374500,Sussex,Morning,-4.88
34037374600,Sussex,Morning,19.62
34037374700,Sussex,Morning,22.33
34037374800,Sussex,Morning,15.77
34037374900,Sussex,Morning,18.96
34039030200,Union,Morning,7.62
34039030400,Union,Morning,11
34039030500,Union,Morning,11.74
34039030600,Union,Morning,-11.62
34039030701,Union,Morning,22.15
34039030702,Union,Morning,14.7
34039030802,Union,Morning,7.9
34039030900,Union,Morning,9.72
34039031000,Union,Morning,5.22
34039031100,Union,Morning,13.02
34039031200,Union,Morning,5.67
34039031300,Union,Morning,4.09
34039031400,Union,Morning,10.48
34039031500,Union,Morning,12.34
34039031601,Union,Morning,7.36
34039031602,Union,Morning,11.79
34039031700,Union,Morning,6.27
34039031801,Union,Morning,2.96
34039031802,Union,Morning,21.52
34039031903,Union,Morning,14.55
