GEOID,County,State,"Change in percent devices at home, midday"
36047089400,Kings,NY,13.5
36047089600,Kings,NY,15.79
36047089800,Kings,NY,10.34
36047090000,Kings,NY,15.24
36047090200,Kings,NY,12.57
36047090600,Kings,NY,4.54
36047090800,Kings,NY,13.36
36047091000,Kings,NY,6.02
36047091200,Kings,NY,15.68
36047091600,Kings,NY,16.54
36047091800,Kings,NY,15.55
36047092000,Kings,NY,16.35
36047092200,Kings,NY,20.62
36047092400,Kings,NY,17.48
36047092800,Kings,NY,14.3
36047093000,Kings,NY,14.62
36047093200,Kings,NY,7.11
36047093400,Kings,NY,7.09
36047093600,Kings,NY,15.35
36047093800,Kings,NY,14.28
36047094401,Kings,NY,26.27
36047094402,Kings,NY,13.66
36047094600,Kings,NY,14.9
36047095000,Kings,NY,14.37
36047095400,Kings,NY,24.36
36047095600,Kings,NY,19.95
36047095800,Kings,NY,16.02
36047096000,Kings,NY,9.85
36047096200,Kings,NY,24.48
36047096400,Kings,NY,14.21
36047096600,Kings,NY,14.01
36047096800,Kings,NY,12.65
36047097000,Kings,NY,17.95
36047097400,Kings,NY,17.65
36047098200,Kings,NY,12.97
36047098400,Kings,NY,20.8
36047098600,Kings,NY,18.8
36047098800,Kings,NY,13.13
36047099000,Kings,NY,17.1
36047099200,Kings,NY,22.05
36047099400,Kings,NY,19.72
36047099600,Kings,NY,17.47
36047099800,Kings,NY,20.39
36047100400,Kings,NY,16.68
36047100600,Kings,NY,22.26
36047100800,Kings,NY,23.23
36047101000,Kings,NY,7.45
36047101200,Kings,NY,28.02
36047101400,Kings,NY,20.96
36047101600,Kings,NY,9.07
36047101800,Kings,NY,13.63
36047102000,Kings,NY,12.99
36047102200,Kings,NY,12.22
36047102400,Kings,NY,10.8
36047102600,Kings,NY,13.99
36047102800,Kings,NY,23.79
36047103400,Kings,NY,12.3
36047105801,Kings,NY,19.77
36047105804,Kings,NY,16.92
36047107000,Kings,NY,18.07
36047107800,Kings,NY,15.15
36047109800,Kings,NY,8.58
36047110400,Kings,NY,16
36047110600,Kings,NY,10.14
36047111000,Kings,NY,8.09
36047111600,Kings,NY,9.69
36047111800,Kings,NY,17.55
36047112000,Kings,NY,16.95
36047112200,Kings,NY,10.68
36047112400,Kings,NY,12.99
36047112600,Kings,NY,8.39
36047112800,Kings,NY,19.26
36047113000,Kings,NY,5.53
36047113200,Kings,NY,8.97
36047113400,Kings,NY,6.84
36047114201,Kings,NY,22.56
36047114202,Kings,NY,7.37
36047114400,Kings,NY,13.19
36047114600,Kings,NY,13.62
36047115000,Kings,NY,20.85
36047115200,Kings,NY,15.8
36047115600,Kings,NY,8.87
36047115800,Kings,NY,15.48
36047116000,Kings,NY,11.91
36047116200,Kings,NY,17.4
36047116400,Kings,NY,16.32
36047116600,Kings,NY,15.66
36047116800,Kings,NY,14.91
36047117000,Kings,NY,3.07
36047117201,Kings,NY,30.33
36047117202,Kings,NY,20.08
36047117400,Kings,NY,15.95
36047117601,Kings,NY,9.82
36047117602,Kings,NY,15.31
36047117800,Kings,NY,18.61
36047118000,Kings,NY,-8.41
36047118201,Kings,NY,19.81
36047118202,Kings,NY,12.94
36047118400,Kings,NY,7.69
36047118600,Kings,NY,19.55
36047118800,Kings,NY,15.92
36047119000,Kings,NY,12.8
36047119200,Kings,NY,12.79
36047119400,Kings,NY,14.27
36047119600,Kings,NY,9.42
36047119800,Kings,NY,20.21
36047120000,Kings,NY,7.91
36047120200,Kings,NY,19.56
36047120800,Kings,NY,16.36
36047121000,Kings,NY,10.62
36047121400,Kings,NY,11.8
36047122000,Kings,NY,18.56
36047123700,Kings,NY,-3.03
36047150200,Kings,NY,22.84
36047152200,Kings,NY,18.56
36047990100,Kings,NY,-39.37
36059300100,Nassau,NY,23.47
36059300300,Nassau,NY,25.92
36059300400,Nassau,NY,21.67
36059300500,Nassau,NY,27.77
36059300600,Nassau,NY,25.95
36059300700,Nassau,NY,24.45
36059300800,Nassau,NY,26.75
36059300900,Nassau,NY,24.93
36059301000,Nassau,NY,29.02
36059301101,Nassau,NY,17.92
36059301102,Nassau,NY,24.02
36059301200,Nassau,NY,26.13
36059301300,Nassau,NY,17.74
36059301400,Nassau,NY,23.63
36059301500,Nassau,NY,20.08
36059301600,Nassau,NY,26.86
36059301700,Nassau,NY,24.24
36059301800,Nassau,NY,25.95
36059301900,Nassau,NY,23.54
36059302000,Nassau,NY,24.86
36059302101,Nassau,NY,29.03
36059302102,Nassau,NY,26.94
36059302200,Nassau,NY,24.57
36059302300,Nassau,NY,27.26
36059302400,Nassau,NY,21.76
36059302501,Nassau,NY,24.88
36059302502,Nassau,NY,13.79
36059302600,Nassau,NY,23.26
36059302700,Nassau,NY,24.6
36059302800,Nassau,NY,28.58
36059302900,Nassau,NY,22.82
36059303000,Nassau,NY,19.08
36059303101,Nassau,NY,28.22
36059303102,Nassau,NY,21.1
36059303201,Nassau,NY,23.44
36059303202,Nassau,NY,15.75
36059303301,Nassau,NY,23.13
36059303302,Nassau,NY,26.87
36059303400,Nassau,NY,25.67
36059303500,Nassau,NY,21.89
36059303600,Nassau,NY,17.96
36059303700,Nassau,NY,19.74
36059303800,Nassau,NY,23.77
36059303900,Nassau,NY,20.92
36059304001,Nassau,NY,34.82
36059304002,Nassau,NY,24.25
36059304100,Nassau,NY,15.51
36059304202,Nassau,NY,26.92
36059304203,Nassau,NY,18.06
36059304204,Nassau,NY,19.26
36059404300,Nassau,NY,24.33
36059404400,Nassau,NY,22.64
36059404500,Nassau,NY,20.42
36059404600,Nassau,NY,17.77
36059404700,Nassau,NY,21.4
36059404800,Nassau,NY,17.07
36059404901,Nassau,NY,17.73
36059404902,Nassau,NY,20.69
36059405000,Nassau,NY,17.8
36059405100,Nassau,NY,18.92
36059405200,Nassau,NY,16.48
36059405301,Nassau,NY,23.7
36059405302,Nassau,NY,22.36
36059405400,Nassau,NY,21.09
36059405500,Nassau,NY,21.56
36059405600,Nassau,NY,21.01
36059405700,Nassau,NY,14.6
36059405800,Nassau,NY,22.25
36059405900,Nassau,NY,19.66
36059406001,Nassau,NY,22.19
36059406002,Nassau,NY,20.12
36059406100,Nassau,NY,20.39
36059406201,Nassau,NY,16.23
36059406202,Nassau,NY,22.98
36059406300,Nassau,NY,25.04
36059406400,Nassau,NY,23.68
36059406501,Nassau,NY,24.06
36059406600,Nassau,NY,27.07
36059406701,Nassau,NY,17.18
36059406702,Nassau,NY,11.48
36059406801,Nassau,NY,20.19
36059406802,Nassau,NY,22.17
36059406900,Nassau,NY,20.83
36059407000,Nassau,NY,15.62
36059407101,Nassau,NY,15.06
36059407102,Nassau,NY,18.54
36059407201,Nassau,NY,21.55
36059407203,Nassau,NY,10.13
36059407204,Nassau,NY,0.39
36059407301,Nassau,NY,-17.9
36059407302,Nassau,NY,11.8
36059407401,Nassau,NY,21.09
36059407402,Nassau,NY,20.13
36059407501,Nassau,NY,19.67
36059407502,Nassau,NY,18.61
36059407600,Nassau,NY,25.18
36059407700,Nassau,NY,22.68
36059407801,Nassau,NY,22.07
36059407802,Nassau,NY,1.05
36059407900,Nassau,NY,19.37
36059408000,Nassau,NY,22.48
36059408100,Nassau,NY,20.16
36059408200,Nassau,NY,22.24
36059408300,Nassau,NY,23.34
36059408400,Nassau,NY,27.13
36059408500,Nassau,NY,23.71
36059408600,Nassau,NY,20.39
36059408700,Nassau,NY,22.16
36059408800,Nassau,NY,21.23
36059408900,Nassau,NY,20.52
36059409000,Nassau,NY,20.75
36059409100,Nassau,NY,17.89
36059409200,Nassau,NY,21.48
36059409300,Nassau,NY,22.22
36059409400,Nassau,NY,23.93
36059409500,Nassau,NY,26.26
36059409600,Nassau,NY,21.05
36059409700,Nassau,NY,21.48
36059409800,Nassau,NY,15.59
36059409900,Nassau,NY,18.69
36059410000,Nassau,NY,16.52
36059410100,Nassau,NY,21.77
36059410200,Nassau,NY,19.11
36059410300,Nassau,NY,21.96
36059410400,Nassau,NY,21.54
36059410500,Nassau,NY,19.21
36059410600,Nassau,NY,19.36
36059410700,Nassau,NY,16.17
36059410800,Nassau,NY,21.33
36059410900,Nassau,NY,21.22
36059411000,Nassau,NY,17.27
36059411100,Nassau,NY,11.49
36059411200,Nassau,NY,19.79
36059411301,Nassau,NY,24.55
36059411302,Nassau,NY,16.49
36059411400,Nassau,NY,16.86
36059411500,Nassau,NY,23.56
36059411600,Nassau,NY,12.77
36059411700,Nassau,NY,23.6
36059411800,Nassau,NY,19.92
36059411901,Nassau,NY,19.04
36059411902,Nassau,NY,20.43
36059412000,Nassau,NY,21.96
36059412100,Nassau,NY,23.75
36059412200,Nassau,NY,24.38
36059412301,Nassau,NY,13.75
36059412302,Nassau,NY,22.03
36059412400,Nassau,NY,15.05
36059412500,Nassau,NY,25.61
36059412600,Nassau,NY,21.41
36059412700,Nassau,NY,26.37
36059412800,Nassau,NY,26.55
36059412900,Nassau,NY,24.55
36059413001,Nassau,NY,19.23
36059413002,Nassau,NY,19.92
36059413100,Nassau,NY,24.81
36059413200,Nassau,NY,22.43
36059413300,Nassau,NY,21.81
36059413400,Nassau,NY,23.1
36059413500,Nassau,NY,20.46
36059413600,Nassau,NY,18.94
36059413700,Nassau,NY,18.71
36059413803,Nassau,NY,18.88
36059413804,Nassau,NY,24.38
36059413900,Nassau,NY,22.66
36059414001,Nassau,NY,23.65
36059414002,Nassau,NY,16.54
36059414100,Nassau,NY,22.42
36059414201,Nassau,NY,22.49
36059414202,Nassau,NY,17.82
36059414301,Nassau,NY,13.5
36059414303,Nassau,NY,19.88
36059414304,Nassau,NY,19.95
36059414400,Nassau,NY,13.82
36059414501,Nassau,NY,24.09
36059414502,Nassau,NY,17.34
36059414600,Nassau,NY,25.89
36059414700,Nassau,NY,25.54
36059414800,Nassau,NY,20.57
36059414900,Nassau,NY,28.63
36059415000,Nassau,NY,24.53
36059415101,Nassau,NY,19.86
36059415102,Nassau,NY,21.69
36059415201,Nassau,NY,21.91
36059415202,Nassau,NY,23.1
36059415300,Nassau,NY,22.37
36059415401,Nassau,NY,24.91
36059415402,Nassau,NY,25.61
36059415500,Nassau,NY,26.12
36059415600,Nassau,NY,22.3
36059415700,Nassau,NY,23.99
36059415802,Nassau,NY,27.18
36059416000,Nassau,NY,21.12
36059416100,Nassau,NY,23.97
36059416201,Nassau,NY,16.4
36059416202,Nassau,NY,19.05
36059416300,Nassau,NY,33.14
36059416401,Nassau,NY,16.96
36059416402,Nassau,NY,20.61
36059416500,Nassau,NY,13.95
36059416600,Nassau,NY,26.12
36059416701,Nassau,NY,23.06
36059416702,Nassau,NY,18.29
36059416801,Nassau,NY,19.57
36059416802,Nassau,NY,27.99
36059416900,Nassau,NY,28.83
36059517000,Nassau,NY,25.64
36059517101,Nassau,NY,24.46
36059517102,Nassau,NY,10.81
36059517200,Nassau,NY,12.83
36059517301,Nassau,NY,15.6
36059517302,Nassau,NY,16.04
36059517400,Nassau,NY,19.07
36059517500,Nassau,NY,22.51
36059517600,Nassau,NY,30.05
36059517701,Nassau,NY,25.68
36059517705,Nassau,NY,30.14
36059517801,Nassau,NY,21.63
36059517802,Nassau,NY,22.27
36059517901,Nassau,NY,23.99
36059517902,Nassau,NY,23.84
36059518000,Nassau,NY,18.82
36059518100,Nassau,NY,17.81
36059518201,Nassau,NY,24.29
36059518203,Nassau,NY,20.06
36059518204,Nassau,NY,28.95
36059518300,Nassau,NY,29.25
36059518400,Nassau,NY,23.39
36059518501,Nassau,NY,23.67
36059518502,Nassau,NY,21.09
36059518600,Nassau,NY,22.98
36059518700,Nassau,NY,29.86
36059518800,Nassau,NY,24.12
36059518900,Nassau,NY,21.94
36059519000,Nassau,NY,23.52
36059519100,Nassau,NY,24.38
36059519200,Nassau,NY,23.1
36059519300,Nassau,NY,15.71
36059519400,Nassau,NY,19.42
36059519500,Nassau,NY,26.76
36059519601,Nassau,NY,25
36059519602,Nassau,NY,23.9
36059519702,Nassau,NY,25.04
36059519703,Nassau,NY,26.9
36059519704,Nassau,NY,24.44
36059519801,Nassau,NY,21.9
36059519802,Nassau,NY,24.55
36059519900,Nassau,NY,26.33
36059520001,Nassau,NY,17.94
36059520002,Nassau,NY,21.97
36059520100,Nassau,NY,20.99
36059520200,Nassau,NY,17.66
36059520300,Nassau,NY,22.36
36059520401,Nassau,NY,16.18
36059520402,Nassau,NY,18.05
36059520501,Nassau,NY,15.8
36059520502,Nassau,NY,23.03
36059520600,Nassau,NY,25.4
36059520700,Nassau,NY,22.7
36059520800,Nassau,NY,19.13
36059520900,Nassau,NY,22.96
36059521000,Nassau,NY,21.16
36059521100,Nassau,NY,22.83
36059521200,Nassau,NY,22.32
36059521301,Nassau,NY,23.48
36059521302,Nassau,NY,22.01
36059521400,Nassau,NY,26.58
36059521500,Nassau,NY,26.25
36059521601,Nassau,NY,20.09
36059521602,Nassau,NY,22.29
36059521700,Nassau,NY,23.81
36059521801,Nassau,NY,23.38
36059521802,Nassau,NY,20.43
36059521902,Nassau,NY,25.14
36059522000,Nassau,NY,22.23
36059522700,Nassau,NY,22.13
36059980100,Nassau,NY,-51.95
36059981100,Nassau,NY,-49.06
36059982100,Nassau,NY,-6.31
36061000100,New York,NY,-8.41
36061000201,New York,NY,14.84
36061000202,New York,NY,6.26
36061000500,New York,NY,-33.54
36061000600,New York,NY,13.05
36061000700,New York,NY,-7.37
36061000800,New York,NY,19.01
36061000900,New York,NY,10.04
36061001001,New York,NY,20.34
36061001002,New York,NY,10.82
36061001200,New York,NY,22.48
36061001300,New York,NY,6.95
36061001401,New York,NY,8.55
36061001402,New York,NY,4.76
36061001501,New York,NY,-9.06
36061001502,New York,NY,-15.24
36061001600,New York,NY,-2.4
36061001800,New York,NY,4.96
36061002000,New York,NY,12.27
36061002100,New York,NY,-1.03
36061002201,New York,NY,6.25
36061002202,New York,NY,6.75
36061002400,New York,NY,8.1
36061002500,New York,NY,11.43
36061002601,New York,NY,13.32
36061002602,New York,NY,8.38
36061002700,New York,NY,12.22
36061002800,New York,NY,16.73
36061002900,New York,NY,13.25
36061003001,New York,NY,21.73
36061003002,New York,NY,2.25
36061003100,New York,NY,20.19
36061003200,New York,NY,5.09
36061003300,New York,NY,-4.69
36061003400,New York,NY,5.34
36061003601,New York,NY,10.83
36061003602,New York,NY,0.97
36061003700,New York,NY,5.65
36061003800,New York,NY,-10.52
36061003900,New York,NY,-7.67
36061004000,New York,NY,5.62
36061004100,New York,NY,16.57
36061004200,New York,NY,-36.89
36061004300,New York,NY,-7.98
36061004400,New York,NY,8.14
36061004500,New York,NY,-13.44
36061004700,New York,NY,-19.54
36061004800,New York,NY,6.31
36061004900,New York,NY,-0.16
36061005000,New York,NY,-3.98
36061005200,New York,NY,-26.24
36061005400,New York,NY,3.12
36061005501,New York,NY,-6.48
36061005502,New York,NY,4.83
36061005600,New York,NY,9.47
36061005700,New York,NY,-21.07
36061005800,New York,NY,3.16
36061005900,New York,NY,-28.67
36061006000,New York,NY,16.84
36061006100,New York,NY,-33.19
36061006200,New York,NY,6.04
36061006300,New York,NY,-4.58
36061006400,New York,NY,-4.29
36061006500,New York,NY,-1.97
36061006600,New York,NY,-3.73
36061006700,New York,NY,-17.27
36061006800,New York,NY,4.05
36061006900,New York,NY,2.72
36061007000,New York,NY,-1.86
36061007100,New York,NY,8.44
36061007200,New York,NY,-3.9
36061007300,New York,NY,-9.67
36061007400,New York,NY,5.21
36061007500,New York,NY,-6.77
36061007600,New York,NY,12.1
36061007700,New York,NY,-6.17
36061007800,New York,NY,7.48
36061007900,New York,NY,16.64
36061008000,New York,NY,7.12
36061008100,New York,NY,9.28
36061008200,New York,NY,27.26
36061008300,New York,NY,6.34
36061008400,New York,NY,-5.76
36061008601,New York,NY,-0.75
36061008602,New York,NY,48.61
36061008603,New York,NY,3.06
36061008700,New York,NY,-15.68
36061008800,New York,NY,19.97
36061008900,New York,NY,15.73
36061009000,New York,NY,-2.1
36061009100,New York,NY,-9.99
36061009200,New York,NY,-7.04
36061009300,New York,NY,14.61
36061009400,New York,NY,-3.25
36061009500,New York,NY,-32.67
36061009600,New York,NY,-4.63
36061009700,New York,NY,-1.82
36061009800,New York,NY,10.23
36061009900,New York,NY,2.09
36061010000,New York,NY,-11.67
36061010100,New York,NY,6.21
36061010200,New York,NY,5.23
36061010300,New York,NY,-8.64
36061010400,New York,NY,9
36061010601,New York,NY,9.6
36061010602,New York,NY,14.95
36061010800,New York,NY,-16.98
36061010900,New York,NY,-31.24
36061011000,New York,NY,-10.16
36061011100,New York,NY,8.29
36061011201,New York,NY,-12.19
36061011202,New York,NY,-13.1
36061011203,New York,NY,5.95
36061011300,New York,NY,-5.91
36061011401,New York,NY,-24.61
36061011402,New York,NY,18.27
36061011500,New York,NY,-4
36061011600,New York,NY,-0.93
36061011700,New York,NY,9.91
36061011800,New York,NY,6.78
36061011900,New York,NY,9.18
36061012000,New York,NY,1.6
36061012100,New York,NY,24.41
36061012200,New York,NY,-3.09
36061012400,New York,NY,8.4
36061012500,New York,NY,11.48
36061012600,New York,NY,-1.03
36061012700,New York,NY,17.7
36061012800,New York,NY,4.07
36061012900,New York,NY,13.63
36061013000,New York,NY,19.12
36061013100,New York,NY,7.63
36061013200,New York,NY,-10.33
36061013300,New York,NY,2.11
36061013400,New York,NY,12.17
36061013500,New York,NY,11.69
36061013600,New York,NY,8.79
36061013700,New York,NY,11.47
36061013800,New York,NY,-2.72
36061013900,New York,NY,9.66
36061014000,New York,NY,-5.36
36061014200,New York,NY,-14.3
36061014300,New York,NY,0.16
36061014401,New York,NY,-9.7
36061014402,New York,NY,14.23
36061014500,New York,NY,0.58
36061014601,New York,NY,-14.46
36061014602,New York,NY,3.89
36061014700,New York,NY,15.67
36061014801,New York,NY,-2.88
36061014802,New York,NY,-15.61
36061014900,New York,NY,0.02
36061015001,New York,NY,-22.06
36061015002,New York,NY,-8.34
36061015100,New York,NY,8.16
36061015200,New York,NY,6.5
36061015300,New York,NY,-4.52
36061015400,New York,NY,7.52
36061015500,New York,NY,14.11
36061015601,New York,NY,1.58
36061015602,New York,NY,2.19
36061015700,New York,NY,-4.73
36061015801,New York,NY,-3.92
36061015802,New York,NY,-7.01
36061015900,New York,NY,10.99
36061016001,New York,NY,-25.88
36061016002,New York,NY,-11.41
36061016100,New York,NY,5.4
36061016200,New York,NY,9.31
36061016300,New York,NY,-5.24
36061016400,New York,NY,9.48
36061016500,New York,NY,11.04
36061016600,New York,NY,8.81
36061016700,New York,NY,6.52
36061016800,New York,NY,8.39
36061016900,New York,NY,-4.17
36061017000,New York,NY,7.41
36061017100,New York,NY,1.42
36061017200,New York,NY,7.45
36061017300,New York,NY,-6.77
36061017401,New York,NY,10.45
36061017402,New York,NY,14.06
36061017500,New York,NY,-2.53
36061017700,New York,NY,11.22
36061017800,New York,NY,5.36
36061017900,New York,NY,1.16
36061018000,New York,NY,12.67
36061018100,New York,NY,10.21
36061018200,New York,NY,12.21
36061018300,New York,NY,4.18
36061018400,New York,NY,10.01
36061018500,New York,NY,1.68
36061018600,New York,NY,8.08
36061018700,New York,NY,11.87
36061018800,New York,NY,12.1
36061018900,New York,NY,2.74
36061019000,New York,NY,9.13
36061019100,New York,NY,-3.35
36061019200,New York,NY,13.88
36061019300,New York,NY,7.57
36061019400,New York,NY,11.77
36061019500,New York,NY,1.84
36061019600,New York,NY,17.8
36061019701,New York,NY,4.68
36061019702,New York,NY,11.8
36061019800,New York,NY,1.16
36061019900,New York,NY,-28.84
36061020000,New York,NY,9.43
36061020101,New York,NY,-44.62
36061020102,New York,NY,16.42
36061020300,New York,NY,-52.91
36061020500,New York,NY,6.39
36061020600,New York,NY,12.19
36061020701,New York,NY,-26.27
36061020800,New York,NY,11.44
36061020901,New York,NY,13.8
36061021000,New York,NY,10.11
36061021100,New York,NY,5.71
36061021200,New York,NY,7.46
36061021303,New York,NY,9.17
36061021400,New York,NY,18.11
36061021500,New York,NY,15.92
36061021600,New York,NY,17.33
36061021703,New York,NY,-28.23
36061021800,New York,NY,12.64
36061021900,New York,NY,10.16
36061022000,New York,NY,14.83
36061022102,New York,NY,16.49
36061022200,New York,NY,17.98
36061022301,New York,NY,11.13
36061022302,New York,NY,8.52
36061022400,New York,NY,12.15
36061022500,New York,NY,8.43
36061022600,New York,NY,15.67
36061022700,New York,NY,8.07
36061022800,New York,NY,9.95
36061022900,New York,NY,8.28
36061023000,New York,NY,14.84
36061023100,New York,NY,4.16
36061023200,New York,NY,16.55
36061023300,New York,NY,8.3
36061023400,New York,NY,17.38
36061023501,New York,NY,7.83
36061023502,New York,NY,20.2
36061023600,New York,NY,12.87
36061023700,New York,NY,8.4
36061023801,New York,NY,9.42
36061023802,New York,NY,21.61
36061023900,New York,NY,17.63
36061024000,New York,NY,10.84
36061024100,New York,NY,20.42
36061024200,New York,NY,14.09
36061024301,New York,NY,8.49
36061024302,New York,NY,7.03
36061024500,New York,NY,11.97
36061024700,New York,NY,15.82
36061024900,New York,NY,-10.41
36061025100,New York,NY,-3.79
36061025300,New York,NY,-1.31
36061025500,New York,NY,-4.89
36061025700,New York,NY,10.04
36061025900,New York,NY,10.24
36061026100,New York,NY,9.47
36061026300,New York,NY,7.52
36061026500,New York,NY,10.05
36061026700,New York,NY,17.99
36061026900,New York,NY,11.68
36061027100,New York,NY,5.38
36061027300,New York,NY,15.87
36061027500,New York,NY,5.1
36061027700,New York,NY,8.76
36061027900,New York,NY,16.96
36061028100,New York,NY,15.57
36061028300,New York,NY,14.65
36061028500,New York,NY,13.33
36061028700,New York,NY,8.25
36061029100,New York,NY,19.16
36061029300,New York,NY,13.44
36061029500,New York,NY,13.69
36061029700,New York,NY,-15.3
36061029900,New York,NY,7.15
36061030300,New York,NY,11.18
36061030700,New York,NY,20.4
36061030900,New York,NY,11.66
36061031100,New York,NY,15.27
36061031703,New York,NY,2.17
36061031704,New York,NY,11.53
36061031900,New York,NY,-5.33
36079010100,Putnam,NY,17.62
36079010200,Putnam,NY,18.1
36079010300,Putnam,NY,13.45
36079010400,Putnam,NY,17.4
36079010500,Putnam,NY,25.02
36079010600,Putnam,NY,15.04
36079010700,Putnam,NY,22.49
36079010800,Putnam,NY,19.99
36079010900,Putnam,NY,18.25
36079011000,Putnam,NY,13.55
36079011100,Putnam,NY,21.43
36079011200,Putnam,NY,19.9
36079011300,Putnam,NY,24.71
36079011400,Putnam,NY,22.41
36079011500,Putnam,NY,16.53
36079011600,Putnam,NY,25.87
36079011700,Putnam,NY,23.34
36079011800,Putnam,NY,15.19
36079011900,Putnam,NY,16.21
36081000100,Queens,NY,9.88
36081000200,Queens,NY,10.36
36081000400,Queens,NY,20.1
36081000600,Queens,NY,20.16
36081000700,Queens,NY,8.13
36081000800,Queens,NY,21.63
36081001000,Queens,NY,18.55
36081001200,Queens,NY,12.36
36081001400,Queens,NY,14.54
36081001600,Queens,NY,14.01
36081001800,Queens,NY,25.03
36081001900,Queens,NY,11.34
36081002000,Queens,NY,21.87
36081002200,Queens,NY,21.23
36081002400,Queens,NY,11.63
36081002500,Queens,NY,15.02
36081002600,Queens,NY,17.74
36081002800,Queens,NY,18.2
36081003000,Queens,NY,16.26
36081003100,Queens,NY,9.73
36081003200,Queens,NY,15.73
36081003300,Queens,NY,11.83
36081003400,Queens,NY,15.63
36081003600,Queens,NY,23.37
36081003700,Queens,NY,3.51
36081003800,Queens,NY,13.6
36081003900,Queens,NY,15.12
36081004001,Queens,NY,22.43
36081004002,Queens,NY,11.78
36081004200,Queens,NY,18.55
36081004300,Queens,NY,13.76
36081004401,Queens,NY,17.01
36081004500,Queens,NY,16.07
36081004700,Queens,NY,10.05
36081005000,Queens,NY,23.36
36081005100,Queens,NY,19.96
36081005200,Queens,NY,18.17
36081005300,Queens,NY,5.82
36081005400,Queens,NY,21.87
36081005500,Queens,NY,24.64
36081005700,Queens,NY,5.61
36081005800,Queens,NY,24.47
36081005900,Queens,NY,13.24
36081006100,Queens,NY,11.68
36081006201,Queens,NY,18.49
36081006202,Queens,NY,19.55
36081006300,Queens,NY,11.85
36081006501,Queens,NY,13.79
36081006502,Queens,NY,11.81
36081006900,Queens,NY,12.24
36081007100,Queens,NY,14.4
36081007300,Queens,NY,10.18
36081007500,Queens,NY,14.57
36081007700,Queens,NY,16.33
36081007900,Queens,NY,18.77
36081008100,Queens,NY,10.34
36081008300,Queens,NY,15.7
36081008500,Queens,NY,24.75
36081008600,Queens,NY,15.49
36081008700,Queens,NY,20.6
36081008800,Queens,NY,14.5
36081009100,Queens,NY,22.6
36081009400,Queens,NY,19.07
36081009500,Queens,NY,4.49
36081009600,Queens,NY,15.02
36081009700,Queens,NY,25.97
36081009800,Queens,NY,19.38
36081009900,Queens,NY,30.74
36081010000,Queens,NY,12.2
36081010100,Queens,NY,14.24
36081010200,Queens,NY,19.9
36081010300,Queens,NY,16.62
36081010400,Queens,NY,18.47
36081010500,Queens,NY,19.38
36081010600,Queens,NY,14.2
36081010701,Queens,NY,22.79
36081010800,Queens,NY,13.29
36081011000,Queens,NY,16
36081011100,Queens,NY,4.49
36081011200,Queens,NY,21.68
36081011300,Queens,NY,12.75
36081011400,Queens,NY,20.27
36081011500,Queens,NY,11.76
36081011600,Queens,NY,14.91
36081011700,Queens,NY,24.38
36081011800,Queens,NY,13.07
36081011900,Queens,NY,22.95
36081012000,Queens,NY,9.15
36081012100,Queens,NY,26.78
36081012200,Queens,NY,23.24
36081012301,Queens,NY,18.59
36081012400,Queens,NY,24.24
36081012500,Queens,NY,27.16
36081012601,Queens,NY,16.37
36081012602,Queens,NY,18.33
36081012800,Queens,NY,11.98
36081013000,Queens,NY,16.15
36081013200,Queens,NY,16.89
36081013400,Queens,NY,17.61
36081013500,Queens,NY,21.48
36081013600,Queens,NY,15.26
36081013700,Queens,NY,8.86
36081013800,Queens,NY,19.32
36081014000,Queens,NY,12.73
36081014100,Queens,NY,13.44
36081014201,Queens,NY,21.52
36081014202,Queens,NY,17.9
36081014300,Queens,NY,16.5
36081014400,Queens,NY,21.34
36081014500,Queens,NY,11.86
36081014700,Queens,NY,8.24
36081014800,Queens,NY,18.59
36081014900,Queens,NY,7.75
36081015000,Queens,NY,20.64
36081015100,Queens,NY,12.49
36081015200,Queens,NY,15.66
36081015300,Queens,NY,16.35
36081015400,Queens,NY,15.01
36081015500,Queens,NY,12.11
36081015600,Queens,NY,11.79
36081015700,Queens,NY,19.48
36081015801,Queens,NY,12.48
36081015802,Queens,NY,12.1
36081015900,Queens,NY,18.83
36081016100,Queens,NY,14.31
36081016300,Queens,NY,11.75
36081016400,Queens,NY,16.29
36081016600,Queens,NY,9.45
36081016800,Queens,NY,16.28
36081016900,Queens,NY,17.44
36081017000,Queens,NY,17.5
36081017100,Queens,NY,0.24
36081017200,Queens,NY,14.99
36081017400,Queens,NY,16.51
36081017600,Queens,NY,20.84
36081017800,Queens,NY,22
36081017900,Queens,NY,4.82
36081018000,Queens,NY,12.51
36081018101,Queens,NY,16.49
36081018102,Queens,NY,22.26
36081018200,Queens,NY,15.68
36081018300,Queens,NY,17.54
36081018401,Queens,NY,13.93
36081018402,Queens,NY,13.65
36081018501,Queens,NY,17.48
36081018502,Queens,NY,17.44
36081018600,Queens,NY,16.27
36081018700,Queens,NY,10.7
36081018800,Queens,NY,19.4
36081018900,Queens,NY,24.34
36081019000,Queens,NY,25.42
36081019200,Queens,NY,16.21
36081019400,Queens,NY,24.92
36081019600,Queens,NY,20.23
36081019800,Queens,NY,17.84
36081019900,Queens,NY,8.7
36081020200,Queens,NY,22.51
36081020400,Queens,NY,14.77
36081020500,Queens,NY,19.52
36081020600,Queens,NY,22.51
36081020800,Queens,NY,18.66
36081021200,Queens,NY,6.9
36081021400,Queens,NY,15.96
36081021600,Queens,NY,11.25
36081021900,Queens,NY,-8.61
