GEOID,County,Day type,"Change in percent devices at home, midday"
36081023800,Queens,Weekday,20.47
36081024000,Queens,Weekday,23.19
36081024300,Queens,Weekday,35.36
36081024500,Queens,Weekday,26.19
36081024600,Queens,Weekday,35.71
36081024700,Queens,Weekday,35.38
36081024900,Queens,Weekday,35.04
36081025100,Queens,Weekday,35.87
36081025301,Queens,Weekday,36.04
36081025302,Queens,Weekday,37.02
36081025400,Queens,Weekday,24.7
36081025500,Queens,Weekday,45.93
36081025700,Queens,Weekday,27.76
36081025800,Queens,Weekday,27.25
36081025900,Queens,Weekday,26.98
36081026000,Queens,Weekday,24.17
36081026100,Queens,Weekday,25.33
36081026200,Queens,Weekday,22.53
36081026300,Queens,Weekday,25.53
36081026400,Queens,Weekday,24.91
36081026500,Queens,Weekday,25.76
36081026600,Queens,Weekday,9.98
36081026700,Queens,Weekday,28.99
36081026901,Queens,Weekday,27.98
36081026902,Queens,Weekday,29.62
36081027000,Queens,Weekday,24.21
36081027100,Queens,Weekday,29.4
36081027200,Queens,Weekday,27.19
36081027300,Queens,Weekday,31.45
36081027400,Queens,Weekday,25.2
36081027500,Queens,Weekday,35.01
36081027600,Queens,Weekday,21.06
36081027700,Queens,Weekday,39.66
36081027800,Queens,Weekday,27.83
36081027900,Queens,Weekday,32.73
36081028000,Queens,Weekday,27.44
36081028100,Queens,Weekday,21.44
36081028200,Queens,Weekday,26.22
36081028300,Queens,Weekday,25.85
36081028400,Queens,Weekday,29.19
36081028500,Queens,Weekday,30.41
36081028700,Queens,Weekday,27.37
36081028800,Queens,Weekday,32.39
36081028900,Queens,Weekday,30.85
36081029100,Queens,Weekday,23.56
36081029300,Queens,Weekday,41.66
36081029400,Queens,Weekday,29.24
36081029500,Queens,Weekday,30.98
36081029700,Queens,Weekday,24.17
36081029900,Queens,Weekday,-2.86
36081030600,Queens,Weekday,30.27
36081030902,Queens,Weekday,31.16
36081030903,Queens,Weekday,27.53
36081030904,Queens,Weekday,27.4
36081031700,Queens,Weekday,42.03
36081032000,Queens,Weekday,29.65
36081032700,Queens,Weekday,34.06
36081032800,Queens,Weekday,26.71
36081032900,Queens,Weekday,27.16
36081033000,Queens,Weekday,21.26
36081033100,Queens,Weekday,1.03
36081033401,Queens,Weekday,24.99
36081033402,Queens,Weekday,27.02
36081033700,Queens,Weekday,32.55
36081033900,Queens,Weekday,35.34
36081034700,Queens,Weekday,20.05
36081035100,Queens,Weekday,33.8
36081035200,Queens,Weekday,28.9
36081035300,Queens,Weekday,34.42
36081035700,Queens,Weekday,30.24
36081035800,Queens,Weekday,30.66
36081036100,Queens,Weekday,27.01
36081036300,Queens,Weekday,32.13
36081036500,Queens,Weekday,37.57
36081036600,Queens,Weekday,36.82
36081036700,Queens,Weekday,33.95
36081036800,Queens,Weekday,21.13
36081037100,Queens,Weekday,48.12
36081037300,Queens,Weekday,31.96
36081037500,Queens,Weekday,38.51
36081037600,Queens,Weekday,29.63
36081037700,Queens,Weekday,30.21
36081037900,Queens,Weekday,28.15
36081038100,Queens,Weekday,31.06
36081038301,Queens,Weekday,-22.59
36081038302,Queens,Weekday,30.02
36081038400,Queens,Weekday,36.55
36081039400,Queens,Weekday,20.58
36081039800,Queens,Weekday,35.66
36081039900,Queens,Weekday,28.13
36081040000,Queens,Weekday,21.94
36081040100,Queens,Weekday,32.46
36081040200,Queens,Weekday,35.13
36081040300,Queens,Weekday,42.83
36081040400,Queens,Weekday,26.76
36081040500,Queens,Weekday,38.23
36081040700,Queens,Weekday,31.65
36081040900,Queens,Weekday,33.9
36081041100,Queens,Weekday,47.19
36081041300,Queens,Weekday,37.14
36081041400,Queens,Weekday,22.24
36081041500,Queens,Weekday,34.22
36081042400,Queens,Weekday,37.91
36081042600,Queens,Weekday,44.96
36081042700,Queens,Weekday,38.83
36081043200,Queens,Weekday,28.3
36081043400,Queens,Weekday,21.82
36081043701,Queens,Weekday,31.46
36081043702,Queens,Weekday,37.71
36081043900,Queens,Weekday,37.57
36081044000,Queens,Weekday,31.03
36081044301,Queens,Weekday,33.91
36081044302,Queens,Weekday,31.96
36081044400,Queens,Weekday,24.15
36081044601,Queens,Weekday,22.22
36081044602,Queens,Weekday,23.89
36081044800,Queens,Weekday,25.55
36081045000,Queens,Weekday,28.11
36081045200,Queens,Weekday,12.34
36081045400,Queens,Weekday,22.84
36081045500,Queens,Weekday,27.96
36081045600,Queens,Weekday,19.5
36081045700,Queens,Weekday,32.38
36081045800,Queens,Weekday,30.5
36081045900,Queens,Weekday,28.94
36081046000,Queens,Weekday,17.85
36081046100,Queens,Weekday,29.46
36081046200,Queens,Weekday,25.58
36081046300,Queens,Weekday,31.82
36081046400,Queens,Weekday,33.91
36081046500,Queens,Weekday,28.48
36081046600,Queens,Weekday,33.53
36081046700,Queens,Weekday,40.44
36081046800,Queens,Weekday,20.21
36081046900,Queens,Weekday,28.33
36081047000,Queens,Weekday,25.04
36081047100,Queens,Weekday,22.09
36081047200,Queens,Weekday,28.98
36081047300,Queens,Weekday,25.1
36081047500,Queens,Weekday,29.06
36081047600,Queens,Weekday,43.02
36081047800,Queens,Weekday,27.85
36081047900,Queens,Weekday,40.05
36081048000,Queens,Weekday,34.94
36081048100,Queens,Weekday,29.18
36081048200,Queens,Weekday,24.67
36081048300,Queens,Weekday,32.5
36081048400,Queens,Weekday,29.47
36081048500,Queens,Weekday,36.66
36081048900,Queens,Weekday,39.1
36081049200,Queens,Weekday,29.61
36081049301,Queens,Weekday,40.09
36081049302,Queens,Weekday,31.62
36081049500,Queens,Weekday,30.83
36081049600,Queens,Weekday,18.22
36081049700,Queens,Weekday,49.01
36081049900,Queens,Weekday,41.37
36081050000,Queens,Weekday,24.83
36081050201,Queens,Weekday,16.89
36081050202,Queens,Weekday,34.93
36081050400,Queens,Weekday,25.64
36081050500,Queens,Weekday,46.27
36081050600,Queens,Weekday,18.78
36081050700,Queens,Weekday,46.33
36081050800,Queens,Weekday,15.86
36081051000,Queens,Weekday,36.41
36081051100,Queens,Weekday,36.53
36081051200,Queens,Weekday,30.02
36081051300,Queens,Weekday,47.02
36081051500,Queens,Weekday,26.86
36081051600,Queens,Weekday,26.53
36081051700,Queens,Weekday,33.23
36081051800,Queens,Weekday,25.71
36081052000,Queens,Weekday,23.63
36081052100,Queens,Weekday,36.52
36081052200,Queens,Weekday,28.43
36081052400,Queens,Weekday,28.64
36081052500,Queens,Weekday,42.2
36081052600,Queens,Weekday,24.83
36081052800,Queens,Weekday,19.81
36081053000,Queens,Weekday,37.88
36081053100,Queens,Weekday,34.68
36081053200,Queens,Weekday,30.71
36081053401,Queens,Weekday,24.37
36081053500,Queens,Weekday,32.58
36081053601,Queens,Weekday,22.83
36081053800,Queens,Weekday,26.85
36081053900,Queens,Weekday,29.6
36081054000,Queens,Weekday,27.15
36081054200,Queens,Weekday,28.9
36081054500,Queens,Weekday,42.54
36081054700,Queens,Weekday,24.79
36081054800,Queens,Weekday,43.03
36081054900,Queens,Weekday,29.7
36081055100,Queens,Weekday,30.05
36081055200,Queens,Weekday,28.15
36081055300,Queens,Weekday,28.88
36081055400,Queens,Weekday,25.26
36081055500,Queens,Weekday,34.08
36081055600,Queens,Weekday,31.69
36081055700,Queens,Weekday,28.17
36081055800,Queens,Weekday,34.41
36081055900,Queens,Weekday,23.14
36081056000,Queens,Weekday,33.74
36081056100,Queens,Weekday,23.87
36081056200,Queens,Weekday,33.28
36081056400,Queens,Weekday,32.38
36081056500,Queens,Weekday,24.65
36081056600,Queens,Weekday,37.78
36081056700,Queens,Weekday,25.98
36081056800,Queens,Weekday,29.22
36081057700,Queens,Weekday,33.8
36081057900,Queens,Weekday,23.21
36081058000,Queens,Weekday,28.99
36081058100,Queens,Weekday,28.18
36081058200,Queens,Weekday,23.04
36081058300,Queens,Weekday,23.06
36081058500,Queens,Weekday,28.48
36081058700,Queens,Weekday,34.87
36081058900,Queens,Weekday,30.23
36081059000,Queens,Weekday,22.67
36081059100,Queens,Weekday,28.97
36081059200,Queens,Weekday,37.56
36081059300,Queens,Weekday,32.44
36081059400,Queens,Weekday,40.88
36081059500,Queens,Weekday,31.1
36081059600,Queens,Weekday,20.66
36081059800,Queens,Weekday,40.19
36081059900,Queens,Weekday,33.45
36081060000,Queens,Weekday,28.19
36081060100,Queens,Weekday,39.83
36081060300,Queens,Weekday,33.51
36081060600,Queens,Weekday,36
36081060701,Queens,Weekday,2.7
36081060800,Queens,Weekday,35.04
36081061000,Queens,Weekday,25.34
36081061200,Queens,Weekday,41.87
36081061301,Queens,Weekday,30.67
36081061302,Queens,Weekday,-57.31
36081061400,Queens,Weekday,39.13
36081061601,Queens,Weekday,36.49
36081061602,Queens,Weekday,23.77
36081061800,Queens,Weekday,32.6
36081061900,Queens,Weekday,37.67
36081062000,Queens,Weekday,30.77
36081062100,Queens,Weekday,29.92
36081062200,Queens,Weekday,39.42
36081062300,Queens,Weekday,35.9
36081062500,Queens,Weekday,41.87
36081062600,Queens,Weekday,25.33
36081062700,Queens,Weekday,32.94
36081062900,Queens,Weekday,35.94
36081063000,Queens,Weekday,39.34
36081063200,Queens,Weekday,40.59
36081063301,Queens,Weekday,49.37
36081063302,Queens,Weekday,37.15
36081063500,Queens,Weekday,32.92
36081063700,Queens,Weekday,38.29
36081063800,Queens,Weekday,30.43
36081063900,Queens,Weekday,44.28
36081064101,Queens,Weekday,42.93
36081064102,Queens,Weekday,20.31
36081064500,Queens,Weekday,42.1
36081064600,Queens,Weekday,26.35
36081065000,Queens,Weekday,32.59
36081065400,Queens,Weekday,25.73
36081065501,Queens,Weekday,-38.26
36081065600,Queens,Weekday,26.62
36081065702,Queens,Weekday,29.24
36081065703,Queens,Weekday,29.74
36081065900,Queens,Weekday,29.85
36081066000,Queens,Weekday,33.25
36081066100,Queens,Weekday,41.82
36081066300,Queens,Weekday,39.63
36081066400,Queens,Weekday,31.59
36081066501,Queens,Weekday,38.86
36081066701,Queens,Weekday,34.78
36081066900,Queens,Weekday,38.04
36081067100,Queens,Weekday,44.15
36081067700,Queens,Weekday,39.72
36081067900,Queens,Weekday,34.45
36081068000,Queens,Weekday,30.71
36081068200,Queens,Weekday,25.4
36081068300,Queens,Weekday,32.97
36081068700,Queens,Weekday,32.95
36081069000,Queens,Weekday,31.02
36081069300,Queens,Weekday,29.53
36081069400,Queens,Weekday,30.08
36081069500,Queens,Weekday,38.19
36081069701,Queens,Weekday,29.96
36081069702,Queens,Weekday,42.84
36081070300,Queens,Weekday,40.59
36081070700,Queens,Weekday,43.07
36081070900,Queens,Weekday,43.81
36081071100,Queens,Weekday,33.33
36081071303,Queens,Weekday,32.89
36081071304,Queens,Weekday,38.18
36081071305,Queens,Weekday,46.33
36081071306,Queens,Weekday,39.06
36081071600,Queens,Weekday,0.32
36081071701,Queens,Weekday,35.87
36081071702,Queens,Weekday,34.91
36081071900,Queens,Weekday,29.62
36081072100,Queens,Weekday,35.05
36081072300,Queens,Weekday,44.54
36081072900,Queens,Weekday,36.79
36081073100,Queens,Weekday,52.43
36081073700,Queens,Weekday,23.49
36081073900,Queens,Weekday,37.08
36081074100,Queens,Weekday,40.55
36081074300,Queens,Weekday,33.75
36081074500,Queens,Weekday,41.91
36081074700,Queens,Weekday,34.88
36081074900,Queens,Weekday,42.17
36081075701,Queens,Weekday,44.8
36081075702,Queens,Weekday,47.22
36081076901,Queens,Weekday,47.4
36081076902,Queens,Weekday,37.89
36081077300,Queens,Weekday,32.09
36081077500,Queens,Weekday,28.15
36081077902,Queens,Weekday,25.49
36081077903,Queens,Weekday,38.74
36081077904,Queens,Weekday,32.59
36081077905,Queens,Weekday,37.22
36081077906,Queens,Weekday,27.29
36081077907,Queens,Weekday,45.74
36081077908,Queens,Weekday,26.76
36081078800,Queens,Weekday,12.84
36081079000,Queens,Weekday,27.41
36081079200,Queens,Weekday,34.11
36081079300,Queens,Weekday,16.67
36081079701,Queens,Weekday,20.09
36081079702,Queens,Weekday,30.04
36081079900,Queens,Weekday,21.2
36081080301,Queens,Weekday,43.33
36081080302,Queens,Weekday,28.78
36081080900,Queens,Weekday,23.33
36081081400,Queens,Weekday,28.86
36081081800,Queens,Weekday,28.29
36081083700,Queens,Weekday,28.65
36081083800,Queens,Weekday,35.43
36081084000,Queens,Weekday,29.28
36081084500,Queens,Weekday,33.89
36081084601,Queens,Weekday,31.18
36081084602,Queens,Weekday,27.3
36081084900,Queens,Weekday,19.37
36081085300,Queens,Weekday,31.94
36081085500,Queens,Weekday,27.67
36081085700,Queens,Weekday,26.43
36081085900,Queens,Weekday,29.77
36081086100,Queens,Weekday,41.17
36081086300,Queens,Weekday,34.66
36081086400,Queens,Weekday,35.36
36081086500,Queens,Weekday,30.77
36081086900,Queens,Weekday,24.73
36081087100,Queens,Weekday,23.56
36081088400,Queens,Weekday,37.83
36081088901,Queens,Weekday,36.87
36081089200,Queens,Weekday,38.31
36081090700,Queens,Weekday,22.26
36081091601,Queens,Weekday,40.45
36081091602,Queens,Weekday,49.32
36081091800,Queens,Weekday,0
36081091900,Queens,Weekday,36.11
36081092200,Queens,Weekday,49.78
36081092500,Queens,Weekday,24.68
36081092800,Queens,Weekday,41.23
36081092900,Queens,Weekday,40.1
36081093401,Queens,Weekday,44.62
36081093402,Queens,Weekday,22.18
36081093800,Queens,Weekday,9.87
36081093900,Queens,Weekday,43.27
36081094201,Queens,Weekday,22.15
36081094202,Queens,Weekday,19.31
36081094203,Queens,Weekday,30.71
36081094500,Queens,Weekday,32.66
36081094700,Queens,Weekday,35.86
36081095400,Queens,Weekday,31.08
36081096400,Queens,Weekday,27.94
36081097202,Queens,Weekday,18.64
36081097203,Queens,Weekday,21.33
36081097204,Queens,Weekday,20.82
36081097300,Queens,Weekday,53.02
36081098100,Queens,Weekday,37.88
36081098700,Queens,Weekday,41.03
36081099100,Queens,Weekday,42.81
36081099200,Queens,Weekday,24.84
36081099701,Queens,Weekday,39.18
36081099703,Queens,Weekday,40.49
36081099704,Queens,Weekday,32.14
36081099705,Queens,Weekday,48.5
36081099801,Queens,Weekday,23.31
36081099802,Queens,Weekday,16.39
36081099900,Queens,Weekday,11.01
36081100801,Queens,Weekday,34.63
36081100802,Queens,Weekday,27.27
36081101001,Queens,Weekday,21.57
36081101002,Queens,Weekday,17.35
36081101700,Queens,Weekday,41.22
36081102900,Queens,Weekday,34.05
36081103201,Queens,Weekday,20.07
36081103202,Queens,Weekday,29.25
36081103300,Queens,Weekday,45.87
36081103900,Queens,Weekday,38.74
36081104700,Queens,Weekday,40.98
36081105900,Queens,Weekday,38.2
36081107201,Queens,Weekday,38.93
36081107202,Queens,Weekday,17.21
36081108500,Queens,Weekday,43.64
36081109300,Queens,Weekday,45.61
36081109700,Queens,Weekday,48.71
36081109900,Queens,Weekday,43.12
36081111300,Queens,Weekday,40.25
36081112300,Queens,Weekday,27.28
36081112900,Queens,Weekday,35.48
36081113300,Queens,Weekday,48.49
36081113900,Queens,Weekday,32.67
36081114100,Queens,Weekday,41.55
36081114700,Queens,Weekday,48.4
36081115100,Queens,Weekday,37.53
36081115500,Queens,Weekday,39.26
36081115700,Queens,Weekday,27.89
36081115900,Queens,Weekday,40.19
36081116100,Queens,Weekday,32.96
36081116300,Queens,Weekday,30.1
36081116700,Queens,Weekday,22.07
36081117100,Queens,Weekday,29.52
36081117500,Queens,Weekday,38.08
36081118100,Queens,Weekday,41.99
36081118500,Queens,Weekday,32.09
36081118700,Queens,Weekday,26.29
36081118900,Queens,Weekday,32.33
36081119100,Queens,Weekday,35.66
36081119300,Queens,Weekday,37
36081119500,Queens,Weekday,32.47
36081119900,Queens,Weekday,29.72
36081120100,Queens,Weekday,46.67
36081120300,Queens,Weekday,43.33
36081120500,Queens,Weekday,17.49
36081120700,Queens,Weekday,34.97
36081121100,Queens,Weekday,100
36081121500,Queens,Weekday,28.51
36081122300,Queens,Weekday,39.3
36081122701,Queens,Weekday,28.32
36081122702,Queens,Weekday,25.7
36081124100,Queens,Weekday,20.56
36081124700,Queens,Weekday,47.83
36081125700,Queens,Weekday,25.04
36081126500,Queens,Weekday,26.6
36081126700,Queens,Weekday,-5.84
36081127700,Queens,Weekday,40.23
36081128300,Queens,Weekday,7.14
36081129102,Queens,Weekday,37.92
36081129103,Queens,Weekday,45.56
36081129104,Queens,Weekday,32.83
36081130100,Queens,Weekday,34.75
36081133300,Queens,Weekday,37.57
36081133900,Queens,Weekday,31.82
36081134100,Queens,Weekday,45.62
36081134700,Queens,Weekday,35.89
36081136700,Queens,Weekday,43.55
36081137700,Queens,Weekday,42.55
36081138501,Queens,Weekday,42.75
36081138502,Queens,Weekday,17.02
36081139900,Queens,Weekday,43.46
36081140300,Queens,Weekday,53.53
36081140901,Queens,Weekday,50.37
36081140902,Queens,Weekday,46.19
36081141700,Queens,Weekday,42.55
36081142900,Queens,Weekday,40.8
36081143500,Queens,Weekday,46.07
36081144100,Queens,Weekday,47.79
36081144700,Queens,Weekday,41.5
36081145101,Queens,Weekday,42.44
36081145102,Queens,Weekday,40.09
36081145900,Queens,Weekday,31.84
36081146300,Queens,Weekday,39.54
36081146700,Queens,Weekday,26.33
36081147100,Queens,Weekday,33.52
36081147900,Queens,Weekday,39.84
36081148300,Queens,Weekday,47.44
36081150701,Queens,Weekday,41.45
36081150702,Queens,Weekday,45.72
36081152901,Queens,Weekday,39.36
36081152902,Queens,Weekday,44.2
36081155101,Queens,Weekday,23.01
36081155102,Queens,Weekday,30.26
36081156700,Queens,Weekday,26.15
36081157101,Queens,Weekday,38.6
36081157102,Queens,Weekday,36.28
36081157901,Queens,Weekday,36.1
36081157902,Queens,Weekday,37.05
36081157903,Queens,Weekday,31.16
36081161700,Queens,Weekday,36.54
36081162100,Queens,Weekday,36.42
36081990100,Queens,Weekday,55.5
36085000300,Richmond,Weekday,17.23
36085000600,Richmond,Weekday,20.6
36085000700,Richmond,Weekday,23.14
36085000800,Richmond,Weekday,41.05
36085000900,Richmond,Weekday,26.16
36085001100,Richmond,Weekday,29.28
36085001700,Richmond,Weekday,22.79
36085001800,Richmond,Weekday,16.69
36085002001,Richmond,Weekday,34.68
36085002002,Richmond,Weekday,36.57
36085002100,Richmond,Weekday,23.37
36085002700,Richmond,Weekday,7.02
36085002900,Richmond,Weekday,26.74
36085003300,Richmond,Weekday,33.89
36085003600,Richmond,Weekday,28
36085003900,Richmond,Weekday,21.26
36085004000,Richmond,Weekday,22.54
36085004700,Richmond,Weekday,8.6
36085005000,Richmond,Weekday,33.96
36085005900,Richmond,Weekday,30.6
36085006400,Richmond,Weekday,17.18
36085006700,Richmond,Weekday,38.2
36085007000,Richmond,Weekday,36.83
36085007400,Richmond,Weekday,22.95
36085007500,Richmond,Weekday,27
36085007700,Richmond,Weekday,32.79
36085008100,Richmond,Weekday,23.67
36085009601,Richmond,Weekday,32.04
36085009602,Richmond,Weekday,33.3
36085009700,Richmond,Weekday,31.54
36085010500,Richmond,Weekday,23.84
36085011201,Richmond,Weekday,34.51
36085011202,Richmond,Weekday,32.46
36085011401,Richmond,Weekday,28.13
36085011402,Richmond,Weekday,40.48
36085012100,Richmond,Weekday,38.84
36085012200,Richmond,Weekday,42.81
36085012500,Richmond,Weekday,24.41
36085012804,Richmond,Weekday,33.71
36085012805,Richmond,Weekday,36.36
36085012806,Richmond,Weekday,29.76
36085013201,Richmond,Weekday,41.04
36085013203,Richmond,Weekday,40.91
36085013204,Richmond,Weekday,42.25
36085013301,Richmond,Weekday,20.61
36085013302,Richmond,Weekday,23.94
36085013400,Richmond,Weekday,25.04
36085013800,Richmond,Weekday,35.31
36085014100,Richmond,Weekday,31.39
36085014604,Richmond,Weekday,38.04
36085014605,Richmond,Weekday,41.95
36085014606,Richmond,Weekday,35.17
36085014607,Richmond,Weekday,37.66
36085014608,Richmond,Weekday,38.46
36085014700,Richmond,Weekday,33
36085015100,Richmond,Weekday,35.58
36085015400,Richmond,Weekday,63.17
36085015601,Richmond,Weekday,33.01
36085015602,Richmond,Weekday,36.35
36085015603,Richmond,Weekday,40.92
36085016901,Richmond,Weekday,27.95
36085017005,Richmond,Weekday,22.19
36085017007,Richmond,Weekday,33.9
36085017008,Richmond,Weekday,34.82
36085017009,Richmond,Weekday,35.63
36085017010,Richmond,Weekday,38.28
36085017011,Richmond,Weekday,33.52
36085017012,Richmond,Weekday,33.38
36085017300,Richmond,Weekday,31.46
36085017600,Richmond,Weekday,37.88
36085017700,Richmond,Weekday,36.17
36085018100,Richmond,Weekday,34.46
36085018701,Richmond,Weekday,31.45
36085018702,Richmond,Weekday,26.36
36085018901,Richmond,Weekday,32.99
36085018902,Richmond,Weekday,35.39
36085019700,Richmond,Weekday,39.71
36085019800,Richmond,Weekday,38.11
36085020100,Richmond,Weekday,35.59
