PERSON_TYPE,PER,ORIG_PURPOSE,TIME_USE
SEASONAL RESIDENT,22,HOME,551.938599791667
SEASONAL RESIDENT,22,MEAL,144.519816458333
SEASONAL RESIDENT,22,OTHER,0
SEASONAL RESIDENT,22,SCHOOL,160.172941666667
SEASONAL RESIDENT,22,SHOP,473.690028333333
SEASONAL RESIDENT,22,SOC AND REC,262.265022708333
SEASONAL RESIDENT,22,WORK,519.741907916667
SEASONAL RESIDENT,23,COMMUTE,427.766703139269
SEASONAL RESIDENT,23,ESCORT,135.6373175
SEASONAL RESIDENT,23,HOME,603.206398958333
SEASONAL RESIDENT,23,MEAL,92.2839864583333
SEASONAL RESIDENT,23,OTHER,0
SEASONAL RESIDENT,23,SCHOOL,147.977187291667
SEASONAL RESIDENT,23,SHOP,479.099671666667
SEASONAL RESIDENT,23,SOC AND REC,277.600460625
SEASONAL RESIDENT,23,WORK,542.252791875
SEASONAL RESIDENT,24,COMMUTE,401.910092798404
SEASONAL RESIDENT,24,ESCORT,100.813283333333
SEASONAL RESIDENT,24,HOME,644.469187708333
SEASONAL RESIDENT,24,MEAL,69.385238125
SEASONAL RESIDENT,24,OTHER,0
SEASONAL RESIDENT,24,SCHOOL,117.822714791667
SEASONAL RESIDENT,24,SHOP,476.95552
SEASONAL RESIDENT,24,SOC AND REC,278.8928525
SEASONAL RESIDENT,24,WORK,524.903709375
SEASONAL RESIDENT,25,COMMUTE,487.786283814724
SEASONAL RESIDENT,25,ESCORT,100.96196875
SEASONAL RESIDENT,25,HOME,715.463804583333
SEASONAL RESIDENT,25,MEAL,50.361323125
SEASONAL RESIDENT,25,OTHER,0
SEASONAL RESIDENT,25,SCHOOL,111.66586875
SEASONAL RESIDENT,25,SHOP,498.685372708334
SEASONAL RESIDENT,25,SOC AND REC,350.186699791667
SEASONAL RESIDENT,25,WORK,483.388068541667
SEASONAL RESIDENT,26,COMMUTE,463.570439945858
SEASONAL RESIDENT,26,ESCORT,56.7483502083333
SEASONAL RESIDENT,26,HOME,555.074722499999
SEASONAL RESIDENT,26,MEAL,41.9516504166667
SEASONAL RESIDENT,26,OTHER,0
SEASONAL RESIDENT,26,SCHOOL,83.3101329166667
SEASONAL RESIDENT,26,SHOP,472.4762025
SEASONAL RESIDENT,26,SOC AND REC,305.851556458333
SEASONAL RESIDENT,26,WORK,459.188100208333
SEASONAL RESIDENT,27,COMMUTE,390.11763496676
SEASONAL RESIDENT,27,ESCORT,90.7203108333334
SEASONAL RESIDENT,27,HOME,639.806320833333
SEASONAL RESIDENT,27,MEAL,72.872016875
SEASONAL RESIDENT,27,OTHER,0
SEASONAL RESIDENT,27,SCHOOL,55.5485610416667
SEASONAL RESIDENT,27,SHOP,457.838240208333
SEASONAL RESIDENT,27,SOC AND REC,225.830854375
SEASONAL RESIDENT,27,WORK,454.453394791667
SEASONAL RESIDENT,28,COMMUTE,343.714167377376
SEASONAL RESIDENT,28,ESCORT,110.995142916667
SEASONAL RESIDENT,28,HOME,624.819502083333
SEASONAL RESIDENT,28,MEAL,56.244153125
SEASONAL RESIDENT,28,OTHER,0
SEASONAL RESIDENT,28,SCHOOL,60.3916185416667
SEASONAL RESIDENT,28,SHOP,360.495258541667
SEASONAL RESIDENT,28,SOC AND REC,245.559296458333
SEASONAL RESIDENT,28,WORK,408.623398541667
SEASONAL RESIDENT,29,COMMUTE,342.830409236658
SEASONAL RESIDENT,29,ESCORT,96.3428839583334
SEASONAL RESIDENT,29,HOME,675.234660208333
SEASONAL RESIDENT,29,MEAL,73.53619375
SEASONAL RESIDENT,29,OTHER,0
SEASONAL RESIDENT,29,SCHOOL,64.7177891666667
SEASONAL RESIDENT,29,SHOP,328.354690625
SEASONAL RESIDENT,29,SOC AND REC,185.853218541667
SEASONAL RESIDENT,29,WORK,342.239551875
SEASONAL RESIDENT,30,COMMUTE,340.151451423001
SEASONAL RESIDENT,30,ESCORT,129.762373333333
SEASONAL RESIDENT,30,HOME,654.436632291666
SEASONAL RESIDENT,30,MEAL,103.699394791667
SEASONAL RESIDENT,30,OTHER,0
SEASONAL RESIDENT,30,SCHOOL,83.9389454166667
SEASONAL RESIDENT,30,SHOP,259.55142625
SEASONAL RESIDENT,30,SOC AND REC,161.423026666667
SEASONAL RESIDENT,30,WORK,294.029259166667
SEASONAL RESIDENT,31,COMMUTE,323.027743185732
SEASONAL RESIDENT,31,ESCORT,75.4749522916667
SEASONAL RESIDENT,31,HOME,635.077857291666
SEASONAL RESIDENT,31,MEAL,96.6054283333333
SEASONAL RESIDENT,31,OTHER,0
SEASONAL RESIDENT,31,SCHOOL,90.8679977083333
SEASONAL RESIDENT,31,SHOP,176.235601666667
SEASONAL RESIDENT,31,SOC AND REC,168.654204166667
SEASONAL RESIDENT,31,WORK,223.9665375
SEASONAL RESIDENT,32,COMMUTE,234.179767713899
SEASONAL RESIDENT,32,ESCORT,65.6383727083333
SEASONAL RESIDENT,32,HOME,581.510670416667
SEASONAL RESIDENT,32,MEAL,76.927604375
SEASONAL RESIDENT,32,OTHER,0
SEASONAL RESIDENT,32,SCHOOL,85.42745625
SEASONAL RESIDENT,32,SHOP,153.734103125
SEASONAL RESIDENT,32,SOC AND REC,228.27659625
SEASONAL RESIDENT,32,WORK,160.520035625
SEASONAL RESIDENT,33,COMMUTE,204.5048508845
SEASONAL RESIDENT,33,ESCORT,13.32534875
SEASONAL RESIDENT,33,HOME,556.459497916666
SEASONAL RESIDENT,33,MEAL,63.2931666666667
SEASONAL RESIDENT,33,OTHER,0
SEASONAL RESIDENT,33,SCHOOL,76.5866097916667
SEASONAL RESIDENT,33,SHOP,146.054502708333
SEASONAL RESIDENT,33,SOC AND REC,317.759902291667
SEASONAL RESIDENT,33,WORK,136.10891875
SEASONAL RESIDENT,34,COMMUTE,142.986386116967
SEASONAL RESIDENT,34,ESCORT,11.6328658333333
SEASONAL RESIDENT,34,HOME,514.017068333333
SEASONAL RESIDENT,34,MEAL,83.7320079166667
SEASONAL RESIDENT,34,OTHER,0
SEASONAL RESIDENT,34,SCHOOL,78.8615847916667
SEASONAL RESIDENT,34,SHOP,73.6612758333334
SEASONAL RESIDENT,34,SOC AND REC,229.917475625
SEASONAL RESIDENT,34,WORK,113.968718541667
SEASONAL RESIDENT,35,COMMUTE,103.642830158865
SEASONAL RESIDENT,35,ESCORT,19.7312114583333
SEASONAL RESIDENT,35,HOME,480.92883875
SEASONAL RESIDENT,35,MEAL,96.8107139583334
SEASONAL RESIDENT,35,OTHER,0
SEASONAL RESIDENT,35,SCHOOL,76.0146977083334
SEASONAL RESIDENT,35,SHOP,72.2715377083333
SEASONAL RESIDENT,35,SOC AND REC,211.172984583333
SEASONAL RESIDENT,35,WORK,116.848441666667
SEASONAL RESIDENT,36,COMMUTE,92.5205757496058
SEASONAL RESIDENT,36,ESCORT,39.1913460416667
SEASONAL RESIDENT,36,HOME,520.373884375
SEASONAL RESIDENT,36,MEAL,83.2039375
SEASONAL RESIDENT,36,OTHER,0
SEASONAL RESIDENT,36,SCHOOL,45.6821670833333
SEASONAL RESIDENT,36,SHOP,57.38036375
SEASONAL RESIDENT,36,SOC AND REC,219.773319375
SEASONAL RESIDENT,36,WORK,81.6139691666667
SEASONAL RESIDENT,37,COMMUTE,104.150283075416
SEASONAL RESIDENT,37,ESCORT,10.1724464583333
SEASONAL RESIDENT,37,HOME,593.270978125
SEASONAL RESIDENT,37,MEAL,51.3642939583333
SEASONAL RESIDENT,37,OTHER,0
SEASONAL RESIDENT,37,SCHOOL,42.11737875
SEASONAL RESIDENT,37,SHOP,33.147545625
SEASONAL RESIDENT,37,SOC AND REC,169.517756875
SEASONAL RESIDENT,37,WORK,65.7299454166667
SEASONAL RESIDENT,38,COMMUTE,70.5064438084022
SEASONAL RESIDENT,38,ESCORT,7.22272979166667
SEASONAL RESIDENT,38,HOME,564.324910624999
SEASONAL RESIDENT,38,MEAL,40.09938
SEASONAL RESIDENT,38,OTHER,0
SEASONAL RESIDENT,38,SCHOOL,15.4794808333333
SEASONAL RESIDENT,38,SHOP,24.2501020833333
SEASONAL RESIDENT,38,SOC AND REC,91.85424125
SEASONAL RESIDENT,38,WORK,59.707509375
SEASONAL RESIDENT,39,COMMUTE,53.2225973313188
SEASONAL RESIDENT,39,ESCORT,7.22272979166667
SEASONAL RESIDENT,39,HOME,506.629048333333
SEASONAL RESIDENT,39,MEAL,18.1889177083333
SEASONAL RESIDENT,39,OTHER,0
SEASONAL RESIDENT,39,SCHOOL,15.4794808333333
SEASONAL RESIDENT,39,SHOP,45.276918125
SEASONAL RESIDENT,39,SOC AND REC,47.507305625
SEASONAL RESIDENT,39,WORK,38.0739595833333
SEASONAL RESIDENT,40,COMMUTE,40.9738826221753
SEASONAL RESIDENT,40,ESCORT,2.94971666666667
SEASONAL RESIDENT,40,HOME,489.801408541667
SEASONAL RESIDENT,40,MEAL,17.3180660416667
SEASONAL RESIDENT,40,OTHER,0
SEASONAL RESIDENT,40,SCHOOL,2.96112479166667
SEASONAL RESIDENT,40,SHOP,23.8159777083333
SEASONAL RESIDENT,40,SOC AND REC,42.0885452083333
SEASONAL RESIDENT,40,WORK,29.159945625
SEASONAL RESIDENT,41,COMMUTE,25.9375383423142
SEASONAL RESIDENT,41,ESCORT,0
SEASONAL RESIDENT,41,HOME,494.888708333333
SEASONAL RESIDENT,41,MEAL,9.95891166666667
SEASONAL RESIDENT,41,OTHER,0
SEASONAL RESIDENT,41,SCHOOL,1.14624395833333
SEASONAL RESIDENT,41,SHOP,19.5526839583333
SEASONAL RESIDENT,41,SOC AND REC,28.7412464583333
SEASONAL RESIDENT,41,WORK,9.919805
SEASONAL RESIDENT,42,COMMUTE,24.3975291874531
SEASONAL RESIDENT,42,ESCORT,3.95517645833333
SEASONAL RESIDENT,42,HOME,498.195466458333
SEASONAL RESIDENT,42,MEAL,24.7719333333333
SEASONAL RESIDENT,42,OTHER,0
SEASONAL RESIDENT,42,SCHOOL,1.14624395833333
SEASONAL RESIDENT,42,SHOP,16.88163
SEASONAL RESIDENT,42,SOC AND REC,25.0077527083333
SEASONAL RESIDENT,42,WORK,9.919805
SEASONAL RESIDENT,43,COMMUTE,10.8554722437031
SEASONAL RESIDENT,43,ESCORT,0
SEASONAL RESIDENT,43,HOME,489.99072375
SEASONAL RESIDENT,43,MEAL,24.7719333333333
SEASONAL RESIDENT,43,OTHER,0
SEASONAL RESIDENT,43,SCHOOL,1.14624395833333
SEASONAL RESIDENT,43,SHOP,3.25566854166667
SEASONAL RESIDENT,43,SOC AND REC,26.16291
SEASONAL RESIDENT,43,WORK,2.9679875
SEASONAL RESIDENT,44,COMMUTE,5.83943512391141
SEASONAL RESIDENT,44,ESCORT,0
SEASONAL RESIDENT,44,HOME,472.529193541666
SEASONAL RESIDENT,44,MEAL,8.47491791666667
SEASONAL RESIDENT,44,OTHER,0
SEASONAL RESIDENT,44,SCHOOL,0
SEASONAL RESIDENT,44,SHOP,3.25566854166667
SEASONAL RESIDENT,44,SOC AND REC,26.16291
SEASONAL RESIDENT,44,WORK,0
SEASONAL RESIDENT,45,COMMUTE,3.39667858224474
SEASONAL RESIDENT,45,ESCORT,0
SEASONAL RESIDENT,45,HOME,477.009912708333
SEASONAL RESIDENT,45,MEAL,8.47491791666667
SEASONAL RESIDENT,45,OTHER,0
SEASONAL RESIDENT,45,SCHOOL,0
SEASONAL RESIDENT,45,SHOP,3.25566854166667
SEASONAL RESIDENT,45,SOC AND REC,15.7644866666667
SEASONAL RESIDENT,45,WORK,0
SEASONAL RESIDENT,46,COMMUTE,3.26757247113363
SEASONAL RESIDENT,46,ESCORT,0
SEASONAL RESIDENT,46,HOME,469.561206041667
SEASONAL RESIDENT,46,MEAL,8.47491791666667
SEASONAL RESIDENT,46,OTHER,0
SEASONAL RESIDENT,46,SCHOOL,0
SEASONAL RESIDENT,46,SHOP,6.20538520833333
SEASONAL RESIDENT,46,SOC AND REC,15.7644866666667
SEASONAL RESIDENT,46,WORK,0
SEASONAL RESIDENT,47,COMMUTE,2.77595302668919
SEASONAL RESIDENT,47,ESCORT,0
SEASONAL RESIDENT,47,HOME,466.611489375
SEASONAL RESIDENT,47,MEAL,8.47491791666667
SEASONAL RESIDENT,47,OTHER,0
SEASONAL RESIDENT,47,SCHOOL,0
SEASONAL RESIDENT,47,SHOP,3.25566854166667
SEASONAL RESIDENT,47,SOC AND REC,15.7644866666667
SEASONAL RESIDENT,47,WORK,0
SEASONAL RESIDENT,48,COMMUTE,5.25009395724475
SEASONAL RESIDENT,48,ESCORT,0
SEASONAL RESIDENT,48,HOME,466.611489375
SEASONAL RESIDENT,48,MEAL,8.47491791666667
SEASONAL RESIDENT,48,OTHER,0
SEASONAL RESIDENT,48,SCHOOL,0
SEASONAL RESIDENT,48,SHOP,5.60194520833333
SEASONAL RESIDENT,48,SOC AND REC,15.7644866666667
SEASONAL RESIDENT,48,WORK,0
UNIVERSITY STUDENT,1,COMMUTE,1.56259024355769
UNIVERSITY STUDENT,1,ESCORT,0
UNIVERSITY STUDENT,1,HOME,713.52457875
UNIVERSITY STUDENT,1,MEAL,0.441697916666667
UNIVERSITY STUDENT,1,OTHER,0
UNIVERSITY STUDENT,1,SCHOOL,0
UNIVERSITY STUDENT,1,SHOP,0
UNIVERSITY STUDENT,1,SOC AND REC,17.5989202083333
UNIVERSITY STUDENT,1,WORK,12.0777866666667
UNIVERSITY STUDENT,2,COMMUTE,2.15323158522436
UNIVERSITY STUDENT,2,ESCORT,0
UNIVERSITY STUDENT,2,HOME,713.52457875
UNIVERSITY STUDENT,2,MEAL,0.441697916666667
UNIVERSITY STUDENT,2,OTHER,0
UNIVERSITY STUDENT,2,SCHOOL,0
UNIVERSITY STUDENT,2,SHOP,0
UNIVERSITY STUDENT,2,SOC AND REC,17.5989202083333
UNIVERSITY STUDENT,2,WORK,12.0777866666667
UNIVERSITY STUDENT,3,COMMUTE,7.1830807171688
UNIVERSITY STUDENT,3,ESCORT,0
UNIVERSITY STUDENT,3,HOME,713.52457875
UNIVERSITY STUDENT,3,MEAL,0.441697916666667
UNIVERSITY STUDENT,3,OTHER,0
UNIVERSITY STUDENT,3,SCHOOL,0
UNIVERSITY STUDENT,3,SHOP,6.12363145833333
UNIVERSITY STUDENT,3,SOC AND REC,17.5989202083333
UNIVERSITY STUDENT,3,WORK,12.0777866666667
UNIVERSITY STUDENT,4,COMMUTE,17.8416641025855
UNIVERSITY STUDENT,4,ESCORT,1.866746875
UNIVERSITY STUDENT,4,HOME,713.52457875
UNIVERSITY STUDENT,4,MEAL,0.441697916666667
UNIVERSITY STUDENT,4,OTHER,0
UNIVERSITY STUDENT,4,SCHOOL,0
UNIVERSITY STUDENT,4,SHOP,6.12363145833333
UNIVERSITY STUDENT,4,SOC AND REC,18.3265679166667
UNIVERSITY STUDENT,4,WORK,19.290041875
UNIVERSITY STUDENT,5,COMMUTE,30.9535155424234
UNIVERSITY STUDENT,5,ESCORT,1.866746875
UNIVERSITY STUDENT,5,HOME,713.52457875
UNIVERSITY STUDENT,5,MEAL,0.441697916666667
UNIVERSITY STUDENT,5,OTHER,0
UNIVERSITY STUDENT,5,SCHOOL,0
UNIVERSITY STUDENT,5,SHOP,6.12363145833333
UNIVERSITY STUDENT,5,SOC AND REC,18.3265679166667
UNIVERSITY STUDENT,5,WORK,21.852740625
UNIVERSITY STUDENT,6,COMMUTE,74.7051043956063
UNIVERSITY STUDENT,6,ESCORT,0
UNIVERSITY STUDENT,6,HOME,713.52457875
UNIVERSITY STUDENT,6,MEAL,0.441697916666667
UNIVERSITY STUDENT,6,OTHER,0
UNIVERSITY STUDENT,6,SCHOOL,12.7562247916667
UNIVERSITY STUDENT,6,SHOP,13.880379375
UNIVERSITY STUDENT,6,SOC AND REC,20.1076852083333
UNIVERSITY STUDENT,6,WORK,53.4293314583333
UNIVERSITY STUDENT,7,COMMUTE,115.704308792614
UNIVERSITY STUDENT,7,ESCORT,5.13562854166667
UNIVERSITY STUDENT,7,HOME,719.808482291667
UNIVERSITY STUDENT,7,MEAL,2.823880625
UNIVERSITY STUDENT,7,OTHER,0
UNIVERSITY STUDENT,7,SCHOOL,12.7562247916667
UNIVERSITY STUDENT,7,SHOP,5.993170625
UNIVERSITY STUDENT,7,SOC AND REC,29.46524375
UNIVERSITY STUDENT,7,WORK,84.505220625
UNIVERSITY STUDENT,8,COMMUTE,222.304695005345
UNIVERSITY STUDENT,8,ESCORT,18.49758625
UNIVERSITY STUDENT,8,HOME,714.392076458334
UNIVERSITY STUDENT,8,MEAL,19.4600870833333
UNIVERSITY STUDENT,8,OTHER,0
UNIVERSITY STUDENT,8,SCHOOL,42.8524775
UNIVERSITY STUDENT,8,SHOP,6.86351291666667
UNIVERSITY STUDENT,8,SOC AND REC,42.9059079166667
UNIVERSITY STUDENT,8,WORK,161.006328541667
UNIVERSITY STUDENT,9,COMMUTE,351.111471830239
UNIVERSITY STUDENT,9,ESCORT,28.7187720833333
UNIVERSITY STUDENT,9,HOME,665.37573875
UNIVERSITY STUDENT,9,MEAL,39.4312952083333
UNIVERSITY STUDENT,9,OTHER,0
UNIVERSITY STUDENT,9,SCHOOL,80.4071729166667
UNIVERSITY STUDENT,9,SHOP,14.8181514583333
UNIVERSITY STUDENT,9,SOC AND REC,43.5738066666667
UNIVERSITY STUDENT,9,WORK,295.769310625
UNIVERSITY STUDENT,10,COMMUTE,373.702385428117
UNIVERSITY STUDENT,10,ESCORT,47.67716125
UNIVERSITY STUDENT,10,HOME,627.725819791666
UNIVERSITY STUDENT,10,MEAL,12.518724375
UNIVERSITY STUDENT,10,OTHER,0
UNIVERSITY STUDENT,10,SCHOOL,123.801346458333
UNIVERSITY STUDENT,10,SHOP,45.3427935416667
UNIVERSITY STUDENT,10,SOC AND REC,65.8520379166667
UNIVERSITY STUDENT,10,WORK,485.374958125
UNIVERSITY STUDENT,11,COMMUTE,296.776886963819
UNIVERSITY STUDENT,11,ESCORT,19.048189375
UNIVERSITY STUDENT,11,HOME,593.244135416666
UNIVERSITY STUDENT,11,MEAL,19.4889475
UNIVERSITY STUDENT,11,OTHER,0
UNIVERSITY STUDENT,11,SCHOOL,176.694267916667
UNIVERSITY STUDENT,11,SHOP,29.9452810416667
UNIVERSITY STUDENT,11,SOC AND REC,84.3444129166667
UNIVERSITY STUDENT,11,WORK,620.253157916667
UNIVERSITY STUDENT,12,COMMUTE,368.662598685636
UNIVERSITY STUDENT,12,ESCORT,21.47228875
UNIVERSITY STUDENT,12,HOME,557.999547291666
UNIVERSITY STUDENT,12,MEAL,38.4356920833333
UNIVERSITY STUDENT,12,OTHER,0
UNIVERSITY STUDENT,12,SCHOOL,282.435103958333
UNIVERSITY STUDENT,12,SHOP,57.6068004166667
UNIVERSITY STUDENT,12,SOC AND REC,154.5670625
UNIVERSITY STUDENT,12,WORK,697.661839166666
UNIVERSITY STUDENT,13,COMMUTE,300.968626772673
UNIVERSITY STUDENT,13,ESCORT,21.129264375
UNIVERSITY STUDENT,13,HOME,460.071010416666
UNIVERSITY STUDENT,13,MEAL,29.4944197916667
UNIVERSITY STUDENT,13,OTHER,0
UNIVERSITY STUDENT,13,SCHOOL,416.798736041667
UNIVERSITY STUDENT,13,SHOP,106.9591275
UNIVERSITY STUDENT,13,SOC AND REC,175.302544166667
UNIVERSITY STUDENT,13,WORK,823.262925416667
UNIVERSITY STUDENT,14,COMMUTE,220.412261355866
UNIVERSITY STUDENT,14,ESCORT,6.31791875
UNIVERSITY STUDENT,14,HOME,482.123790833333
UNIVERSITY STUDENT,14,MEAL,44.738841875
UNIVERSITY STUDENT,14,OTHER,0
UNIVERSITY STUDENT,14,SCHOOL,441.833315
UNIVERSITY STUDENT,14,SHOP,126.05067
UNIVERSITY STUDENT,14,SOC AND REC,192.593105833333
UNIVERSITY STUDENT,14,WORK,880.174437291667
UNIVERSITY STUDENT,15,COMMUTE,231.695610189657
UNIVERSITY STUDENT,15,ESCORT,9.0354175
UNIVERSITY STUDENT,15,HOME,427.477261458333
UNIVERSITY STUDENT,15,MEAL,29.0003608333333
UNIVERSITY STUDENT,15,OTHER,0
UNIVERSITY STUDENT,15,SCHOOL,477.545006875
UNIVERSITY STUDENT,15,SHOP,151.169335833333
UNIVERSITY STUDENT,15,SOC AND REC,162.865716875
UNIVERSITY STUDENT,15,WORK,940.58997625
UNIVERSITY STUDENT,16,COMMUTE,260.165073607312
UNIVERSITY STUDENT,16,ESCORT,15.6969670833333
UNIVERSITY STUDENT,16,HOME,442.585779166666
UNIVERSITY STUDENT,16,MEAL,44.4615014583333
UNIVERSITY STUDENT,16,OTHER,0
UNIVERSITY STUDENT,16,SCHOOL,537.893190625
UNIVERSITY STUDENT,16,SHOP,199.845634791667
UNIVERSITY STUDENT,16,SOC AND REC,183.721963125
UNIVERSITY STUDENT,16,WORK,944.038211666667
UNIVERSITY STUDENT,17,COMMUTE,242.196160940216
UNIVERSITY STUDENT,17,ESCORT,63.9478758333334
UNIVERSITY STUDENT,17,HOME,448.402689583333
UNIVERSITY STUDENT,17,MEAL,54.9139666666667
UNIVERSITY STUDENT,17,OTHER,0
UNIVERSITY STUDENT,17,SCHOOL,502.953831041666
UNIVERSITY STUDENT,17,SHOP,222.470560416667
UNIVERSITY STUDENT,17,SOC AND REC,195.206998333333
UNIVERSITY STUDENT,17,WORK,977.7357975
UNIVERSITY STUDENT,18,COMMUTE,249.008785305898
UNIVERSITY STUDENT,18,ESCORT,40.0633102083333
UNIVERSITY STUDENT,18,HOME,409.452567708333
UNIVERSITY STUDENT,18,MEAL,134.41268625
UNIVERSITY STUDENT,18,OTHER,0
UNIVERSITY STUDENT,18,SCHOOL,548.038103125
UNIVERSITY STUDENT,18,SHOP,263.404450416667
UNIVERSITY STUDENT,18,SOC AND REC,118.765825625
UNIVERSITY STUDENT,18,WORK,980.227370833333
UNIVERSITY STUDENT,19,COMMUTE,311.221427215674
UNIVERSITY STUDENT,19,ESCORT,28.2499564583333
UNIVERSITY STUDENT,19,HOME,510.612900416666
UNIVERSITY STUDENT,19,MEAL,160.668838958333
UNIVERSITY STUDENT,19,OTHER,0
UNIVERSITY STUDENT,19,SCHOOL,583.726941666667
UNIVERSITY STUDENT,19,SHOP,216.943952916667
UNIVERSITY STUDENT,19,SOC AND REC,148.392375833333
UNIVERSITY STUDENT,19,WORK,981.066144791666
UNIVERSITY STUDENT,20,COMMUTE,285.187279408692
UNIVERSITY STUDENT,20,ESCORT,36.677368125
UNIVERSITY STUDENT,20,HOME,483.292996041666
UNIVERSITY STUDENT,20,MEAL,167.645613958333
UNIVERSITY STUDENT,20,OTHER,0
UNIVERSITY STUDENT,20,SCHOOL,535.755814166667
UNIVERSITY STUDENT,20,SHOP,172.590010208333
UNIVERSITY STUDENT,20,SOC AND REC,161.710680416667
UNIVERSITY STUDENT,20,WORK,954.034356875
UNIVERSITY STUDENT,21,COMMUTE,291.81852248812
UNIVERSITY STUDENT,21,ESCORT,45.5496439583333
UNIVERSITY STUDENT,21,HOME,476.851688125
UNIVERSITY STUDENT,21,MEAL,118.442074791667
UNIVERSITY STUDENT,21,OTHER,0
UNIVERSITY STUDENT,21,SCHOOL,514.498064166666
UNIVERSITY STUDENT,21,SHOP,213.788532708333
UNIVERSITY STUDENT,21,SOC AND REC,151.920789583333
UNIVERSITY STUDENT,21,WORK,963.827573333333
UNIVERSITY STUDENT,22,COMMUTE,335.356630898991
UNIVERSITY STUDENT,22,ESCORT,56.985644375
UNIVERSITY STUDENT,22,HOME,505.617414583333
UNIVERSITY STUDENT,22,MEAL,85.763319375
UNIVERSITY STUDENT,22,OTHER,0
UNIVERSITY STUDENT,22,SCHOOL,551.735855833333
UNIVERSITY STUDENT,22,SHOP,308.840726875
UNIVERSITY STUDENT,22,SOC AND REC,152.401563958333
UNIVERSITY STUDENT,22,WORK,929.404100833333
UNIVERSITY STUDENT,23,COMMUTE,336.072576453563
UNIVERSITY STUDENT,23,ESCORT,43.906265
UNIVERSITY STUDENT,23,HOME,528.1496975
UNIVERSITY STUDENT,23,MEAL,47.69170875
UNIVERSITY STUDENT,23,OTHER,0
UNIVERSITY STUDENT,23,SCHOOL,514.5986625
UNIVERSITY STUDENT,23,SHOP,272.377929166667
UNIVERSITY STUDENT,23,SOC AND REC,129.002336041667
UNIVERSITY STUDENT,23,WORK,957.218595208333
UNIVERSITY STUDENT,24,COMMUTE,280.531529368262
UNIVERSITY STUDENT,24,ESCORT,38.3184489583333
UNIVERSITY STUDENT,24,HOME,548.567583333333
UNIVERSITY STUDENT,24,MEAL,62.98314625
UNIVERSITY STUDENT,24,OTHER,0
UNIVERSITY STUDENT,24,SCHOOL,471.099775625
UNIVERSITY STUDENT,24,SHOP,200.988260625
UNIVERSITY STUDENT,24,SOC AND REC,117.500392083333
UNIVERSITY STUDENT,24,WORK,973.924355833334
UNIVERSITY STUDENT,25,COMMUTE,337.723507805531
UNIVERSITY STUDENT,25,ESCORT,57.3837916666667
UNIVERSITY STUDENT,25,HOME,555.417209375
UNIVERSITY STUDENT,25,MEAL,73.4312697916667
UNIVERSITY STUDENT,25,OTHER,0
UNIVERSITY STUDENT,25,SCHOOL,443.200795416666
UNIVERSITY STUDENT,25,SHOP,210.072192083333
UNIVERSITY STUDENT,25,SOC AND REC,153.35309875
UNIVERSITY STUDENT,25,WORK,959.105880833333
UNIVERSITY STUDENT,26,COMMUTE,344.946041604514
UNIVERSITY STUDENT,26,ESCORT,34.2998725
UNIVERSITY STUDENT,26,HOME,553.354833333333
UNIVERSITY STUDENT,26,MEAL,91.1924975
UNIVERSITY STUDENT,26,OTHER,0
UNIVERSITY STUDENT,26,SCHOOL,369.912162083333
UNIVERSITY STUDENT,26,SHOP,218.127577708333
UNIVERSITY STUDENT,26,SOC AND REC,164.179349583333
UNIVERSITY STUDENT,26,WORK,941.816286458333
UNIVERSITY STUDENT,27,COMMUTE,429.030385748474
UNIVERSITY STUDENT,27,ESCORT,76.916838125
UNIVERSITY STUDENT,27,HOME,634.868055416667
UNIVERSITY STUDENT,27,MEAL,83.9940872916666
UNIVERSITY STUDENT,27,OTHER,0
UNIVERSITY STUDENT,27,SCHOOL,331.019611666667
UNIVERSITY STUDENT,27,SHOP,226.979135833333
UNIVERSITY STUDENT,27,SOC AND REC,184.644686041667
UNIVERSITY STUDENT,27,WORK,867.132346875
UNIVERSITY STUDENT,28,COMMUTE,412.015119890106
UNIVERSITY STUDENT,28,ESCORT,58.201580625
UNIVERSITY STUDENT,28,HOME,594.247500625
UNIVERSITY STUDENT,28,MEAL,69.1342166666667
UNIVERSITY STUDENT,28,OTHER,0
UNIVERSITY STUDENT,28,SCHOOL,310.516731666667
UNIVERSITY STUDENT,28,SHOP,156.097517083333
UNIVERSITY STUDENT,28,SOC AND REC,240.2162475
UNIVERSITY STUDENT,28,WORK,751.0204
UNIVERSITY STUDENT,29,COMMUTE,424.640764104562
UNIVERSITY STUDENT,29,ESCORT,48.788695
UNIVERSITY STUDENT,29,HOME,655.389904375
UNIVERSITY STUDENT,29,MEAL,102.984275625
UNIVERSITY STUDENT,29,OTHER,0
UNIVERSITY STUDENT,29,SCHOOL,299.088862916667
UNIVERSITY STUDENT,29,SHOP,228.214652083333
UNIVERSITY STUDENT,29,SOC AND REC,240.695526875
UNIVERSITY STUDENT,29,WORK,613.140196041667
UNIVERSITY STUDENT,30,COMMUTE,429.685427493582
UNIVERSITY STUDENT,30,ESCORT,33.6386160416667
UNIVERSITY STUDENT,30,HOME,715.920204583332
UNIVERSITY STUDENT,30,MEAL,136.347579375
UNIVERSITY STUDENT,30,OTHER,0
UNIVERSITY STUDENT,30,SCHOOL,342.633701875
UNIVERSITY STUDENT,30,SHOP,230.752531666667
UNIVERSITY STUDENT,30,SOC AND REC,223.779813958333
