ZONE,COUNTY,PERSON GROUP,QUANTITY
1510,Robertson,VISITORS,55.28
1511,Robertson,RESIDENTS,285.16
1511,Robertson,VISITORS,27.88
1512,Robertson,RESIDENTS,541.19
1512,Robertson,VISITORS,2.21
1513,Robertson,RESIDENTS,1296.7
1513,Robertson,VISITORS,98.97
1514,Robertson,RESIDENTS,98.61
1514,Robertson,VISITORS,22.84
1515,Robertson,RESIDENTS,189.32
1515,Robertson,VISITORS,37.79
1516,Robertson,RESIDENTS,70.27
1516,Robertson,VISITORS,36.39
1517,Robertson,RESIDENTS,1886.37
1517,Robertson,VISITORS,54.42
1518,Robertson,RESIDENTS,86.06
1518,Robertson,VISITORS,17.76
1519,Robertson,RESIDENTS,540.67
1519,Robertson,VISITORS,3.1
1520,Robertson,RESIDENTS,155.52
1520,Robertson,VISITORS,8.81
1521,Robertson,RESIDENTS,280.17
1521,Robertson,VISITORS,37.28
1522,Robertson,RESIDENTS,512.51
1522,Robertson,VISITORS,5.17
1523,Robertson,RESIDENTS,627.04
1523,Robertson,VISITORS,60.61
1524,Robertson,RESIDENTS,152.06
1524,Robertson,VISITORS,12.72
1525,Robertson,RESIDENTS,414.31
1525,Robertson,VISITORS,25.8
1526,Robertson,RESIDENTS,551.77
1526,Robertson,VISITORS,11.1
1527,Robertson,RESIDENTS,4525.22
1527,Robertson,VISITORS,174.41
1528,Robertson,RESIDENTS,2041.12
1528,Robertson,VISITORS,50.77
1529,Robertson,RESIDENTS,737.4
1529,Robertson,VISITORS,26.7
1530,Robertson,RESIDENTS,659.88
1530,Robertson,VISITORS,17.23
1531,Robertson,RESIDENTS,4325.43
1531,Robertson,VISITORS,558.3
1532,Robertson,RESIDENTS,1250.44
1532,Robertson,VISITORS,17.78
1533,Robertson,RESIDENTS,1069.05
1533,Robertson,VISITORS,21.86
1534,Robertson,RESIDENTS,634.67
1534,Robertson,VISITORS,9.94
1535,Robertson,RESIDENTS,1464.28
1535,Robertson,VISITORS,94.63
1536,Robertson,RESIDENTS,1043.39
1536,Robertson,VISITORS,43.98
1537,Robertson,RESIDENTS,128.1
1537,Robertson,VISITORS,55.55
1538,Robertson,RESIDENTS,7979.89
1538,Robertson,VISITORS,649.16
1539,Robertson,RESIDENTS,975.49
1539,Robertson,VISITORS,20.64
1540,Robertson,RESIDENTS,1932.27
1540,Robertson,VISITORS,32.86
1541,Robertson,RESIDENTS,885.71
1541,Robertson,VISITORS,24.39
1542,Robertson,RESIDENTS,3167.21
1542,Robertson,VISITORS,166.84
1543,Robertson,RESIDENTS,1225.03
1543,Robertson,VISITORS,59.38
1544,Robertson,RESIDENTS,994.91
1544,Robertson,VISITORS,23.99
1545,Robertson,RESIDENTS,1162.89
1545,Robertson,VISITORS,140.78
1546,Robertson,RESIDENTS,1063.61
1546,Robertson,VISITORS,32.06
1547,Robertson,RESIDENTS,2196.26
1547,Robertson,VISITORS,187.61
1548,Robertson,RESIDENTS,1680.2
1548,Robertson,VISITORS,162.7
1549,Robertson,RESIDENTS,164.71
1549,Robertson,VISITORS,15.37
1550,Robertson,RESIDENTS,1077.27
1550,Robertson,VISITORS,87.71
1551,Robertson,RESIDENTS,1671.93
1551,Robertson,VISITORS,236.04
1552,Robertson,RESIDENTS,1174.03
1552,Robertson,VISITORS,173.39
1553,Robertson,RESIDENTS,800.44
1553,Robertson,VISITORS,115.88
1554,Robertson,RESIDENTS,1323.09
1554,Robertson,VISITORS,53.88
1555,Robertson,RESIDENTS,2217.02
1555,Robertson,VISITORS,1330.57
1556,Robertson,RESIDENTS,1600.45
1556,Robertson,VISITORS,76.7
1557,Robertson,RESIDENTS,342.91
1557,Robertson,VISITORS,27.57
1558,Robertson,RESIDENTS,4614.83
1558,Robertson,VISITORS,476.68
1559,Robertson,RESIDENTS,2404.75
1559,Robertson,VISITORS,160.15
1560,Robertson,RESIDENTS,1766.25
1560,Robertson,VISITORS,137.3
1561,Robertson,RESIDENTS,4875.75
1561,Robertson,VISITORS,442.48
1562,Robertson,RESIDENTS,6548.91
1562,Robertson,VISITORS,486.95
1563,Robertson,RESIDENTS,272.32
1563,Robertson,VISITORS,38.03
1564,Robertson,RESIDENTS,2406.82
1564,Robertson,VISITORS,114.51
1565,Robertson,RESIDENTS,6.82
1565,Robertson,VISITORS,0
1566,Robertson,RESIDENTS,256.87
1566,Robertson,VISITORS,22.57
1567,Robertson,RESIDENTS,327.45
1567,Robertson,VISITORS,7.09
1568,Robertson,RESIDENTS,150.13
1568,Robertson,VISITORS,19.13
1569,Robertson,RESIDENTS,218.2
1569,Robertson,VISITORS,2.03
1570,Robertson,RESIDENTS,953.65
1570,Robertson,VISITORS,158.43
1571,Robertson,RESIDENTS,1569.64
1571,Robertson,VISITORS,60.99
1572,Robertson,RESIDENTS,204.23
1572,Robertson,VISITORS,5.25
1573,Robertson,RESIDENTS,687.97
1573,Robertson,VISITORS,158.26
1574,Robertson,RESIDENTS,280.61
1574,Robertson,VISITORS,33.13
1575,Robertson,RESIDENTS,725.64
1575,Robertson,VISITORS,35.46
1576,Robertson,RESIDENTS,894.18
1576,Robertson,VISITORS,48.86
1577,Robertson,RESIDENTS,51.37
1577,Robertson,VISITORS,7.59
1578,Robertson,RESIDENTS,799.94
1578,Robertson,VISITORS,37.95
1579,Robertson,RESIDENTS,1637.31
1579,Robertson,VISITORS,241.11
1580,Robertson,RESIDENTS,1208.16
1580,Robertson,VISITORS,18.9
1581,Robertson,RESIDENTS,726.17
1581,Robertson,VISITORS,36.97
1582,Robertson,RESIDENTS,0
1582,Robertson,VISITORS,0
1583,Robertson,RESIDENTS,1528.71
1583,Robertson,VISITORS,66.75
1584,Robertson,RESIDENTS,162.04
1584,Robertson,VISITORS,3.15
1585,Robertson,RESIDENTS,3728.47
1585,Robertson,VISITORS,64.38
1586,Robertson,RESIDENTS,1351.54
1586,Robertson,VISITORS,23.62
1587,Robertson,RESIDENTS,1040.24
1587,Robertson,VISITORS,14.95
1588,Robertson,RESIDENTS,1471.01
1588,Robertson,VISITORS,31.76
1589,Robertson,RESIDENTS,2251.16
1589,Robertson,VISITORS,69.2
1590,Robertson,RESIDENTS,1002.9
1590,Robertson,VISITORS,5.08
1591,Robertson,RESIDENTS,713.84
1591,Robertson,VISITORS,2.06
1592,Robertson,RESIDENTS,2024.51
1592,Robertson,VISITORS,10.8
1593,Robertson,RESIDENTS,2722.7
1593,Robertson,VISITORS,40.79
1594,Robertson,RESIDENTS,2580.41
1594,Robertson,VISITORS,41.28
1595,Robertson,RESIDENTS,1040.45
1595,Robertson,VISITORS,5.29
1596,Robertson,RESIDENTS,1258.71
1596,Robertson,VISITORS,15.47
1597,Robertson,RESIDENTS,293.22
1597,Robertson,VISITORS,12.42
1598,Robertson,RESIDENTS,646.21
1598,Robertson,VISITORS,206.01
1599,Robertson,RESIDENTS,559.84
1599,Robertson,VISITORS,272.87
1600,Robertson,RESIDENTS,479.32
1600,Robertson,VISITORS,59.99
1601,Robertson,RESIDENTS,380.86
1601,Robertson,VISITORS,24.04
1602,Robertson,RESIDENTS,297.17
1602,Robertson,VISITORS,121.39
1603,Robertson,RESIDENTS,68.67
1603,Robertson,VISITORS,1.14
1604,Robertson,RESIDENTS,352.07
1604,Robertson,VISITORS,9.99
1605,Robertson,RESIDENTS,91.66
1605,Robertson,VISITORS,0
1606,Robertson,RESIDENTS,1277.66
1606,Robertson,VISITORS,119.94
1607,Robertson,RESIDENTS,953.41
1607,Robertson,VISITORS,213.07
1608,Robertson,RESIDENTS,521.42
1608,Robertson,VISITORS,43.57
1609,Robertson,RESIDENTS,1180.52
1609,Robertson,VISITORS,229.28
1610,Robertson,RESIDENTS,250.68
1610,Robertson,VISITORS,53.51
1611,Robertson,RESIDENTS,295.64
1611,Robertson,VISITORS,47.4
1612,Robertson,RESIDENTS,330.02
1612,Robertson,VISITORS,37.77
1613,Rutherford,RESIDENTS,1678.59
1613,Rutherford,VISITORS,32.61
1614,Rutherford,RESIDENTS,1126.2
1614,Rutherford,VISITORS,5.01
1615,Rutherford,RESIDENTS,2654.93
1615,Rutherford,VISITORS,12.2
1616,Rutherford,RESIDENTS,1818.01
1616,Rutherford,VISITORS,23.24
1617,Rutherford,RESIDENTS,2266.46
1617,Rutherford,VISITORS,13.47
1618,Rutherford,RESIDENTS,1913.88
1618,Rutherford,VISITORS,9.55
1619,Rutherford,RESIDENTS,1193.13
1619,Rutherford,VISITORS,2.75
1620,Rutherford,RESIDENTS,2221.95
1620,Rutherford,VISITORS,12.11
1621,Rutherford,RESIDENTS,1181.04
1621,Rutherford,VISITORS,9.34
1622,Rutherford,RESIDENTS,1327.15
1622,Rutherford,VISITORS,2.49
1623,Rutherford,RESIDENTS,1695.35
1623,Rutherford,VISITORS,7.36
1624,Rutherford,RESIDENTS,1351.12
1624,Rutherford,VISITORS,1.76
1625,Rutherford,RESIDENTS,912.29
1625,Rutherford,VISITORS,2
1626,Rutherford,RESIDENTS,1754.33
1626,Rutherford,VISITORS,7.88
1627,Rutherford,RESIDENTS,7590.26
1627,Rutherford,VISITORS,105.37
1628,Rutherford,RESIDENTS,2051.17
1628,Rutherford,VISITORS,12.79
1629,Rutherford,RESIDENTS,8303.8
1629,Rutherford,VISITORS,82.33
1630,Rutherford,RESIDENTS,5490.24
1630,Rutherford,VISITORS,77.19
1631,Rutherford,RESIDENTS,1343.94
1631,Rutherford,VISITORS,13.75
1632,Rutherford,RESIDENTS,953.68
1632,Rutherford,VISITORS,4.35
1633,Rutherford,RESIDENTS,3662.02
1633,Rutherford,VISITORS,126.44
1634,Rutherford,RESIDENTS,2893.96
1634,Rutherford,VISITORS,129.05
1635,Rutherford,RESIDENTS,2602.22
1635,Rutherford,VISITORS,13.39
1636,Rutherford,RESIDENTS,3583
1636,Rutherford,VISITORS,177.88
1637,Rutherford,RESIDENTS,5112.55
1637,Rutherford,VISITORS,223.6
1638,Rutherford,RESIDENTS,2957.06
1638,Rutherford,VISITORS,38.32
1639,Rutherford,RESIDENTS,4798.26
1639,Rutherford,VISITORS,230.93
1640,Rutherford,RESIDENTS,3523.49
1640,Rutherford,VISITORS,79.83
1641,Rutherford,RESIDENTS,1235.42
1641,Rutherford,VISITORS,42.05
1642,Rutherford,RESIDENTS,3590.82
1642,Rutherford,VISITORS,27.62
1643,Rutherford,RESIDENTS,7171.29
1643,Rutherford,VISITORS,419.32
1644,Rutherford,RESIDENTS,2277.42
1644,Rutherford,VISITORS,93.5
1645,Rutherford,RESIDENTS,3673.89
1645,Rutherford,VISITORS,22.97
1646,Rutherford,RESIDENTS,1118.66
1646,Rutherford,VISITORS,14.05
1647,Rutherford,RESIDENTS,140
1647,Rutherford,VISITORS,21.35
1648,Rutherford,RESIDENTS,2088.54
1648,Rutherford,VISITORS,10.28
1649,Rutherford,RESIDENTS,1247.57
1649,Rutherford,VISITORS,25.85
1650,Rutherford,RESIDENTS,1314.28
1650,Rutherford,VISITORS,64.48
1651,Rutherford,RESIDENTS,1697.63
1651,Rutherford,VISITORS,46.85
1652,Rutherford,RESIDENTS,1837.11
1652,Rutherford,VISITORS,59.61
1653,Rutherford,RESIDENTS,2624.7
1653,Rutherford,VISITORS,47.19
1654,Rutherford,RESIDENTS,5048.94
1654,Rutherford,VISITORS,181.89
1655,Rutherford,RESIDENTS,2206.13
1655,Rutherford,VISITORS,7.96
1656,Rutherford,RESIDENTS,1116.47
1656,Rutherford,VISITORS,5.2
1657,Rutherford,RESIDENTS,2029.26
1657,Rutherford,VISITORS,31.83
1658,Rutherford,RESIDENTS,2503.42
1658,Rutherford,VISITORS,8.36
1659,Rutherford,RESIDENTS,2827.47
1659,Rutherford,VISITORS,26.49
1660,Rutherford,RESIDENTS,1458.46
1660,Rutherford,VISITORS,18.93
1661,Rutherford,RESIDENTS,1638.91
1661,Rutherford,VISITORS,14.15
1662,Rutherford,RESIDENTS,2091.01
1662,Rutherford,VISITORS,22.53
1663,Rutherford,RESIDENTS,9862.71
1663,Rutherford,VISITORS,185.01
1664,Rutherford,RESIDENTS,6810.66
1664,Rutherford,VISITORS,109.88
1665,Rutherford,RESIDENTS,1784.49
1665,Rutherford,VISITORS,91.03
1666,Rutherford,RESIDENTS,3728.86
1666,Rutherford,VISITORS,188.46
1667,Rutherford,RESIDENTS,3707.94
1667,Rutherford,VISITORS,103.47
1668,Rutherford,RESIDENTS,4027
1668,Rutherford,VISITORS,51.42
1669,Rutherford,RESIDENTS,1804.13
1669,Rutherford,VISITORS,8.03
1670,Rutherford,RESIDENTS,8798.47
1670,Rutherford,VISITORS,95.95
1671,Rutherford,RESIDENTS,1724.15
1671,Rutherford,VISITORS,23.13
1672,Rutherford,RESIDENTS,3173.95
1672,Rutherford,VISITORS,33.52
1673,Rutherford,RESIDENTS,3547.92
1673,Rutherford,VISITORS,60.43
1674,Rutherford,RESIDENTS,3652.94
1674,Rutherford,VISITORS,24.03
1675,Rutherford,RESIDENTS,1737.14
1675,Rutherford,VISITORS,18.05
1676,Rutherford,RESIDENTS,1776.27
1676,Rutherford,VISITORS,25.83
1677,Rutherford,RESIDENTS,2939.46
1677,Rutherford,VISITORS,27.32
1678,Rutherford,RESIDENTS,1214.92
1678,Rutherford,VISITORS,17.42
1679,Rutherford,RESIDENTS,4095.34
1679,Rutherford,VISITORS,54.23
1680,Rutherford,RESIDENTS,51.79
1680,Rutherford,VISITORS,0
1681,Rutherford,RESIDENTS,4149.05
1681,Rutherford,VISITORS,83.89
1682,Rutherford,RESIDENTS,1893.02
1682,Rutherford,VISITORS,12.73
1683,Rutherford,RESIDENTS,2341.85
1683,Rutherford,VISITORS,29.35
1684,Rutherford,RESIDENTS,498.62
1684,Rutherford,VISITORS,11.55
1685,Rutherford,RESIDENTS,3062.93
1685,Rutherford,VISITORS,83.2
1686,Rutherford,RESIDENTS,1672.31
1686,Rutherford,VISITORS,7.41
1687,Rutherford,RESIDENTS,749.01
1687,Rutherford,VISITORS,13.58
1688,Rutherford,RESIDENTS,4522.13
1688,Rutherford,VISITORS,74.95
1689,Rutherford,RESIDENTS,1956.74
1689,Rutherford,VISITORS,3.2
1690,Rutherford,RESIDENTS,1707.71
1690,Rutherford,VISITORS,43.35
1691,Rutherford,RESIDENTS,819.08
1691,Rutherford,VISITORS,49.65
1692,Rutherford,RESIDENTS,1596.26
1692,Rutherford,VISITORS,48.06
1693,Rutherford,RESIDENTS,2192.16
1693,Rutherford,VISITORS,14.12
1694,Rutherford,RESIDENTS,1425.96
1694,Rutherford,VISITORS,4.76
1695,Rutherford,RESIDENTS,2874.1
1695,Rutherford,VISITORS,64.22
1696,Rutherford,RESIDENTS,15.79
1696,Rutherford,VISITORS,0
1697,Rutherford,RESIDENTS,135.04
1697,Rutherford,VISITORS,11
1698,Rutherford,RESIDENTS,139.64
1698,Rutherford,VISITORS,2.93
1699,Rutherford,RESIDENTS,272.83
1699,Rutherford,VISITORS,28.7
1700,Rutherford,RESIDENTS,381.2
1700,Rutherford,VISITORS,9.62
1701,Rutherford,RESIDENTS,347.77
1701,Rutherford,VISITORS,13.63
1702,Rutherford,RESIDENTS,81.41
1702,Rutherford,VISITORS,3.18
1703,Rutherford,RESIDENTS,215.47
1703,Rutherford,VISITORS,0.63
1704,Rutherford,RESIDENTS,241.21
1704,Rutherford,VISITORS,1.06
1705,Rutherford,RESIDENTS,20.51
1705,Rutherford,VISITORS,0.45
1706,Rutherford,RESIDENTS,1293.61
1706,Rutherford,VISITORS,24.12
1707,Rutherford,RESIDENTS,960.85
1707,Rutherford,VISITORS,14.52
1708,Rutherford,RESIDENTS,1962.73
1708,Rutherford,VISITORS,28.76
1709,Rutherford,RESIDENTS,1430.67
1709,Rutherford,VISITORS,2.23
1710,Rutherford,RESIDENTS,2034.4
1710,Rutherford,VISITORS,19.27
1711,Rutherford,RESIDENTS,2048.76
1711,Rutherford,VISITORS,35.05
1712,Rutherford,RESIDENTS,1234.72
1712,Rutherford,VISITORS,30.26
1713,Rutherford,RESIDENTS,1441.75
1713,Rutherford,VISITORS,46.85
1714,Rutherford,RESIDENTS,487.24
1714,Rutherford,VISITORS,22.47
1715,Rutherford,RESIDENTS,76.46
1715,Rutherford,VISITORS,1.27
1716,Rutherford,RESIDENTS,208.61
1716,Rutherford,VISITORS,25.29
1717,Rutherford,RESIDENTS,111.14
1717,Rutherford,VISITORS,19.9
1718,Rutherford,RESIDENTS,293.78
1718,Rutherford,VISITORS,11.03
1719,Rutherford,RESIDENTS,1012.56
1719,Rutherford,VISITORS,47.75
1720,Rutherford,RESIDENTS,890.96
1720,Rutherford,VISITORS,127.99
1721,Rutherford,RESIDENTS,72.19
1721,Rutherford,VISITORS,18.34
1722,Rutherford,RESIDENTS,436.16
1722,Rutherford,VISITORS,22.2
1723,Rutherford,RESIDENTS,22.61
1723,Rutherford,VISITORS,24.31
1724,Rutherford,RESIDENTS,318.2
1724,Rutherford,VISITORS,36.07
1725,Rutherford,RESIDENTS,621.6
1725,Rutherford,VISITORS,386.5
1726,Rutherford,RESIDENTS,682.61
1726,Rutherford,VISITORS,25.6
1727,Rutherford,RESIDENTS,139.29
1727,Rutherford,VISITORS,68.62
1728,Rutherford,RESIDENTS,44.62
1728,Rutherford,VISITORS,8.62
1729,Rutherford,RESIDENTS,984.06
1729,Rutherford,VISITORS,61.33
1730,Rutherford,RESIDENTS,315.36
1730,Rutherford,VISITORS,19.14
1731,Rutherford,RESIDENTS,527.05
1731,Rutherford,VISITORS,53.15
1732,Rutherford,RESIDENTS,3422.62
1732,Rutherford,VISITORS,55.3
1733,Rutherford,RESIDENTS,1287.68
1733,Rutherford,VISITORS,25.55
1734,Rutherford,RESIDENTS,3087.43
1734,Rutherford,VISITORS,187.98
1735,Rutherford,RESIDENTS,2802.29
1735,Rutherford,VISITORS,88.81
1736,Rutherford,RESIDENTS,1769.06
1736,Rutherford,VISITORS,68.1
1737,Rutherford,RESIDENTS,1467.47
1737,Rutherford,VISITORS,29.42
1738,Rutherford,RESIDENTS,878.62
1738,Rutherford,VISITORS,23.62
1739,Rutherford,RESIDENTS,715.77
1739,Rutherford,VISITORS,41.73
1740,Rutherford,RESIDENTS,1558.24
1740,Rutherford,VISITORS,55.93
1741,Rutherford,RESIDENTS,289.63
1741,Rutherford,VISITORS,96.4
1742,Rutherford,RESIDENTS,1359.36
1742,Rutherford,VISITORS,60.43
1743,Rutherford,RESIDENTS,1259.44
1743,Rutherford,VISITORS,16.58
1744,Rutherford,RESIDENTS,1366.25
1744,Rutherford,VISITORS,95.41
1745,Rutherford,RESIDENTS,4546.19
1745,Rutherford,VISITORS,384.82
1746,Rutherford,RESIDENTS,2837.35
1746,Rutherford,VISITORS,83.81
1747,Rutherford,RESIDENTS,501.56
1747,Rutherford,VISITORS,108.17
1748,Rutherford,RESIDENTS,833.18
1748,Rutherford,VISITORS,64.53
1749,Rutherford,RESIDENTS,353.86
1749,Rutherford,VISITORS,66.61
1750,Rutherford,RESIDENTS,223.69
1750,Rutherford,VISITORS,19.91
1751,Rutherford,RESIDENTS,437.47
1751,Rutherford,VISITORS,45.65
1752,Rutherford,RESIDENTS,1128.76
1752,Rutherford,VISITORS,8.82
1753,Rutherford,RESIDENTS,1907.61
1753,Rutherford,VISITORS,7.56
1754,Rutherford,RESIDENTS,2298.12
1754,Rutherford,VISITORS,21.32
1755,Rutherford,RESIDENTS,5010.99
1755,Rutherford,VISITORS,36.07
1756,Rutherford,RESIDENTS,1135.69
1756,Rutherford,VISITORS,10.62
1757,Rutherford,RESIDENTS,5148.66
1757,Rutherford,VISITORS,123.98
1758,Rutherford,RESIDENTS,1457.11
1758,Rutherford,VISITORS,22.26
1759,Rutherford,RESIDENTS,3706.72
1759,Rutherford,VISITORS,66.79
1760,Rutherford,RESIDENTS,2300.48
1760,Rutherford,VISITORS,9.56
1761,Rutherford,RESIDENTS,2816.01
1761,Rutherford,VISITORS,48.56
1762,Rutherford,RESIDENTS,4407.92
1762,Rutherford,VISITORS,38.92
1763,Rutherford,RESIDENTS,1028.69
1763,Rutherford,VISITORS,7.84
1764,Rutherford,RESIDENTS,5477.42
1764,Rutherford,VISITORS,247.59
1765,Rutherford,RESIDENTS,846.92
1765,Rutherford,VISITORS,1.81
1766,Rutherford,RESIDENTS,475.43
1766,Rutherford,VISITORS,16.55
1767,Rutherford,RESIDENTS,4321.52
1767,Rutherford,VISITORS,123.89
1768,Rutherford,RESIDENTS,931.52
1768,Rutherford,VISITORS,2.24
1769,Rutherford,RESIDENTS,4508.82
1769,Rutherford,VISITORS,80.47
1770,Rutherford,RESIDENTS,1840.37
1770,Rutherford,VISITORS,13.3
1771,Rutherford,RESIDENTS,1953.83
1771,Rutherford,VISITORS,37.78
1772,Rutherford,RESIDENTS,1927.09
1772,Rutherford,VISITORS,29.11
1773,Rutherford,RESIDENTS,611.57
1773,Rutherford,VISITORS,31.14
1774,Rutherford,RESIDENTS,2947.85
1774,Rutherford,VISITORS,114.47
1775,Rutherford,RESIDENTS,4181.46
1775,Rutherford,VISITORS,35.58
1776,Rutherford,RESIDENTS,2723.18
1776,Rutherford,VISITORS,24.99
1777,Rutherford,RESIDENTS,158.1
1777,Rutherford,VISITORS,4.01
1778,Rutherford,RESIDENTS,2939.38
1778,Rutherford,VISITORS,45.21
1779,Rutherford,RESIDENTS,1163.43
1779,Rutherford,VISITORS,20.46
1780,Rutherford,RESIDENTS,452.74
1780,Rutherford,VISITORS,48.83
1781,Rutherford,RESIDENTS,73.93
1781,Rutherford,VISITORS,5.54
1782,Rutherford,RESIDENTS,2781.96
1782,Rutherford,VISITORS,104.15
1783,Rutherford,RESIDENTS,950.62
1783,Rutherford,VISITORS,35.18
1784,Rutherford,RESIDENTS,1714.51
1784,Rutherford,VISITORS,73.31
1785,Rutherford,RESIDENTS,1138.69
1785,Rutherford,VISITORS,52.84
1786,Rutherford,RESIDENTS,1169.19
1786,Rutherford,VISITORS,108.22
1787,Rutherford,RESIDENTS,691
1787,Rutherford,VISITORS,108.02
1788,Rutherford,RESIDENTS,1131.51
1788,Rutherford,VISITORS,144.63
1789,Rutherford,RESIDENTS,2573.4
1789,Rutherford,VISITORS,325.07
1790,Rutherford,RESIDENTS,429.6
1790,Rutherford,VISITORS,52.62
1791,Rutherford,RESIDENTS,137.59
1791,Rutherford,VISITORS,8
1792,Rutherford,RESIDENTS,5967.47
1792,Rutherford,VISITORS,254.59
1793,Rutherford,RESIDENTS,1565.38
1793,Rutherford,VISITORS,42.21
1794,Rutherford,RESIDENTS,14880.1
1794,Rutherford,VISITORS,1183.54
1795,Rutherford,RESIDENTS,951.18
1795,Rutherford,VISITORS,30.46
1796,Rutherford,RESIDENTS,20609.96
1796,Rutherford,VISITORS,1639.83
1797,Rutherford,RESIDENTS,6535.75
1797,Rutherford,VISITORS,609.9
1798,Rutherford,RESIDENTS,5741.5
1798,Rutherford,VISITORS,364.31
1799,Rutherford,RESIDENTS,1678.9
1799,Rutherford,VISITORS,119.69
1800,Rutherford,RESIDENTS,1120.4
1800,Rutherford,VISITORS,18.59
1801,Rutherford,RESIDENTS,1620.12
1801,Rutherford,VISITORS,122.24
1802,Rutherford,RESIDENTS,1283.06
1802,Rutherford,VISITORS,99.75
1803,Rutherford,RESIDENTS,133.82
1803,Rutherford,VISITORS,17.38
1804,Rutherford,RESIDENTS,164.08
1804,Rutherford,VISITORS,0.92
1805,Rutherford,RESIDENTS,1607.79
1805,Rutherford,VISITORS,33.44
1806,Rutherford,RESIDENTS,60.92
1806,Rutherford,VISITORS,2.77
1807,Rutherford,RESIDENTS,23.07
1807,Rutherford,VISITORS,1.85
1808,Rutherford,RESIDENTS,1374.45
1808,Rutherford,VISITORS,13.3
1809,Rutherford,RESIDENTS,4125.2
1809,Rutherford,VISITORS,56.18
1810,Rutherford,RESIDENTS,3038.88
1810,Rutherford,VISITORS,156.68
1811,Rutherford,RESIDENTS,2039.99
1811,Rutherford,VISITORS,44.24
1812,Rutherford,RESIDENTS,7386.62
1812,Rutherford,VISITORS,482.65
1813,Rutherford,RESIDENTS,1938.39
1813,Rutherford,VISITORS,218.27
1814,Rutherford,RESIDENTS,4719.44
1814,Rutherford,VISITORS,50.04
1815,Rutherford,RESIDENTS,10282.46
1815,Rutherford,VISITORS,121.18
1816,Rutherford,RESIDENTS,1044.37
1816,Rutherford,VISITORS,27.24
1817,Rutherford,RESIDENTS,3657.54
1817,Rutherford,VISITORS,47.75
1818,Rutherford,RESIDENTS,5609.65
1818,Rutherford,VISITORS,98.18
1819,Rutherford,RESIDENTS,3304.64
1819,Rutherford,VISITORS,95.99
1820,Rutherford,RESIDENTS,2441.24
1820,Rutherford,VISITORS,23.28
1821,Rutherford,RESIDENTS,3171.71
1821,Rutherford,VISITORS,109.37
1822,Rutherford,RESIDENTS,2490.77
1822,Rutherford,VISITORS,17.33
1823,Rutherford,RESIDENTS,4325
1823,Rutherford,VISITORS,57.91
1824,Rutherford,RESIDENTS,1803.03
1824,Rutherford,VISITORS,15.7
1825,Rutherford,RESIDENTS,8660.68
1825,Rutherford,VISITORS,354.83
1826,Rutherford,RESIDENTS,2421.62
1826,Rutherford,VISITORS,53.52
1827,Rutherford,RESIDENTS,1824.84
1827,Rutherford,VISITORS,8.56
1828,Rutherford,RESIDENTS,2620.9
1828,Rutherford,VISITORS,102.32
1829,Rutherford,RESIDENTS,6941.27
1829,Rutherford,VISITORS,538.89
1830,Rutherford,RESIDENTS,1090.76
1830,Rutherford,VISITORS,3.7
1831,Rutherford,RESIDENTS,1613.2
1831,Rutherford,VISITORS,39.97
1832,Rutherford,RESIDENTS,2682.65
1832,Rutherford,VISITORS,29.99
1833,Rutherford,RESIDENTS,2818.79
1833,Rutherford,VISITORS,36.82
1834,Rutherford,RESIDENTS,9268.91
1834,Rutherford,VISITORS,492.8
1835,Rutherford,RESIDENTS,2218
1835,Rutherford,VISITORS,26.64
1836,Rutherford,RESIDENTS,5375.65
1836,Rutherford,VISITORS,115.5
1837,Rutherford,RESIDENTS,3654.66
1837,Rutherford,VISITORS,190.98
1838,Rutherford,RESIDENTS,4923.11
1838,Rutherford,VISITORS,332.92
1839,Rutherford,RESIDENTS,3850.92
1839,Rutherford,VISITORS,44.01
1840,Rutherford,RESIDENTS,2156.79
1840,Rutherford,VISITORS,28.43
1841,Rutherford,RESIDENTS,1178.08
1841,Rutherford,VISITORS,14.13
1842,Rutherford,RESIDENTS,923.34
1842,Rutherford,VISITORS,13.17
1843,Rutherford,RESIDENTS,621.32
1843,Rutherford,VISITORS,5.43
1844,Rutherford,RESIDENTS,1132.9
1844,Rutherford,VISITORS,42.05
1845,Rutherford,RESIDENTS,474.79
1845,Rutherford,VISITORS,12.58
1846,Rutherford,RESIDENTS,3237.84
1846,Rutherford,VISITORS,84.13
1847,Rutherford,RESIDENTS,1973.4
1847,Rutherford,VISITORS,21.82
1848,Rutherford,RESIDENTS,4574.77
1848,Rutherford,VISITORS,71.04
1849,Rutherford,RESIDENTS,2247.86
1849,Rutherford,VISITORS,63.65
1850,Rutherford,RESIDENTS,2438.61
1850,Rutherford,VISITORS,29.67
1851,Rutherford,RESIDENTS,3277.82
1851,Rutherford,VISITORS,175.01
1852,Rutherford,RESIDENTS,1522.59
1852,Rutherford,VISITORS,13.24
1853,Rutherford,RESIDENTS,1301.67
1853,Rutherford,VISITORS,30.99
1854,Rutherford,RESIDENTS,1663.51
1854,Rutherford,VISITORS,3.66
1855,Rutherford,RESIDENTS,1647.17
1855,Rutherford,VISITORS,92.88
1856,Rutherford,RESIDENTS,931.05
1856,Rutherford,VISITORS,19.63
1857,Rutherford,RESIDENTS,689.52
1857,Rutherford,VISITORS,61.33
1858,Rutherford,RESIDENTS,1930.31
1858,Rutherford,VISITORS,51.75
1859,Rutherford,RESIDENTS,68.23
